date;comuna;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-05-04;Aisén;Aysén;  3,79528669;9,517537e-02; 14,0716269
2020-05-05;Aisén;Aysén;  4,02747975;1,002219e-01; 15,0852569
2020-05-06;Aisén;Aysén;  4,21638638;1,024389e-01; 15,8334868
2020-05-07;Aisén;Aysén;  4,34616791;1,157318e-01; 16,0737104
2020-05-08;Aisén;Aysén;  4,46555806;1,162601e-01; 16,2794974
2020-05-09;Aisén;Aysén;  4,59007115;1,109810e-01; 17,0241346
2020-05-10;Aisén;Aysén;  4,62894486;1,109812e-01; 17,1885243
2020-05-11;Aisén;Aysén;  4,73531520;1,113656e-01; 17,4628002
2020-05-12;Aisén;Aysén;  4,75790760;1,147158e-01; 17,7844909
2020-05-13;Aisén;Aysén;  4,82190460;1,203242e-01; 17,4923152
2020-05-14;Aisén;Aysén;  4,86514240;1,242789e-01; 17,7916860
2020-05-15;Aisén;Aysén;  4,85704261;1,252507e-01; 18,0230622
2020-05-16;Aisén;Aysén;  4,93032078;1,163684e-01; 18,0285742
2020-05-17;Aisén;Aysén;  4,88778123;1,215250e-01; 18,2550037
2020-05-18;Aisén;Aysén;  4,96416577;1,308640e-01; 18,0686485
2020-05-19;Aisén;Aysén;  4,97158213;1,296620e-01; 18,4969203
2020-05-20;Aisén;Aysén;  4,91785264;1,218928e-01; 18,1723046
2020-05-21;Aisén;Aysén;  5,03391179;1,342696e-01; 18,7343762
2020-05-22;Aisén;Aysén;  5,01014282;1,307312e-01; 18,3884110
2020-05-23;Aisén;Aysén;  5,01871107;1,271803e-01; 18,4036578
2020-05-24;Aisén;Aysén;  4,96674771;1,279703e-01; 18,1827300
2020-05-25;Aisén;Aysén;  5,01329101;1,289914e-01; 18,6637026
2020-05-26;Aisén;Aysén;  9,94033343;1,178439e+00; 27,7516462
2020-05-27;Aisén;Aysén;  6,76946084;7,109996e-01; 20,8277110
2020-05-28;Aisén;Aysén;  6,68706642;1,191914e+00; 18,5819615
2020-05-29;Aisén;Aysén;  5,84910349;1,294936e+00; 15,1832937
2020-05-30;Aisén;Aysén;  3,80849029;8,526456e-01; 10,0654313
2020-05-31;Aisén;Aysén;  2,70506635;6,504368e-01;  6,7739859
2020-06-01;Aisén;Aysén;  2,15467625;5,485611e-01;  5,0469479
2020-06-02;Aisén;Aysén;  1,85443893;4,890973e-01;  4,2066299
2020-06-03;Aisén;Aysén;  1,66123462;4,403391e-01;  3,6790846
2020-06-04;Aisén;Aysén;  1,54050621;4,226049e-01;  3,3968841
2020-06-05;Aisén;Aysén;  1,46184881;3,935474e-01;  3,2062051
2020-06-06;Aisén;Aysén;  1,39642424;3,750298e-01;  3,0630133
2020-06-07;Aisén;Aysén;  1,36139696;3,729599e-01;  2,9582322
2020-06-08;Aisén;Aysén;  1,33731145;3,670733e-01;  2,9409751
2020-03-29;Algarrobo;Valparaíso;  2,60539226;8,682209e-01;  5,5452349
2020-03-30;Algarrobo;Valparaíso;  2,77628061;1,115449e+00;  5,4400316
2020-03-31;Algarrobo;Valparaíso;  2,22275935;8,756516e-01;  4,3586988
2020-04-01;Algarrobo;Valparaíso;  1,84395337;7,543952e-01;  3,5526827
2020-04-02;Algarrobo;Valparaíso;  1,81185620;7,914676e-01;  3,3120118
2020-04-03;Algarrobo;Valparaíso;  1,78417733;8,242710e-01;  3,1481552
2020-04-04;Algarrobo;Valparaíso;  1,43749454;6,350930e-01;  2,5917906
2020-04-05;Algarrobo;Valparaíso;  1,32781906;6,029592e-01;  2,3569020
2020-04-06;Algarrobo;Valparaíso;  1,26139824;5,705256e-01;  2,2200484
2020-04-07;Algarrobo;Valparaíso;  1,07978113;4,636051e-01;  1,9625348
2020-04-08;Algarrobo;Valparaíso;  1,07439105;4,603880e-01;  1,9393697
2020-04-09;Algarrobo;Valparaíso;  0,94090460;3,781790e-01;  1,7617157
2020-04-10;Algarrobo;Valparaíso;  0,95957512;3,838371e-01;  1,7980430
2020-04-11;Algarrobo;Valparaíso;  0,70716395;2,335822e-01;  1,4525180
2020-04-12;Algarrobo;Valparaíso;  0,75586099;2,423092e-01;  1,5607808
2020-04-13;Algarrobo;Valparaíso;  0,49276530;9,908365e-02;  1,1934042
2020-04-14;Algarrobo;Valparaíso;  0,55643370;1,118757e-01;  1,3842494
2020-04-15;Algarrobo;Valparaíso;  0,84901834;2,224439e-01;  1,9329236
2020-04-16;Algarrobo;Valparaíso;  0,69653373;1,422780e-01;  1,7190096
2020-04-17;Algarrobo;Valparaíso;  0,51002483;5,905249e-02;  1,4417383
2020-04-18;Algarrobo;Valparaíso;  0,59328920;7,073038e-02;  1,6709301
2020-04-19;Algarrobo;Valparaíso;  0,68609491;8,020399e-02;  1,9541743
2020-04-20;Algarrobo;Valparaíso;  0,80475930;9,169799e-02;  2,3046085
2020-04-21;Algarrobo;Valparaíso;  0,90255038;1,086072e-01;  2,5456225
2020-04-22;Algarrobo;Valparaíso;  1,01210764;1,179033e-01;  2,8348691
2020-04-23;Algarrobo;Valparaíso;  1,11399734;1,320305e-01;  3,1674508
2020-04-24;Algarrobo;Valparaíso;  1,20695919;1,441148e-01;  3,4089166
2020-04-25;Algarrobo;Valparaíso;  1,28371674;1,518713e-01;  3,5818011
2020-04-26;Algarrobo;Valparaíso;  1,36043577;1,667698e-01;  3,7770997
2020-04-27;Algarrobo;Valparaíso;  2,13734011;4,490092e-01;  5,1666180
2020-04-28;Algarrobo;Valparaíso;  2,04774228;4,081810e-01;  4,9870891
2020-04-29;Algarrobo;Valparaíso;  1,24207828;1,571445e-01;  3,4944302
2020-04-30;Algarrobo;Valparaíso;  1,25023717;1,477497e-01;  3,4918718
2020-05-01;Algarrobo;Valparaíso;  1,30166403;1,588305e-01;  3,6588205
2020-05-02;Algarrobo;Valparaíso;  1,35185521;1,637063e-01;  3,7247180
2020-05-03;Algarrobo;Valparaíso;  1,40180006;1,726245e-01;  3,9114567
2020-05-04;Algarrobo;Valparaíso;  1,44640200;1,716833e-01;  4,0697455
2020-05-05;Algarrobo;Valparaíso;  1,49183191;1,758658e-01;  4,1421760
2020-05-06;Algarrobo;Valparaíso;  1,54618381;1,857297e-01;  4,3360643
2020-05-07;Algarrobo;Valparaíso;  2,34684538;4,820963e-01;  5,7052549
2020-05-08;Algarrobo;Valparaíso;  2,88980145;7,709216e-01;  6,3519170
2020-05-09;Algarrobo;Valparaíso;  3,07161934;9,637392e-01;  6,5379153
2020-05-10;Algarrobo;Valparaíso;  2,96265023;9,916938e-01;  6,1878498
2020-05-11;Algarrobo;Valparaíso;  1,95883766;5,834331e-01;  4,3054420
2020-05-12;Algarrobo;Valparaíso;  2,00738608;6,910423e-01;  4,1207194
2020-05-13;Algarrobo;Valparaíso;  2,06372712;7,941777e-01;  3,9606305
2020-05-14;Algarrobo;Valparaíso;  2,04258354;8,527807e-01;  3,8342513
2020-05-15;Algarrobo;Valparaíso;  2,23022922;1,036977e+00;  4,0012456
2020-05-16;Algarrobo;Valparaíso;  2,09085270;9,843811e-01;  3,6874477
2020-05-17;Algarrobo;Valparaíso;  2,10553043;1,058594e+00;  3,5883262
2020-05-18;Algarrobo;Valparaíso;  1,93735476;1,007175e+00;  3,2644041
2020-05-19;Algarrobo;Valparaíso;  1,91474478;1,028675e+00;  3,1286199
2020-05-20;Algarrobo;Valparaíso;  1,86707810;1,040692e+00;  2,9999967
2020-05-21;Algarrobo;Valparaíso;  1,72246388;9,854958e-01;  2,7244141
2020-05-22;Algarrobo;Valparaíso;  1,68478460;9,961562e-01;  2,5932880
2020-05-23;Algarrobo;Valparaíso;  1,43801647;8,442332e-01;  2,2173086
2020-05-24;Algarrobo;Valparaíso;  1,31969060;7,881710e-01;  2,0068875
2020-05-25;Algarrobo;Valparaíso;  1,24295398;7,514951e-01;  1,8758579
2020-05-26;Algarrobo;Valparaíso;  1,18782864;7,234974e-01;  1,7682190
2020-05-27;Algarrobo;Valparaíso;  1,14653809;6,977926e-01;  1,7112485
2020-05-28;Algarrobo;Valparaíso;  1,11995647;6,851245e-01;  1,6621995
2020-05-29;Algarrobo;Valparaíso;  0,99092088;5,905996e-01;  1,4983706
2020-05-30;Algarrobo;Valparaíso;  1,04484665;6,261021e-01;  1,5625963
2020-05-31;Algarrobo;Valparaíso;  1,05081061;6,288197e-01;  1,5781756
2020-06-01;Algarrobo;Valparaíso;  1,10188031;6,746957e-01;  1,6374440
2020-06-02;Algarrobo;Valparaíso;  1,09243238;6,691958e-01;  1,6283518
2020-06-03;Algarrobo;Valparaíso;  1,02672593;6,223085e-01;  1,5352238
2020-06-04;Algarrobo;Valparaíso;  0,97196104;5,748551e-01;  1,4676500
2020-06-05;Algarrobo;Valparaíso;  0,92791372;5,382705e-01;  1,4160903
2020-06-06;Algarrobo;Valparaíso;  1,11367493;6,783916e-01;  1,6578594
2020-06-07;Algarrobo;Valparaíso;  1,22236026;7,596127e-01;  1,7866226
2020-06-08;Algarrobo;Valparaíso;  1,35687627;8,796386e-01;  1,9402961
2020-03-29;Alhué;Metropolitana;  4,98219084;1,289808e-01; 18,3640830
2020-03-30;Alhué;Metropolitana;  4,97919560;1,225163e-01; 18,2814437
2020-03-31;Alhué;Metropolitana;  4,98739554;1,295230e-01; 18,4644085
2020-04-01;Alhué;Metropolitana;  4,97406647;1,296443e-01; 18,3749917
2020-04-02;Alhué;Metropolitana;  4,90625855;1,232388e-01; 18,0810091
2020-04-03;Alhué;Metropolitana;  4,98674867;1,265429e-01; 18,3243421
2020-04-04;Alhué;Metropolitana;  4,97986948;1,207675e-01; 18,2134604
2020-04-05;Alhué;Metropolitana;  4,98713094;1,272228e-01; 18,7728049
2020-04-06;Alhué;Metropolitana;  5,07494984;1,308188e-01; 18,6313834
2020-04-07;Alhué;Metropolitana;  5,00011364;1,263540e-01; 18,6364714
2020-04-08;Alhué;Metropolitana;  4,98776312;1,324698e-01; 18,2823086
2020-04-09;Alhué;Metropolitana;  4,97657110;1,331594e-01; 18,4574064
2020-04-10;Alhué;Metropolitana;  4,95688856;1,260656e-01; 18,1062466
2020-04-11;Alhué;Metropolitana;  5,02624636;1,327463e-01; 18,4726479
2020-04-12;Alhué;Metropolitana;  4,92398368;1,213381e-01; 18,5507113
2020-04-13;Alhué;Metropolitana;  5,01811887;1,361633e-01; 18,4735076
2020-04-14;Alhué;Metropolitana;  5,01199656;1,192754e-01; 18,8871482
2020-04-15;Alhué;Metropolitana;  5,02330058;1,226911e-01; 18,1204294
2020-04-16;Alhué;Metropolitana;  4,98230717;1,269287e-01; 18,6415125
2020-04-17;Alhué;Metropolitana;  5,02951723;1,272412e-01; 18,5233997
2020-04-18;Alhué;Metropolitana;  4,99991739;1,198463e-01; 18,4971246
2020-04-19;Alhué;Metropolitana;  4,99278219;1,243846e-01; 18,3478072
2020-04-20;Alhué;Metropolitana;  4,99787590;1,298038e-01; 18,3055676
2020-04-21;Alhué;Metropolitana;  5,04809432;1,213100e-01; 18,9439143
2020-04-22;Alhué;Metropolitana;  5,03331682;1,293911e-01; 18,5107576
2020-04-23;Alhué;Metropolitana;  4,93297473;1,184468e-01; 18,1382921
2020-04-24;Alhué;Metropolitana;  4,98943643;1,256507e-01; 18,3617216
2020-04-25;Alhué;Metropolitana;  5,05152900;1,233029e-01; 18,8014125
2020-04-26;Alhué;Metropolitana;  5,00252600;1,236827e-01; 18,7626594
2020-04-27;Alhué;Metropolitana;  5,01304193;1,301069e-01; 18,7641940
2020-04-28;Alhué;Metropolitana;  5,01942579;1,241766e-01; 18,4770951
2020-04-29;Alhué;Metropolitana;  4,99057728;1,212409e-01; 18,5000611
2020-04-30;Alhué;Metropolitana;  4,98975928;1,333360e-01; 18,5869219
2020-05-01;Alhué;Metropolitana;  5,02703506;1,315272e-01; 18,4099163
2020-05-02;Alhué;Metropolitana;  4,98511309;1,252116e-01; 18,2833583
2020-05-03;Alhué;Metropolitana;  5,02433719;1,261523e-01; 18,5056540
2020-05-04;Alhué;Metropolitana;  5,01649849;1,232314e-01; 18,4086215
2020-05-05;Alhué;Metropolitana;  5,00649643;1,357577e-01; 18,7053345
2020-05-06;Alhué;Metropolitana;  4,96246225;1,290780e-01; 18,4425423
2020-05-07;Alhué;Metropolitana;  4,95569942;1,249936e-01; 18,3535455
2020-05-08;Alhué;Metropolitana;  5,01051274;1,274880e-01; 18,4248184
2020-05-09;Alhué;Metropolitana;  4,96555110;1,298612e-01; 18,1561294
2020-05-10;Alhué;Metropolitana;  4,99509844;1,237935e-01; 18,0761583
2020-05-11;Alhué;Metropolitana;  5,02199631;1,317277e-01; 18,7664516
2020-05-12;Alhué;Metropolitana;  4,98151600;1,281558e-01; 18,1205287
2020-05-13;Alhué;Metropolitana;  4,98085381;1,206542e-01; 18,3086195
2020-05-14;Alhué;Metropolitana;  5,03656292;1,291930e-01; 18,5448698
2020-05-15;Alhué;Metropolitana;  4,98642364;1,237961e-01; 18,4236398
2020-05-16;Alhué;Metropolitana;  5,00640557;1,376792e-01; 18,5844601
2020-05-17;Alhué;Metropolitana;  4,99407988;1,209716e-01; 18,4166792
2020-05-18;Alhué;Metropolitana;  4,96105678;1,292480e-01; 18,0507906
2020-05-19;Alhué;Metropolitana;  4,99708004;1,308285e-01; 18,1867575
2020-05-20;Alhué;Metropolitana;  9,96304199;1,239560e+00; 27,4966487
2020-05-21;Alhué;Metropolitana;  6,71640595;7,154851e-01; 20,2742535
2020-05-22;Alhué;Metropolitana;  6,53483552;1,199427e+00; 17,8206276
2020-05-23;Alhué;Metropolitana;  4,33948259;7,593452e-01; 11,8725987
2020-05-24;Alhué;Metropolitana;  3,02210785;5,615302e-01;  8,0530756
2020-05-25;Alhué;Metropolitana;  3,19147333;8,175483e-01;  7,5246610
2020-05-26;Alhué;Metropolitana;  2,54095671;6,491357e-01;  5,8603609
2020-05-27;Alhué;Metropolitana;  2,61717608;8,064524e-01;  5,6715692
2020-05-28;Alhué;Metropolitana;  2,60628829;9,016633e-01;  5,3425010
2020-05-29;Alhué;Metropolitana;  2,13917408;7,537942e-01;  4,3855954
2020-05-30;Alhué;Metropolitana;  2,11644054;8,130542e-01;  4,1361946
2020-05-31;Alhué;Metropolitana;  1,83361506;7,146528e-01;  3,5452058
2020-06-01;Alhué;Metropolitana;  1,84715340;7,920689e-01;  3,4241840
2020-06-02;Alhué;Metropolitana;  1,65435603;7,044514e-01;  3,0371371
2020-06-03;Alhué;Metropolitana;  1,30045180;5,139438e-01;  2,4669661
2020-06-04;Alhué;Metropolitana;  1,23444777;4,973598e-01;  2,3148540
2020-06-05;Alhué;Metropolitana;  1,03109480;3,731438e-01;  2,0113171
2020-06-06;Alhué;Metropolitana;  1,20495788;4,734606e-01;  2,2494095
2020-06-07;Alhué;Metropolitana;  1,37881594;5,932588e-01;  2,4923977
2020-06-08;Alhué;Metropolitana;  1,33002709;5,765986e-01;  2,4228454
2020-03-29;Alto Biobío;Biobío;  5,01181161;1,274131e-01; 18,3711113
2020-03-30;Alto Biobío;Biobío;  5,03109990;1,153518e-01; 18,5773682
2020-03-31;Alto Biobío;Biobío;  5,03235546;1,348840e-01; 18,5960254
2020-04-01;Alto Biobío;Biobío;  4,97714008;1,231583e-01; 18,4851634
2020-04-02;Alto Biobío;Biobío;  5,00852319;1,265085e-01; 18,3265353
2020-04-03;Alto Biobío;Biobío;  5,00649542;1,318169e-01; 18,3506893
2020-04-04;Alto Biobío;Biobío;  4,98528011;1,302134e-01; 18,4845429
2020-04-05;Alto Biobío;Biobío;  5,04927328;1,282229e-01; 18,4554043
2020-04-06;Alto Biobío;Biobío;  5,03576617;1,277836e-01; 18,6929059
2020-04-07;Alto Biobío;Biobío;  4,97023454;1,305429e-01; 18,0587852
2020-04-08;Alto Biobío;Biobío;  5,05079353;1,331243e-01; 18,5742709
2020-04-09;Alto Biobío;Biobío;  5,03968709;1,231734e-01; 18,6321592
2020-04-10;Alto Biobío;Biobío;  5,01660013;1,221662e-01; 18,5872295
2020-04-11;Alto Biobío;Biobío;  4,97228849;1,332368e-01; 18,1999678
2020-04-12;Alto Biobío;Biobío;  4,99659764;1,277392e-01; 18,3727917
2020-04-13;Alto Biobío;Biobío;  4,98420141;1,249312e-01; 18,6216433
2020-04-14;Alto Biobío;Biobío;  9,94209366;1,227089e+00; 27,8942174
2020-04-15;Alto Biobío;Biobío;  6,63367438;7,222479e-01; 20,2430809
2020-04-16;Alto Biobío;Biobío;  4,38602925;4,524775e-01; 13,8030347
2020-04-17;Alto Biobío;Biobío;  3,28494211;3,804607e-01;  9,8356911
2020-04-18;Alto Biobío;Biobío;  2,67459049;3,267118e-01;  7,7880921
2020-04-19;Alto Biobío;Biobío;  2,36337591;2,760107e-01;  6,6109491
2020-04-20;Alto Biobío;Biobío;  2,14940026;2,448029e-01;  5,9800481
2020-04-21;Alto Biobío;Biobío;  2,00101760;2,332603e-01;  5,5908651
2020-04-22;Alto Biobío;Biobío;  1,91291483;2,229492e-01;  5,3678394
2020-04-23;Alto Biobío;Biobío;  1,84971983;2,170719e-01;  5,1719303
2020-04-24;Alto Biobío;Biobío;  1,81018552;2,187096e-01;  5,0417741
2020-04-25;Alto Biobío;Biobío;  1,76173761;2,109255e-01;  4,9365627
2020-04-26;Alto Biobío;Biobío;  1,76729324;2,126604e-01;  4,9232546
2020-04-27;Alto Biobío;Biobío;  1,72458955;2,113653e-01;  4,7588896
2020-04-28;Alto Biobío;Biobío;  0,85398859;2,144194e-02;  3,1980078
2020-04-29;Alto Biobío;Biobío;  0,97453889;2,589874e-02;  3,5873359
2020-04-30;Alto Biobío;Biobío;  1,18829294;2,940754e-02;  4,4572468
2020-05-01;Alto Biobío;Biobío;  1,40991379;3,413177e-02;  5,3944993
2020-05-02;Alto Biobío;Biobío;  1,68770210;4,168027e-02;  6,4110396
2020-05-03;Alto Biobío;Biobío;  1,98026637;4,977888e-02;  7,5741542
2020-05-04;Alto Biobío;Biobío;  2,26048507;6,007483e-02;  8,6602298
2020-05-05;Alto Biobío;Biobío;  2,58778251;6,301815e-02;  9,8978224
2020-05-06;Alto Biobío;Biobío;  2,93473558;6,878610e-02; 10,9851076
2020-05-07;Alto Biobío;Biobío;  3,21576440;8,021978e-02; 12,0803160
2020-05-08;Alto Biobío;Biobío;  3,51576490;9,270106e-02; 13,1525957
2020-05-09;Alto Biobío;Biobío;  3,77005823;9,581187e-02; 13,9926366
2020-05-10;Alto Biobío;Biobío;  3,98491546;1,002859e-01; 14,6032189
2020-05-11;Alto Biobío;Biobío;  4,14894175;1,063253e-01; 15,3458314
2020-05-12;Alto Biobío;Biobío;  4,37117417;1,167448e-01; 16,0689911
2020-05-13;Alto Biobío;Biobío;  4,52437424;1,136805e-01; 16,8349076
2020-05-14;Alto Biobío;Biobío;  4,59476688;1,175359e-01; 16,8817067
2020-05-15;Alto Biobío;Biobío;  4,72660390;1,158455e-01; 17,1372179
2020-05-16;Alto Biobío;Biobío;  4,76623868;1,249671e-01; 17,3627577
2020-05-17;Alto Biobío;Biobío;  4,83104565;1,323092e-01; 18,0227110
2020-05-18;Alto Biobío;Biobío;  4,86396481;1,221861e-01; 17,9203477
2020-05-19;Alto Biobío;Biobío;  4,85815574;1,211640e-01; 17,7254250
2020-05-20;Alto Biobío;Biobío;  4,88926710;1,229179e-01; 18,0504662
2020-05-21;Alto Biobío;Biobío;  4,93817986;1,346699e-01; 18,0997529
2020-05-22;Alto Biobío;Biobío;  9,84752407;1,204292e+00; 26,9998563
2020-05-23;Alto Biobío;Biobío; 23,12814755;7,128324e+00; 50,0490135
2020-05-24;Alto Biobío;Biobío; 16,45864896;3,656355e+00; 47,6268116
2020-05-25;Alto Biobío;Biobío;  8,56117970;2,313389e+00; 25,8436655
2020-05-26;Alto Biobío;Biobío;  4,99061139;1,775118e+00; 12,5559200
2020-05-27;Alto Biobío;Biobío;  3,65361686;1,626126e+00;  7,7685232
2020-05-28;Alto Biobío;Biobío;  3,43497175;1,786139e+00;  6,4074927
2020-05-29;Alto Biobío;Biobío;  3,06003977;1,688408e+00;  5,3205010
2020-05-30;Alto Biobío;Biobío;  3,05009876;1,789416e+00;  5,0358993
2020-05-31;Alto Biobío;Biobío;  2,80649220;1,678302e+00;  4,5005047
2020-06-01;Alto Biobío;Biobío;  2,50676004;1,553655e+00;  3,9101612
2020-06-02;Alto Biobío;Biobío;  1,97366423;1,270743e+00;  2,9947143
2020-06-03;Alto Biobío;Biobío;  1,71155162;1,191514e+00;  2,4527005
2020-06-04;Alto Biobío;Biobío;  1,53953790;1,125892e+00;  2,0989545
2020-06-05;Alto Biobío;Biobío;  1,41186786;1,071603e+00;  1,8403569
2020-06-06;Alto Biobío;Biobío;  1,34923041;1,050622e+00;  1,7120419
2020-06-07;Alto Biobío;Biobío;  1,28388063;1,014071e+00;  1,6013775
2020-06-08;Alto Biobío;Biobío;  1,21148939;9,639335e-01;  1,4940625
2020-03-29;Alto del Carmen;Atacama;  4,99274999;1,238518e-01; 18,5170483
2020-03-30;Alto del Carmen;Atacama;  5,01747336;1,300587e-01; 18,4810213
2020-03-31;Alto del Carmen;Atacama;  4,97933013;1,255143e-01; 18,0626470
2020-04-01;Alto del Carmen;Atacama;  5,05106322;1,370868e-01; 18,5945511
2020-04-02;Alto del Carmen;Atacama;  4,93677087;1,217687e-01; 18,2627886
2020-04-03;Alto del Carmen;Atacama;  5,02017536;1,288632e-01; 18,4681201
2020-04-04;Alto del Carmen;Atacama;  5,01244930;1,286456e-01; 18,3758015
2020-04-05;Alto del Carmen;Atacama;  4,97715372;1,192048e-01; 18,5983080
2020-04-06;Alto del Carmen;Atacama;  4,98822180;1,315074e-01; 18,3580382
2020-04-07;Alto del Carmen;Atacama;  4,97605631;1,319050e-01; 18,2725033
2020-04-08;Alto del Carmen;Atacama;  5,05604219;1,335829e-01; 18,4976892
2020-04-09;Alto del Carmen;Atacama;  4,95370230;1,328459e-01; 18,0268628
2020-04-10;Alto del Carmen;Atacama;  4,97918142;1,325021e-01; 18,4464297
2020-04-11;Alto del Carmen;Atacama;  5,04117935;1,384216e-01; 18,4249933
2020-04-12;Alto del Carmen;Atacama;  4,98969900;1,211937e-01; 18,2676267
2020-04-13;Alto del Carmen;Atacama;  5,02699745;1,298406e-01; 18,4819262
2020-04-14;Alto del Carmen;Atacama;  5,00745304;1,306429e-01; 18,6142217
2020-04-15;Alto del Carmen;Atacama;  5,06188204;1,181815e-01; 18,6947968
2020-04-16;Alto del Carmen;Atacama;  4,99183653;1,263486e-01; 18,3792058
2020-04-17;Alto del Carmen;Atacama;  5,01796314;1,239702e-01; 18,4540161
2020-04-18;Alto del Carmen;Atacama;  4,94054108;1,194533e-01; 18,1509595
2020-04-19;Alto del Carmen;Atacama;  4,96820387;1,273449e-01; 18,1538178
2020-04-20;Alto del Carmen;Atacama;  4,99721211;1,216431e-01; 18,4122202
2020-04-21;Alto del Carmen;Atacama;  5,05010453;1,285344e-01; 18,6120881
2020-04-22;Alto del Carmen;Atacama;  5,04232220;1,272198e-01; 18,5658286
2020-04-23;Alto del Carmen;Atacama;  5,01546104;1,345805e-01; 18,4904005
2020-04-24;Alto del Carmen;Atacama;  5,01205839;1,317780e-01; 18,3427096
2020-04-25;Alto del Carmen;Atacama;  4,99631965;1,252401e-01; 18,7225551
2020-04-26;Alto del Carmen;Atacama;  5,01853466;1,202269e-01; 18,4410013
2020-04-27;Alto del Carmen;Atacama;  4,99134766;1,284020e-01; 18,8612646
2020-04-28;Alto del Carmen;Atacama;  4,96757407;1,251427e-01; 18,2924006
2020-04-29;Alto del Carmen;Atacama;  4,97908524;1,228035e-01; 18,4894141
2020-04-30;Alto del Carmen;Atacama;  5,00523863;1,274331e-01; 18,6584315
2020-05-01;Alto del Carmen;Atacama;  4,99218316;1,192345e-01; 18,5534466
2020-05-02;Alto del Carmen;Atacama;  5,01575141;1,292093e-01; 18,6020837
2020-05-03;Alto del Carmen;Atacama;  5,01070658;1,204427e-01; 18,4154380
2020-05-04;Alto del Carmen;Atacama;  5,01902980;1,197941e-01; 18,6489254
2020-05-05;Alto del Carmen;Atacama;  4,94001673;1,199806e-01; 18,3795004
2020-05-06;Alto del Carmen;Atacama;  4,99660234;1,270653e-01; 18,5841949
2020-05-07;Alto del Carmen;Atacama;  4,97354624;1,230981e-01; 18,3282717
2020-05-08;Alto del Carmen;Atacama;  4,93565195;1,233663e-01; 18,3391297
2020-05-09;Alto del Carmen;Atacama;  5,03142406;1,335936e-01; 18,6890964
2020-05-10;Alto del Carmen;Atacama;  4,99339856;1,303684e-01; 18,1888006
2020-05-11;Alto del Carmen;Atacama;  5,00554206;1,247290e-01; 18,5381632
2020-05-12;Alto del Carmen;Atacama;  4,99028772;1,280561e-01; 18,2628551
2020-05-13;Alto del Carmen;Atacama;  5,04192368;1,281429e-01; 18,9452720
2020-05-14;Alto del Carmen;Atacama;  4,98175710;1,304475e-01; 18,6140328
