date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-03-17;12;Chile; 4,0532201;2,086414474; 6,8754567
2020-03-18;12;Chile; 3,1762793;1,724727804; 5,5654727
2020-03-19;12;Chile; 3,2738320;1,977414906; 5,4493827
2020-03-20;12;Chile; 3,0346299;1,831594809; 4,9085189
2020-03-21;12;Chile; 2,7760446;1,734496791; 4,3860614
2020-03-22;12;Chile; 2,4791759;1,607867066; 3,7987405
2020-03-23;13;Chile; 2,2901164;1,555614537; 3,3890634
2020-03-24;13;Chile; 2,2883826;1,618094863; 3,2591278
2020-03-25;13;Chile; 2,3034691;1,637849347; 3,2106859
2020-03-26;13;Chile; 2,1314486;1,511657695; 2,9465119
2020-03-27;13;Chile; 2,1654572;1,582070494; 2,9547964
2020-03-28;13;Chile; 2,1179793;1,546140496; 2,8617656
2020-03-29;13;Chile; 1,9667367;1,446705966; 2,6413178
2020-03-30;14;Chile; 1,8460109;1,397465563; 2,4371904
2020-03-31;14;Chile; 1,7569031;1,369369156; 2,2723159
2020-04-01;14;Chile; 1,6877633;1,343251160; 2,1301696
2020-04-02;14;Chile; 1,6322790;1,322884709; 2,0213738
2020-04-03;14;Chile; 1,5686838;1,290220626; 1,9093435
2020-04-04;14;Chile; 1,5479979;1,293301553; 1,8564416
2020-04-05;14;Chile; 1,4839233;1,250291003; 1,7583547
2020-04-06;15;Chile; 1,4344340;1,228168938; 1,6786005
2020-04-07;15;Chile; 1,3605493;1,179828721; 1,5729610
2020-04-08;15;Chile; 1,3294210;1,177679679; 1,5119597
2020-04-09;15;Chile; 1,3207405;1,182853958; 1,4816504
2020-04-10;15;Chile; 1,3021384;1,171313784; 1,4487412
2020-04-11;15;Chile; 1,2601732;1,138336239; 1,3926775
2020-04-12;15;Chile; 1,2094669;1,105134313; 1,3263958
2020-04-13;16;Chile; 1,1582052;1,072775084; 1,2576956
2020-04-14;16;Chile; 1,1414548;1,072044872; 1,2242189
2020-04-15;16;Chile; 1,1221731;1,061476645; 1,1926010
2020-04-16;16;Chile; 1,1273818;1,073093205; 1,1894528
2020-04-17;16;Chile; 1,1223521;1,069401140; 1,1804503
2020-04-18;16;Chile; 1,1060496;1,055100514; 1,1603864
2020-04-19;16;Chile; 1,0913786;1,044156114; 1,1420257
2020-04-20;17;Chile; 1,0851827;1,041572560; 1,1325543
2020-04-21;17;Chile; 1,0711971;1,030678828; 1,1145997
2020-04-22;17;Chile; 1,0613700;1,023788545; 1,1012340
2020-04-23;17;Chile; 1,0641265;1,028500157; 1,1019375
2020-04-24;17;Chile; 1,0445488;1,011042846; 1,0802078
2020-04-25;17;Chile; 1,0564805;1,024013507; 1,0900918
2020-04-26;17;Chile; 1,0781328;1,045472564; 1,1118307
2020-04-27;18;Chile; 1,0929374;1,056439421; 1,1282813
2020-04-28;18;Chile; 1,1018484;1,060752894; 1,1405470
2020-04-29;18;Chile; 1,1504208;1,104928293; 1,1936230
2020-04-30;18;Chile; 1,1789287;1,118011712; 1,2310500
2020-05-01;18;Chile; 1,2270670;1,153172190; 1,2931761
2020-05-02;18;Chile; 1,3236313;1,225805726; 1,4101794
2020-05-03;18;Chile; 1,3793645;1,242138366; 1,4971169
2020-05-04;19;Chile; 1,3670196;1,206562636; 1,5128795
2020-05-05;19;Chile; 1,4025806;1,237514619; 1,5691466
2020-05-06;19;Chile; 1,3724624;1,202180854; 1,5474304
2020-05-07;19;Chile; 1,3902878;1,225215977; 1,5714675
2020-05-08;19;Chile; 1,3863690;1,218792576; 1,5679433
2020-05-09;19;Chile; 1,3564151;1,193581148; 1,5338206
2020-05-10;19;Chile; 1,3712638;1,216211273; 1,5446614
2020-05-11;20;Chile; 1,3399352;1,185711673; 1,5057284
2020-05-12;20;Chile; 1,3409561;1,196289742; 1,5012240
2020-05-13;20;Chile; 1,3954809;1,247111605; 1,5565781
2020-05-14;20;Chile; 1,4211456;1,252383152; 1,5904500
2020-05-15;20;Chile; 1,4131241;1,235060817; 1,5932746
