date;ss;codigo_ss;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-05-04;Aconcagua; 8; 1,2016372; 0,784830602; 1,7219613
2020-05-05;Aconcagua; 8; 1,3207618; 0,893557906; 1,8417499
2020-05-06;Aconcagua; 8; 1,2949418; 0,883328364; 1,7971899
2020-05-07;Aconcagua; 8; 1,5295579; 1,087241866; 2,0507566
2020-05-08;Aconcagua; 8; 1,6239625; 1,162783516; 2,1793225
2020-05-09;Aconcagua; 8; 1,7221289; 1,232522782; 2,3087683
2020-05-10;Aconcagua; 8; 1,8731713; 1,348654202; 2,4863155
2020-05-11;Aconcagua; 8; 1,7164621; 1,210009774; 2,3251126
2020-05-12;Aconcagua; 8; 1,5765671; 1,132463286; 2,1285374
2020-05-13;Aconcagua; 8; 1,4331301; 1,053259336; 1,9095868
2020-05-14;Aconcagua; 8; 1,2089140; 0,896514461; 1,5878362
2020-05-15;Aconcagua; 8; 1,2996489; 1,005704652; 1,6499327
2020-05-16;Aconcagua; 8; 1,2811196; 0,994831285; 1,6024547
2020-05-17;Aconcagua; 8; 1,3689434; 1,078808078; 1,6920598
2020-05-18;Aconcagua; 8; 1,4157365; 1,125072607; 1,7425921
2020-05-19;Aconcagua; 8; 1,5464806; 1,232516083; 1,8997644
2020-05-20;Aconcagua; 8; 1,8210889; 1,452482669; 2,2277047
2020-05-21;Aconcagua; 8; 1,8314087; 1,396652746; 2,2950083
2020-05-22;Aconcagua; 8; 1,9023423; 1,440119669; 2,4364557
2020-05-23;Aconcagua; 8; 1,7367007; 1,304273335; 2,2467021
2020-05-24;Aconcagua; 8; 1,6070382; 1,239098585; 2,0722812
2020-05-25;Aconcagua; 8; 1,4919314; 1,182797031; 1,8899477
2020-05-26;Aconcagua; 8; 1,5118209; 1,233029189; 1,8615039
2020-05-27;Aconcagua; 8; 1,4766365; 1,211199287; 1,7939213
2020-05-28;Aconcagua; 8; 1,4884775; 1,232572736; 1,7881455
2020-05-29;Aconcagua; 8; 1,4177830; 1,180170671; 1,6916447
2020-03-29;Aisén;25; 4,9494420; 0,126098611;18,1562557
2020-03-30;Aisén;25; 4,9501759; 0,128845425;18,2849672
2020-03-31;Aisén;25; 5,0340139; 0,127152078;18,2780998
2020-04-01;Aisén;25;20,0146739; 5,564090914;44,0661731
2020-04-02;Aisén;25;12,9343323; 2,716177887;35,2292890
2020-04-03;Aisén;25; 6,4784373; 1,549284304;19,5061379
2020-04-04;Aisén;25; 3,5410230; 1,028268076; 9,4090190
2020-04-05;Aisén;25; 2,7643326; 0,993988508; 6,1600232
2020-04-06;Aisén;25; 2,3935863; 0,977245225; 4,7848662
2020-04-07;Aisén;25; 1,9365497; 0,810970672; 3,7423726
2020-04-08;Aisén;25; 1,8435954; 0,842939548; 3,3484159
2020-04-09;Aisén;25; 1,6242460; 0,739884282; 2,8973245
2020-04-10;Aisén;25; 1,4595751; 0,690872412; 2,5589403
2020-04-11;Aisén;25; 1,3570496; 0,647310810; 2,3695362
2020-04-12;Aisén;25; 1,2824333; 0,613083212; 2,2169017
2020-04-13;Aisén;25; 1,3496157; 0,680705988; 2,2608367
2020-04-14;Aisén;25; 1,2907081; 0,641690601; 2,1534803
2020-04-15;Aisén;25; 0,9003705; 0,379188599; 1,6261070
2020-04-16;Aisén;25; 0,6858050; 0,251923434; 1,3417414
2020-04-17;Aisén;25; 0,6137610; 0,197602843; 1,2747251
2020-04-18;Aisén;25; 0,6746465; 0,213602226; 1,4096919
2020-04-19;Aisén;25; 0,5965062; 0,158719097; 1,3337702
2020-04-20;Aisén;25; 0,6681465; 0,178010585; 1,4874499
2020-04-21;Aisén;25; 0,7407850; 0,196925944; 1,6832191
2020-04-22;Aisén;25; 0,6148373; 0,124004963; 1,5073215
2020-04-23;Aisén;25; 0,6882720; 0,137818232; 1,6864119
2020-04-24;Aisén;25; 0,7777117; 0,150766312; 1,9337636
2020-04-25;Aisén;25; 0,8584351; 0,170354122; 2,0848734
2020-04-26;Aisén;25; 0,9411080; 0,192456043; 2,2984622
2020-04-27;Aisén;25; 0,6723609; 0,082089439; 1,8667707
2020-04-28;Aisén;25; 0,7552119; 0,092313416; 2,1539708
2020-04-29;Aisén;25; 0,8567255; 0,103254361; 2,4341451
2020-04-30;Aisén;25; 0,9573552; 0,116560537; 2,6888931
2020-05-01;Aisén;25; 1,0607486; 0,121302702; 3,0426181
2020-05-02;Aisén;25; 1,1535970; 0,138826037; 3,2356635
2020-05-03;Aisén;25; 1,2411372; 0,143186381; 3,4792841
2020-05-04;Aisén;25; 0,6601031; 0,017360918; 2,4361323
2020-05-05;Aisén;25; 0,7750193; 0,018858426; 2,9584912
2020-05-06;Aisén;25; 0,9682284; 0,022412490; 3,6390570
2020-05-07;Aisén;25; 2,3314081; 0,265430940; 6,8507080
2020-05-08;Aisén;25; 2,2974349; 0,274612317; 6,5759245
2020-05-09;Aisén;25; 2,1636462; 0,258380282; 6,1180767
2020-05-10;Aisén;25; 2,0620150; 0,243836235; 5,7976255
2020-05-11;Aisén;25; 1,9716438; 0,237350033; 5,5110279
2020-05-12;Aisén;25; 1,8935695; 0,223202111; 5,3543917
2020-05-13;Aisén;25; 1,8391598; 0,227417069; 5,1472734
2020-05-14;Aisén;25; 1,7908560; 0,205463054; 4,9777446
2020-05-15;Aisén;25; 1,7608967; 0,215409859; 4,9680751
2020-05-16;Aisén;25; 1,7371717; 0,208994132; 4,8124462
2020-05-17;Aisén;25; 1,7184631; 0,209925586; 4,7856212
2020-05-18;Aisén;25; 1,6968705; 0,203161088; 4,7326594
2020-05-19;Aisén;25; 1,7005542; 0,209597866; 4,7533812
2020-05-20;Aisén;25; 1,6964227; 0,198347154; 4,7288717
2020-05-21;Aisén;25; 0,8374724; 0,022360285; 3,0808727
2020-05-22;Aisén;25; 0,9481617; 0,025009558; 3,5510118
2020-05-23;Aisén;25; 1,1792078; 0,027980971; 4,4931213
2020-05-24;Aisén;25; 1,4183783; 0,031889393; 5,4263519
2020-05-25;Aisén;25; 5,0170420; 0,972666461;12,9347850
2020-05-26;Aisén;25; 6,4462399; 1,986357320;13,8411435
2020-05-27;Aisén;25; 4,0937478; 1,061429185; 9,7640958
2020-05-28;Aisén;25; 3,9452815; 1,300275177; 8,8414063
2020-05-29;Aisén;25; 3,2309801; 1,151963252; 7,0006180
2020-03-29;Antofagasta; 3; 1,8871235; 1,078387785; 3,0048783
2020-03-30;Antofagasta; 3; 2,1565238; 1,330128674; 3,2493466
2020-03-31;Antofagasta; 3; 1,8228587; 1,109803537; 2,7593797
2020-04-01;Antofagasta; 3; 2,1297778; 1,396891637; 3,1006368
2020-04-02;Antofagasta; 3; 2,1869157; 1,445941137; 3,1285967
2020-04-03;Antofagasta; 3; 1,9799317; 1,293402542; 2,8666757
2020-04-04;Antofagasta; 3; 1,6051101; 1,067435402; 2,3078109
2020-04-05;Antofagasta; 3; 1,5066676; 1,044145324; 2,1014326
2020-04-06;Antofagasta; 3; 1,6109191; 1,173751348; 2,1536042
2020-04-07;Antofagasta; 3; 1,4300674; 1,034472322; 1,9075430
2020-04-08;Antofagasta; 3; 1,3784833; 1,017844030; 1,8120573
2020-04-09;Antofagasta; 3; 1,5734493; 1,200711728; 2,0013002
2020-04-10;Antofagasta; 3; 1,7774172; 1,371195951; 2,2432217
2020-04-11;Antofagasta; 3; 1,6087785; 1,204294994; 2,0759849
2020-04-12;Antofagasta; 3; 1,7353056; 1,328303541; 2,2103734
2020-04-13;Antofagasta; 3; 1,6079349; 1,220345673; 2,0606529
2020-04-14;Antofagasta; 3; 1,5064509; 1,161084191; 1,9210912
2020-04-15;Antofagasta; 3; 1,4870616; 1,171738246; 1,8662490
2020-04-16;Antofagasta; 3; 1,4392877; 1,149569947; 1,7826589
2020-04-17;Antofagasta; 3; 1,4332021; 1,160769900; 1,7502699
2020-04-18;Antofagasta; 3; 1,4424056; 1,178716071; 1,7479136
2020-04-19;Antofagasta; 3; 1,4837594; 1,219925272; 1,7811419
2020-04-20;Antofagasta; 3; 1,3981985; 1,139407612; 1,6851540
2020-04-21;Antofagasta; 3; 1,4720033; 1,222260167; 1,7568327
2020-04-22;Antofagasta; 3; 1,5213118; 1,261560653; 1,8115156
2020-04-23;Antofagasta; 3; 1,3837268; 1,135434375; 1,6607586
2020-04-24;Antofagasta; 3; 1,3255416; 1,109838580; 1,5779320
2020-04-25;Antofagasta; 3; 1,3344930; 1,133690465; 1,5636062
2020-04-26;Antofagasta; 3; 1,3884554; 1,189680113; 1,6135660
2020-04-27;Antofagasta; 3; 1,2996252; 1,107748871; 1,5113459
2020-04-28;Antofagasta; 3; 1,2858482; 1,107275015; 1,4866461
2020-04-29;Antofagasta; 3; 1,2507310; 1,084139075; 1,4360497
2020-04-30;Antofagasta; 3; 1,2362397; 1,079892515; 1,4104341
2020-05-01;Antofagasta; 3; 1,2550241; 1,104239089; 1,4222437
2020-05-02;Antofagasta; 3; 1,4443586; 1,278100677; 1,6256779
2020-05-03;Antofagasta; 3; 1,4543037; 1,249705187; 1,6567355
2020-05-04;Antofagasta; 3; 1,3558261; 1,154903110; 1,5687848
2020-05-05;Antofagasta; 3; 1,3253668; 1,143885590; 1,5284624
2020-05-06;Antofagasta; 3; 1,2644846; 1,102603201; 1,4493200
2020-05-07;Antofagasta; 3; 1,2599882; 1,113043795; 1,4281969
2020-05-08;Antofagasta; 3; 1,1983831; 1,065624059; 1,3506732
2020-05-09;Antofagasta; 3; 1,1441363; 1,024736986; 1,2747926
2020-05-10;Antofagasta; 3; 1,0631568; 0,959499163; 1,1808400
2020-05-11;Antofagasta; 3; 1,0914704; 0,996107492; 1,1945316
2020-05-12;Antofagasta; 3; 1,2107747; 1,111536289; 1,3165680
2020-05-13;Antofagasta; 3; 1,3157497; 1,201000621; 1,4325700
2020-05-14;Antofagasta; 3; 1,3104909; 1,170116014; 1,4470622
2020-05-15;Antofagasta; 3; 1,2581093; 1,115359557; 1,4034299
2020-05-16;Antofagasta; 3; 1,2041652; 1,074426918; 1,3445067
2020-05-17;Antofagasta; 3; 1,1741419; 1,060799956; 1,3029937
2020-05-18;Antofagasta; 3; 1,2298722; 1,122240565; 1,3489482
2020-05-19;Antofagasta; 3; 1,1881275; 1,079995760; 1,3037786
2020-05-20;Antofagasta; 3; 1,1953483; 1,089929222; 1,3084644
2020-05-21;Antofagasta; 3; 1,1572559; 1,055911364; 1,2653034
2020-05-22;Antofagasta; 3; 1,1687883; 1,073223580; 1,2726151
2020-05-23;Antofagasta; 3; 1,1727863; 1,077259342; 1,2735732
2020-05-24;Antofagasta; 3; 1,1589543; 1,067029278; 1,2565733
2020-05-25;Antofagasta; 3; 1,1602708; 1,069994734; 1,2564141
2020-05-26;Antofagasta; 3; 1,0723067; 0,987858511; 1,1634452
2020-05-27;Antofagasta; 3; 1,0143423; 0,940226552; 1,0926342
2020-05-28;Antofagasta; 3; 1,0573213; 0,988910631; 1,1295499
2020-05-29;Antofagasta; 3; 1,0631524; 0,994852297; 1,1335014
2020-03-29;Araucanía Norte;29; 2,7088196; 1,150564336; 5,2801344
2020-03-30;Araucanía Norte;29; 2,4735973; 1,166092874; 4,5434131
2020-03-31;Araucanía Norte;29; 2,5942752; 1,351115163; 4,4494851
2020-04-01;Araucanía Norte;29; 2,6799219; 1,474616562; 4,4251944
2020-04-02;Araucanía Norte;29; 2,2987637; 1,283124610; 3,7755986
2020-04-03;Araucanía Norte;29; 2,0063657; 1,164616868; 3,2273314
2020-04-04;Araucanía Norte;29; 1,7535116; 1,061841475; 2,7259365
2020-04-05;Araucanía Norte;29; 1,4711277; 0,901617228; 2,2474149
2020-04-06;Araucanía Norte;29; 1,5923519; 1,043217143; 2,2883127
2020-04-07;Araucanía Norte;29; 1,6346999; 1,095759157; 2,3024864
2020-04-08;Araucanía Norte;29; 1,8879611; 1,318148807; 2,5773945
2020-04-09;Araucanía Norte;29; 1,6175023; 1,095538510; 2,2468965
2020-04-10;Araucanía Norte;29; 1,4680572; 1,014403875; 2,0421679
2020-04-11;Araucanía Norte;29; 1,3130182; 0,920266571; 1,7958648
2020-04-12;Araucanía Norte;29; 1,3384044; 0,966602154; 1,7877831
2020-04-13;Araucanía Norte;29; 1,2617397; 0,915190578; 1,6708197
2020-04-14;Araucanía Norte;29; 1,2224391; 0,897226280; 1,6053709
2020-04-15;Araucanía Norte;29; 1,1232579; 0,819250674; 1,4803690
2020-04-16;Araucanía Norte;29; 1,0911699; 0,797412615; 1,4237007
2020-04-17;Araucanía Norte;29; 1,0522085; 0,769709575; 1,3806990
2020-04-18;Araucanía Norte;29; 1,1981893; 0,895839079; 1,5403877
2020-04-19;Araucanía Norte;29; 1,3001013; 0,988972409; 1,6514125
2020-04-20;Araucanía Norte;29; 1,5314603; 1,187904357; 1,9191147
2020-04-21;Araucanía Norte;29; 1,6493537; 1,273819425; 2,0777925
2020-04-22;Araucanía Norte;29; 1,4493743; 1,087870710; 1,8672255
2020-04-23;Araucanía Norte;29; 1,4849764; 1,142465544; 1,8960213
2020-04-24;Araucanía Norte;29; 1,5994451; 1,249737687; 2,0144124
2020-04-25;Araucanía Norte;29; 1,4737536; 1,139640327; 1,8623855
2020-04-26;Araucanía Norte;29; 1,3077775; 1,013583968; 1,6497822
2020-04-27;Araucanía Norte;29; 1,2581132; 1,002236869; 1,5618257
2020-04-28;Araucanía Norte;29; 1,2695894; 1,030337547; 1,5477200
2020-04-29;Araucanía Norte;29; 1,3898196; 1,143838698; 1,6677466
2020-04-30;Araucanía Norte;29; 1,4164166; 1,160592353; 1,7003698
2020-05-01;Araucanía Norte;29; 1,3152426; 1,071323554; 1,5905225
2020-05-02;Araucanía Norte;29; 1,2167434; 0,996512962; 1,4657328
2020-05-03;Araucanía Norte;29; 1,1239013; 0,928827589; 1,3470485
2020-05-04;Araucanía Norte;29; 0,9419004; 0,778110631; 1,1260014
2020-05-05;Araucanía Norte;29; 0,8719923; 0,714895939; 1,0435647
2020-05-06;Araucanía Norte;29; 0,8525503; 0,695829562; 1,0274396
2020-05-07;Araucanía Norte;29; 0,8762664; 0,712395898; 1,0569246
2020-05-08;Araucanía Norte;29; 0,7833877; 0,625425993; 0,9588771
2020-05-09;Araucanía Norte;29; 0,8069357; 0,640779506; 0,9970918
2020-05-10;Araucanía Norte;29; 0,8982521; 0,716634857; 1,1036533
2020-05-11;Araucanía Norte;29; 0,8946115; 0,716124442; 1,0931926
2020-05-12;Araucanía Norte;29; 0,8211199; 0,652130220; 1,0122799
2020-05-13;Araucanía Norte;29; 0,6521313; 0,499784127; 0,8248617
2020-05-14;Araucanía Norte;29; 0,6447060; 0,480576440; 0,8365211
2020-05-15;Araucanía Norte;29; 0,7544013; 0,565927492; 0,9891017
2020-05-16;Araucanía Norte;29; 0,8128856; 0,612606869; 1,0481279
2020-05-17;Araucanía Norte;29; 0,8631803; 0,656945643; 1,1011177
2020-05-18;Araucanía Norte;29; 1,0271043; 0,799179617; 1,2835848
2020-05-19;Araucanía Norte;29; 1,0763722; 0,852101562; 1,3232982
2020-05-20;Araucanía Norte;29; 1,0805650; 0,860193409; 1,3285404
2020-05-21;Araucanía Norte;29; 1,1332972; 0,903340375; 1,3884332
2020-05-22;Araucanía Norte;29; 1,1629741; 0,930783832; 1,4209226
2020-05-23;Araucanía Norte;29; 1,2174972; 0,978695438; 1,4822890
2020-05-24;Araucanía Norte;29; 1,1627628; 0,930917638; 1,4192155
2020-05-25;Araucanía Norte;29; 1,2653928; 1,029772245; 1,5287419
2020-05-26;Araucanía Norte;29; 1,2339338; 0,999136398; 1,4987739
2020-05-27;Araucanía Norte;29; 1,2431852; 1,008846543; 1,5097826
2020-05-28;Araucanía Norte;29; 1,2105963; 0,984869712; 1,4627390
2020-05-29;Araucanía Norte;29; 1,1517561; 0,938623250; 1,3868031
2020-03-29;Araucanía Sur;21; 2,5811996; 1,604811877; 4,2920400
2020-03-30;Araucanía Sur;21; 2,4123644; 1,609247421; 3,7898712
2020-03-31;Araucanía Sur;21; 2,4419166; 1,691642791; 3,6484962
2020-04-01;Araucanía Sur;21; 2,5643144; 1,786567189; 3,7222256
2020-04-02;Araucanía Sur;21; 2,4695699; 1,698319291; 3,5905347
2020-04-03;Araucanía Sur;21; 2,2545597; 1,569616572; 3,2610975
2020-04-04;Araucanía Sur;21; 1,9917924; 1,429736788; 2,8398182
2020-04-05;Araucanía Sur;21; 1,7483096; 1,315283667; 2,4072202
2020-04-06;Araucanía Sur;21; 1,6608507; 1,309535308; 2,1803138
2020-04-07;Araucanía Sur;21; 1,5225601; 1,230295966; 1,9256083
2020-04-08;Araucanía Sur;21; 1,4541785; 1,211939680; 1,7822712
2020-04-09;Araucanía Sur;21; 1,3106409; 1,111823461; 1,5665485
2020-04-10;Araucanía Sur;21; 1,2267222; 1,069802306; 1,4290861
2020-04-11;Araucanía Sur;21; 1,1518604; 1,023683458; 1,3065878
2020-04-12;Araucanía Sur;21; 1,1256861; 1,014576404; 1,2547689
2020-04-13;Araucanía Sur;21; 1,0636174; 0,962929834; 1,1749506
2020-04-14;Araucanía Sur;21; 1,0351567; 0,943088207; 1,1342720
2020-04-15;Araucanía Sur;21; 0,9254319; 0,839772604; 1,0140209
2020-04-16;Araucanía Sur;21; 0,8882312; 0,804521422; 0,9777691
2020-04-17;Araucanía Sur;21; 0,8379873; 0,750664784; 0,9296375
2020-04-18;Araucanía Sur;21; 0,8386699; 0,745415839; 0,9429918
2020-04-19;Araucanía Sur;21; 0,8498357; 0,751382168; 0,9569370
2020-04-20;Araucanía Sur;21; 0,8749010; 0,771016653; 0,9851807
2020-04-21;Araucanía Sur;21; 0,8774290; 0,776037487; 0,9848318
2020-04-22;Araucanía Sur;21; 0,8285601; 0,733841286; 0,9287425
2020-04-23;Araucanía Sur;21; 0,8464372; 0,746433846; 0,9547831
2020-04-24;Araucanía Sur;21; 0,8796215; 0,775203585; 0,9899813
2020-04-25;Araucanía Sur;21; 0,8991699; 0,795772809; 1,0091474
2020-04-26;Araucanía Sur;21; 0,8782867; 0,779595729; 0,9821791
2020-04-27;Araucanía Sur;21; 0,9157002; 0,813445335; 1,0252288
2020-04-28;Araucanía Sur;21; 0,8499921; 0,752477023; 0,9522947
2020-04-29;Araucanía Sur;21; 0,8732124; 0,771069975; 0,9814562
2020-04-30;Araucanía Sur;21; 0,8234708; 0,725036906; 0,9302667
2020-05-01;Araucanía Sur;21; 0,7921372; 0,690366294; 0,9012884
2020-05-02;Araucanía Sur;21; 0,7850926; 0,678897885; 0,9024572
2020-05-03;Araucanía Sur;21; 0,7846623; 0,673347450; 0,9077666
2020-05-04;Araucanía Sur;21; 0,6446619; 0,544052133; 0,7568865
2020-05-05;Araucanía Sur;21; 0,6739166; 0,558428653; 0,8076796
2020-05-06;Araucanía Sur;21; 0,7079712; 0,582241921; 0,8535523
2020-05-07;Araucanía Sur;21; 0,7969801; 0,655827718; 0,9569985
2020-05-08;Araucanía Sur;21; 0,7811942; 0,648835596; 0,9270126
2020-05-09;Araucanía Sur;21; 0,7913805; 0,659659505; 0,9351201
2020-05-10;Araucanía Sur;21; 0,9436041; 0,796928663; 1,1042821
2020-05-11;Araucanía Sur;21; 0,8975820; 0,762243493; 1,0425103
2020-05-12;Araucanía Sur;21; 0,9154882; 0,781734784; 1,0585370
2020-05-13;Araucanía Sur;21; 0,8837477; 0,753229536; 1,0255365
2020-05-14;Araucanía Sur;21; 1,0145261; 0,872432238; 1,1658744
2020-05-15;Araucanía Sur;21; 1,1319459; 0,982363504; 1,2934751
2020-05-16;Araucanía Sur;21; 1,1191643; 0,969811663; 1,2785483
2020-05-17;Araucanía Sur;21; 1,1107183; 0,958146923; 1,2742155
2020-05-18;Araucanía Sur;21; 1,2176941; 1,059509293; 1,3870044
2020-05-19;Araucanía Sur;21; 1,1779935; 1,015017796; 1,3532279
2020-05-20;Araucanía Sur;21; 1,1424136; 0,987827517; 1,3119249
2020-05-21;Araucanía Sur;21; 1,1095773; 0,962196550; 1,2720651
2020-05-22;Araucanía Sur;21; 1,0890940; 0,950142899; 1,2394176
2020-05-23;Araucanía Sur;21; 1,1416053; 0,999413444; 1,2943841
2020-05-24;Araucanía Sur;21; 1,0684537; 0,933092142; 1,2127027
2020-05-25;Araucanía Sur;21; 1,1863953; 1,046255723; 1,3358183
2020-05-26;Araucanía Sur;21; 1,1897804; 1,047605241; 1,3413398
2020-05-27;Araucanía Sur;21; 1,2151773; 1,068052675; 1,3722716
2020-05-28;Araucanía Sur;21; 1,1616933; 1,018502534; 1,3167411
2020-05-29;Araucanía Sur;21; 1,1274092; 0,990421526; 1,2757012
2020-03-29;Arauco;28; 4,9874015; 0,130938073;18,4070482
2020-03-30;Arauco;28; 4,8951814; 0,121172009;18,0787166
2020-03-31;Arauco;28; 4,9810744; 0,133260911;18,0727117
2020-04-01;Arauco;28;35,0522029;14,340562656;65,8620764
2020-04-02;Arauco;28;13,3048830; 2,379715233;39,8688678
2020-04-03;Arauco;28; 6,4400999; 1,731011770;18,8541215
2020-04-04;Arauco;28; 3,8622999; 1,349721905; 9,4818575
2020-04-05;Arauco;28; 2,8085499; 1,153171889; 5,9573139
2020-04-06;Arauco;28; 2,1064204; 0,949742540; 4,0225990
2020-04-07;Arauco;28; 1,7355479; 0,833307886; 3,1156391
2020-04-08;Arauco;28; 1,5195063; 0,749545079; 2,6327535
2020-04-09;Arauco;28; 1,3834959; 0,696040175; 2,3258308
2020-04-10;Arauco;28; 1,2957732; 0,661511742; 2,1563841
2020-04-11;Arauco;28; 1,2377196; 0,634331966; 2,0449127
2020-04-12;Arauco;28; 1,1851253; 0,608298583; 1,9601168
2020-04-13;Arauco;28; 1,1593542; 0,597177127; 1,9083882
2020-04-14;Arauco;28; 1,1369533; 0,584002224; 1,8618704
2020-04-15;Arauco;28; 0,5604308; 0,209664622; 1,0855450
2020-04-16;Arauco;28; 0,4962709; 0,160601218; 1,0349555
2020-04-17;Arauco;28; 0,4495281; 0,120220706; 1,0055863
2020-04-18;Arauco;28; 0,3856918; 0,078012403; 0,9657839
2020-04-19;Arauco;28; 0,3010647; 0,034718542; 0,8699054
2020-04-20;Arauco;28; 0,3643569; 0,042241337; 1,0663362
2020-04-21;Arauco;28; 0,4435834; 0,049824378; 1,3139864
2020-04-22;Arauco;28; 0,5300570; 0,059845361; 1,5620850
2020-04-23;Arauco;28; 1,2509084; 0,321277302; 2,9323163
2020-04-24;Arauco;28; 1,3221541; 0,351020709; 2,9585497
2020-04-25;Arauco;28; 1,3332892; 0,359319032; 2,9390421
2020-04-26;Arauco;28; 1,3377386; 0,360643466; 2,9597454
2020-04-27;Arauco;28; 1,3253445; 0,355729670; 2,9255930
2020-04-28;Arauco;28; 1,3143556; 0,358692736; 2,8961047
2020-04-29;Arauco;28; 1,2963105; 0,356025183; 2,8332172
2020-04-30;Arauco;28; 1,2892786; 0,350589021; 2,8355883
2020-05-01;Arauco;28; 0,9563607; 0,196808864; 2,3207938
2020-05-02;Arauco;28; 0,9912377; 0,200301274; 2,4183350
2020-05-03;Arauco;28; 1,0387096; 0,211071947; 2,4943433
2020-05-04;Arauco;28; 1,0907610; 0,224083757; 2,6144173
2020-05-05;Arauco;28; 1,5200731; 0,412691375; 3,3485443
2020-05-06;Arauco;28; 1,8833975; 0,616467100; 3,8407325
2020-05-07;Arauco;28; 1,7366886; 0,558873550; 3,5827446
2020-05-08;Arauco;28; 2,9162337; 1,307002950; 5,2151920
2020-05-09;Arauco;28; 3,2152842; 1,516154192; 5,5783688
2020-05-10;Arauco;28; 2,6967953; 1,235187195; 4,9501173
2020-05-11;Arauco;28; 2,4422719; 1,195305919; 4,3641612
2020-05-12;Arauco;28; 1,9711594; 0,985045911; 3,4788502
2020-05-13;Arauco;28; 1,6656169; 0,868521903; 2,8187026
2020-05-14;Arauco;28; 1,4760594; 0,792421765; 2,4201791
2020-05-15;Arauco;28; 1,4414579; 0,805934630; 2,2963582
2020-05-16;Arauco;28; 1,4183968; 0,810388580; 2,2185955
2020-05-17;Arauco;28; 1,4085783; 0,825648675; 2,1719041
2020-05-18;Arauco;28; 1,4641416; 0,883575700; 2,2109399
2020-05-19;Arauco;28; 1,5028584; 0,927205896; 2,2241267
2020-05-20;Arauco;28; 1,5791324; 0,998761562; 2,3018759
2020-05-21;Arauco;28; 1,4508799; 0,914710320; 2,1269601
2020-05-22;Arauco;28; 1,3376498; 0,849851211; 1,9496738
2020-05-23;Arauco;28; 1,3078225; 0,843274210; 1,8846047
2020-05-24;Arauco;28; 1,4286765; 0,951679628; 2,0061745
2020-05-25;Arauco;28; 1,4312084; 0,964531787; 2,0006612
2020-05-26;Arauco;28; 1,3782269; 0,933875496; 1,9198984
2020-05-27;Arauco;28; 1,3651122; 0,932168228; 1,8831821
2020-05-28;Arauco;28; 1,5032859; 1,062212061; 2,0265705
2020-05-29;Arauco;28; 1,4939992; 1,054233812; 2,0121581
2020-03-29;Arica; 1; 2,1357633; 0,679848068; 4,4498913
