date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-03-17;12;Chile; 4,1489362;2,187922989; 7,1786969
2020-03-18;12;Chile; 3,2552917;1,794547933; 5,7958819
2020-03-19;12;Chile; 3,3443220;2,046444452; 5,6757816
2020-03-20;12;Chile; 3,0961608;1,894394691; 5,0830262
2020-03-21;12;Chile; 2,8260730;1,792465906; 4,5486876
2020-03-22;12;Chile; 2,5210427;1,658351688; 3,9232155
2020-03-23;13;Chile; 2,3238385;1,604008506; 3,4681943
2020-03-24;13;Chile; 2,3181227;1,658099313; 3,3247112
2020-03-25;13;Chile; 2,3306100;1,685092808; 3,2735050
2020-03-26;13;Chile; 2,1564530;1,555467939; 2,9990220
2020-03-27;13;Chile; 2,1909609;1,627210242; 3,0047960
2020-03-28;13;Chile; 2,1413318;1,589293694; 2,9047385
2020-03-29;13;Chile; 1,9880238;1,487303789; 2,6836008
2020-03-30;14;Chile; 1,8638081;1,430838130; 2,4761763
2020-03-31;14;Chile; 1,7723396;1,398648632; 2,2987788
2020-04-01;14;Chile; 1,7001946;1,371636351; 2,1544649
2020-04-02;14;Chile; 1,6442005;1,347378935; 2,0395741
2020-04-03;14;Chile; 1,5789290;1,312058044; 1,9263771
2020-04-04;14;Chile; 1,5573929;1,315281843; 1,8703644
2020-04-05;14;Chile; 1,4918455;1,269309102; 1,7693375
2020-04-06;15;Chile; 1,4413018;1,243427374; 1,6877218
2020-04-07;15;Chile; 1,3665208;1,195145708; 1,5801284
2020-04-08;15;Chile; 1,3347184;1,188418260; 1,5185273
2020-04-09;15;Chile; 1,3252757;1,193592568; 1,4871650
2020-04-10;15;Chile; 1,3060184;1,180934115; 1,4519113
2020-04-11;15;Chile; 1,2638363;1,148984085; 1,3957205
2020-04-12;15;Chile; 1,2125752;1,112408190; 1,3286569
2020-04-13;16;Chile; 1,1607562;1,078554036; 1,2588074
2020-04-14;16;Chile; 1,1434307;1,076912490; 1,2239444
2020-04-15;16;Chile; 1,1234017;1,065599845; 1,1906658
2020-04-16;16;Chile; 1,1282710;1,076366963; 1,1872233
2020-04-17;16;Chile; 1,1233620;1,072914027; 1,1785225
2020-04-18;16;Chile; 1,1070585;1,058185207; 1,1582023
2020-04-19;16;Chile; 1,0925647;1,046943635; 1,1405450
2020-04-20;17;Chile; 1,0859298;1,044391976; 1,1311504
2020-04-21;17;Chile; 1,0718328;1,032671620; 1,1134192
2020-04-22;17;Chile; 1,0620347;1,025738486; 1,1000203
2020-04-23;17;Chile; 1,0644098;1,030560554; 1,1001205
2020-04-24;17;Chile; 1,0448111;1,011452821; 1,0792737
2020-04-25;17;Chile; 1,0566557;1,025135634; 1,0893722
2020-04-26;17;Chile; 1,0787531;1,046886579; 1,1116131
2020-04-27;18;Chile; 1,0936291;1,058108028; 1,1287015
2020-04-28;18;Chile; 1,1025036;1,062733198; 1,1408508
2020-04-29;18;Chile; 1,1514254;1,106597704; 1,1947620
2020-04-30;18;Chile; 1,1807612;1,122881256; 1,2336529
2020-05-01;18;Chile; 1,2292755;1,158173706; 1,2956546
2020-05-02;18;Chile; 1,3266904;1,233654815; 1,4135324
2020-05-03;18;Chile; 1,3836603;1,255548102; 1,5018225
2020-05-04;19;Chile; 1,3724355;1,223618211; 1,5205327
2020-05-05;19;Chile; 1,4086607;1,253845732; 1,5799053
2020-05-06;19;Chile; 1,3786827;1,217979638; 1,5582065
2020-05-07;19;Chile; 1,3965327;1,241801813; 1,5817154
2020-05-08;19;Chile; 1,3923953;1,235805130; 1,5749080
2020-05-09;19;Chile; 1,3621961;1,209378283; 1,5415859
2020-05-10;19;Chile; 1,3767595;1,231647582; 1,5518296
2020-05-11;20;Chile; 1,3452255;1,202554782; 1,5130635
2020-05-12;20;Chile; 1,3458288;1,210600751; 1,5069582
2020-05-13;20;Chile; 1,4003783;1,261821930; 1,5621916
2020-05-14;20;Chile; 1,4265860;1,272308415; 1,5970185
2020-05-15;20;Chile; 1,4188793;1,254857452; 1,5998098
2020-05-16;20;Chile; 1,3420725;1,186598496; 1,5202851
2020-05-17;20;Chile; 1,3160271;1,182452833; 1,4829712
2020-05-18;21;Chile; 1,3052293;1,184968768; 1,4573497
2020-05-19;21;Chile; 1,3386611;1,220486922; 1,4819531
2020-05-20;21;Chile; 1,3970469;1,266685074; 1,5437651
2020-05-21;21;Chile; 1,4078482;1,259491933; 1,5666309
2020-05-22;21;Chile; 1,4233833;1,265787778; 1,5977950
2020-05-23;21;Chile; 1,4044580;1,243172361; 1,5873697
2020-05-24;21;Chile; 1,3744264;1,220108518; 1,5580445
2020-05-25;22;Chile; 1,3988230;1,250825583; 1,5806123
2020-05-26;22;Chile; 1,3707767;1,221519892; 1,5471048
2020-05-27;22;Chile; 1,3247510;1,186252706; 1,4908755
2020-05-28;22;Chile; 1,2955246;1,173477588; 1,4475685
2020-05-29;22;Chile; 1,2525576;1,144736512; 1,3862142
2020-05-30;22;Chile; 1,2448598;1,151287015; 1,3633973
2020-05-31;22;Chile; 1,2424097;1,154403993; 1,3494168
