date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
NA;NA;NA; 2,9253946;1,809209107; 4,7261597
NA;NA;NA; 2,5868289;1,666740906; 4,0338261
NA;NA;NA; 2,3716009;1,608362350; 3,5478517
NA;NA;NA; 2,3434393;1,655225091; 3,3498255
NA;NA;NA; 2,3506739;1,679325261; 3,2827068
NA;NA;NA; 2,1732742;1,552932611; 3,0040496
NA;NA;NA; 2,2038918;1,618761812; 3,0073372
NA;NA;NA; 2,1535098;1,581061697; 2,9066742
NA;NA;NA; 1,9983470;1,479927880; 2,6797091
NA;NA;NA; 1,8728575;1,425780487; 2,4736419
NA;NA;NA; 1,7795114;1,391704683; 2,2938724
NA;NA;NA; 1,7069329;1,364358778; 2,1531171
NA;NA;NA; 1,6499853;1,341585851; 2,0396564
NA;NA;NA; 1,5838887;1,308630742; 1,9245498
NA;NA;NA; 1,5619085;1,311891987; 1,8684213
NA;NA;NA; 1,4963182;1,264792723; 1,7681469
NA;NA;NA; 1,4453817;1,241986132; 1,6883426
NA;NA;NA; 1,3701375;1,192130049; 1,5801040
NA;NA;NA; 1,3373331;1,186097098; 1,5195205
NA;NA;NA; 1,3275925;1,190668257; 1,4878087
NA;NA;NA; 1,3083181;1,179803632; 1,4545617
NA;NA;NA; 1,2658520;1,146702664; 1,3979182
NA;NA;NA; 1,2142773;1,111744984; 1,3306640
NA;NA;NA; 1,1619781;1,077287656; 1,2596822
NA;NA;NA; 1,1444005;1,075463695; 1,2254051
NA;NA;NA; 1,1242648;1,063258332; 1,1935851
NA;NA;NA; 1,1288830;1,074962822; 1,1889181
NA;NA;NA; 1,1239056;1,072044158; 1,1798766
NA;NA;NA; 1,1076470;1,057430223; 1,1602932
NA;NA;NA; 1,0929207;1,047016999; 1,1425624
NA;NA;NA; 1,0863446;1,043536124; 1,1323367
NA;NA;NA; 1,0721874;1,031830057; 1,1152856
NA;NA;NA; 1,0622118;1,024381890; 1,1011530
NA;NA;NA; 1,0649966;1,029765077; 1,1021113
NA;NA;NA; 1,0453324;1,011411670; 1,0807869
NA;NA;NA; 1,0568560;1,025008782; 1,0899456
NA;NA;NA; 1,0789408;1,047197948; 1,1121369
NA;NA;NA; 1,0938946;1,057937595; 1,1289740
NA;NA;NA; 1,1031463;1,061966440; 1,1411636
NA;NA;NA; 1,1101801;1,067090344; 1,1520239
NA;NA;NA; 1,1873219;1,138242235; 1,2339649
NA;NA;NA; 1,2391006;1,166683560; 1,2990628
NA;NA;NA; 1,3360038;1,238158135; 1,4194425
NA;NA;NA; 1,3924760;1,256072035; 1,5086119
NA;NA;NA; 1,3803162;1,222179189; 1,5262705
NA;NA;NA; 1,4225099;1,258048477; 1,5925791
