date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-03-17;12;Chile; 4,0466822;2,122842787; 6,8821469
2020-03-18;12;Chile; 3,1758362;1,750905989; 5,5127855
2020-03-19;12;Chile; 3,2699337;2,003933412; 5,4152921
2020-03-20;12;Chile; 3,0313539;1,861959253; 4,8556760
2020-03-21;12;Chile; 2,7723307;1,750876976; 4,3546085
2020-03-22;12;Chile; 2,4760102;1,630090813; 3,7700541
2020-03-23;13;Chile; 2,2866109;1,576442892; 3,3499772
2020-03-24;13;Chile; 2,2851401;1,634781580; 3,2253445
2020-03-25;13;Chile; 2,3000752;1,651182913; 3,1826386
2020-03-26;13;Chile; 2,1281625;1,530342839; 2,9249174
2020-03-27;13;Chile; 2,1629593;1,599260161; 2,9295930
2020-03-28;13;Chile; 2,1150701;1,559588394; 2,8436491
2020-03-29;13;Chile; 1,9638382;1,460923971; 2,6167031
2020-03-30;14;Chile; 1,8436157;1,408615502; 2,4224693
2020-03-31;14;Chile; 1,7546746;1,379517610; 2,2527399
2020-04-01;14;Chile; 1,6849830;1,353614560; 2,1173020
2020-04-02;14;Chile; 1,6303515;1,330412873; 2,0070325
2020-04-03;14;Chile; 1,5667453;1,297462354; 1,9028843
2020-04-04;14;Chile; 1,5462165;1,301579054; 1,8463896
2020-04-05;14;Chile; 1,4820140;1,257727546; 1,7510120
2020-04-06;15;Chile; 1,4328275;1,234408067; 1,6732786
2020-04-07;15;Chile; 1,3592394;1,186174690; 1,5673336
2020-04-08;15;Chile; 1,3281962;1,181479083; 1,5097666
2020-04-09;15;Chile; 1,3195876;1,186516482; 1,4804901
2020-04-10;15;Chile; 1,3008253;1,174970961; 1,4456760
2020-04-11;15;Chile; 1,2590608;1,143546773; 1,3908333
2020-04-12;15;Chile; 1,2086497;1,108784129; 1,3261623
2020-04-13;16;Chile; 1,1574892;1,075009013; 1,2560501
2020-04-14;16;Chile; 1,1409484;1,074107196; 1,2236810
2020-04-15;16;Chile; 1,1214538;1,062831138; 1,1907925
2020-04-16;16;Chile; 1,1266879;1,074387027; 1,1879866
2020-04-17;16;Chile; 1,1218289;1,070712792; 1,1789635
2020-04-18;16;Chile; 1,1055056;1,055703925; 1,1590245
2020-04-19;16;Chile; 1,0911707;1,045670489; 1,1413210
2020-04-20;17;Chile; 1,0849330;1,043037766; 1,1308969
2020-04-21;17;Chile; 1,0708797;1,031238694; 1,1138826
2020-04-22;17;Chile; 1,0610775;1,024557476; 1,1006854
2020-04-23;17;Chile; 1,0640670;1,029875688; 1,1006951
2020-04-24;17;Chile; 1,0443139;1,011344254; 1,0790676
2020-04-25;17;Chile; 1,0563114;1,025041909; 1,0896657
2020-04-26;17;Chile; 1,0781061;1,046882365; 1,1110692
2020-04-27;18;Chile; 1,0926174;1,057723033; 1,1279259
2020-04-28;18;Chile; 1,1015150;1,061542653; 1,1401538
2020-04-29;18;Chile; 1,1501322;1,106006752; 1,1935092
2020-04-30;18;Chile; 1,1788556;1,120399609; 1,2320137
2020-05-01;18;Chile; 1,2269108;1,153884419; 1,2930541
2020-05-02;18;Chile; 1,3233024;1,229092023; 1,4099115
2020-05-03;18;Chile; 1,3788864;1,245821795; 1,4950607
2020-05-04;19;Chile; 1,3666581;1,213255186; 1,5095133
2020-05-05;19;Chile; 1,4021612;1,244339969; 1,5669472
2020-05-06;19;Chile; 1,3718989;1,207134284; 1,5443072
2020-05-07;19;Chile; 1,3896205;1,230857721; 1,5676964
2020-05-08;19;Chile; 1,3856072;1,224394759; 1,5619247
2020-05-09;19;Chile; 1,3556140;1,198988332; 1,5289473
2020-05-10;19;Chile; 1,3703582;1,221147166; 1,5396849
2020-05-11;20;Chile; 1,3391630;1,191460235; 1,5018350
2020-05-12;20;Chile; 1,3398265;1,200988895; 1,4964562
2020-05-13;20;Chile; 1,3944435;1,251952239; 1,5510310
2020-05-14;20;Chile; 1,4201307;1,260110579; 1,5861327
2020-05-15;20;Chile; 1,4120805;1,241472700; 1,5884672
2020-05-16;20;Chile; 1,3354357;1,174933812; 1,5065345
2020-05-17;20;Chile; 1,3099872;1,173601310; 1,4693607
2020-05-18;21;Chile; 1,2999495;1,176182263; 1,4448172
2020-05-19;21;Chile; 1,3334568;1,212089923; 1,4720493
2020-05-20;21;Chile; 1,3915347;1,256156812; 1,5352863
2020-05-21;21;Chile; 1,4018768;1,246660357; 1,5574558
2020-05-22;21;Chile; 1,4168115;1,252270366; 1,5862778
2020-05-23;21;Chile; 1,3976934;1,229917193; 1,5736646
2020-05-24;21;Chile; 1,3676652;1,207606061; 1,5420838
2020-05-25;22;Chile; 1,3922908;1,238424700; 1,5639769
2020-05-26;22;Chile; 1,3643924;1,209817083; 1,5326609
2020-05-27;22;Chile; 1,3186157;1,174732695; 1,4762334
2020-05-28;22;Chile; 1,2900255;1,163539332; 1,4352686
2020-05-29;22;Chile; 1,2478146;1,136581734; 1,3764167
2020-05-30;22;Chile; 1,2406302;1,144643057; 1,3559576
2020-05-31;22;Chile; 1,2386461;1,147596361; 1,3424533
2020-06-01;23;Chile; 1,2503004;1,159883451; 1,3496379
2020-06-02;23;Chile; 1,1928289;1,103389965; 1,2864580
2020-06-03;23;Chile; 1,1627127;1,090369015; 1,2468973
2020-06-04;23;Chile; 1,1371788;1,077641534; 1,2090341
2020-06-05;23;Chile; 1,1035223;1,054636745; 1,1631785
2020-06-06;23;Chile; 1,1087441;1,070028092; 1,1583249
2020-06-07;23;Chile; 1,1320403;1,094648020; 1,1767121
2020-06-08;24;Chile; 1,1011134;1,058759371; 1,1443494
2020-06-09;24;Chile; 1,0765710;1,041192814; 1,1162102
2020-06-10;24;Chile; 1,0817035;1,053283068; 1,1158863
2020-06-11;24;Chile; 1,0795969;1,052170983; 1,1108971
2020-06-12;24;Chile; 1,1108532;1,083172624; 1,1411383
2020-06-13;24;Chile; 1,1246340;1,088190693; 1,1582315
2020-06-14;24;Chile; 1,1307341;1,087837653; 1,1696328
2020-06-15;25;Chile; 1,0982488;1,053227642; 1,1409098
2020-06-16;25;Chile; 1,0967596;1,059507414; 1,1380186
2020-06-17;25;Chile; 1,0733361;1,039150697; 1,1108572
2020-06-18;25;Chile; 1,0534379;1,026230406; 1,0858784
2020-06-19;25;Chile; 1,0694265;1,047942891; 1,0966110
2020-06-20;25;Chile; 1,0570277;1,034199663; 1,0820288
2020-06-21;25;Chile; 1,0334437;1,013320923; 1,0563632
2020-06-22;26;Chile; 1,0237530;1,008849709; 1,0423727
2020-06-23;26;Chile; 1,0165429;1,004405910; 1,0311958
2020-06-24;26;Chile; 0,9847847;0,974414933; 0,9965595
2020-06-25;26;Chile; 0,9730189;0,962401418; 0,9842722
2020-06-26;26;Chile; 0,9445703;0,931972499; 0,9588920
2020-06-27;26;Chile; 0,9248173;0,908083226; 0,9467523
2020-06-28;26;Chile; 0,9004587;0,878670114; 0,9283792
2020-06-29;27;Chile; 0,9015360;0,873284788; 0,9376939
2020-06-30;27;Chile; 0,8967149;0,864356642; 0,9340934
2020-07-01;27;Chile; 0,8850454;0,851013770; 0,9229491
2020-07-02;27;Chile; 0,8762729;0,840178506; 0,9166527
2020-07-03;27;Chile; 0,8568337;0,819394604; 0,8992085
2020-07-04;27;Chile; 0,8565092;0,815492446; 0,9045438
2020-07-05;27;Chile; 0,8513891;0,808015349; 0,8999817
2020-07-06;28;Chile; 0,8514979;0,806666075; 0,9010724
2020-07-07;28;Chile; 0,8552310;0,809244885; 0,9048003
2020-07-08;28;Chile; 0,8537585;0,807904920; 0,9019662
2020-07-09;28;Chile; 0,8525836;0,807378994; 0,9004295
2020-07-10;28;Chile; 0,8559550;0,810557233; 0,9039960
2020-07-11;28;Chile; 0,8505172;0,806306425; 0,8969581
2020-07-12;28;Chile; 0,8531618;0,809012787; 0,9005601
2020-07-13;29;Chile; 0,8511287;0,806678269; 0,8977199
2020-07-14;29;Chile; 0,8448893;0,800744810; 0,8913823
2020-07-15;29;Chile; 0,8518252;0,806893227; 0,9001695
2020-07-16;29;Chile; 0,8782977;0,831871253; 0,9265736
2020-07-17;29;Chile; 0,8859498;0,842502969; 0,9269080
2020-07-18;29;Chile; 0,8706079;0,831469569; 0,9066637
2020-07-19;29;Chile; 0,8546433;0,817124808; 0,8928076
2020-07-20;30;Chile; 0,8567419;0,817692744; 0,8997597
2020-07-21;30;Chile; 0,8618383;0,820809698; 0,9061126
2020-03-17;12;Tarapacá; 5,0010460;0,124900273;18,4815755
2020-03-18;12;Tarapacá; 5,0030229;0,126145115;18,6522042
2020-03-19;12;Tarapacá; 4,9735914;0,125846339;18,1687130
2020-03-20;12;Tarapacá; 5,0092248;0,119194992;18,4338150
2020-03-21;12;Tarapacá; 5,0261113;0,124984045;18,6345205
2020-03-22;12;Tarapacá; 4,9835267;0,129020578;18,2976890
2020-03-23;13;Tarapacá;10,0369146;1,248002777;28,0236978
2020-03-24;13;Tarapacá;16,1476858;4,196352453;37,5723219
2020-03-25;13;Tarapacá; 7,0515901;1,356237086;21,1220825
2020-03-26;13;Tarapacá; 4,4179547;1,164187426;12,1928811
2020-03-27;13;Tarapacá; 2,8788269;0,863599636; 6,9573772
2020-03-28;13;Tarapacá; 2,1692254;0,709285535; 4,8031685
2020-03-29;13;Tarapacá; 2,1003493;0,789461509; 4,2455184
2020-03-30;14;Tarapacá; 2,3132467;1,008536465; 4,3064660
2020-03-31;14;Tarapacá; 2,3669091;1,104209518; 4,2074173
2020-04-01;14;Tarapacá; 1,9561829;0,896775576; 3,5026029
2020-04-02;14;Tarapacá; 1,9801244;0,986655422; 3,4021309
2020-04-03;14;Tarapacá; 1,8361890;0,950759222; 3,0803952
2020-04-04;14;Tarapacá; 2,0642791;1,159632962; 3,3026715
2020-04-05;14;Tarapacá; 2,0617429;1,193457044; 3,2572263
2020-04-06;15;Tarapacá; 1,7457535;0,999820842; 2,7595280
2020-04-07;15;Tarapacá; 1,4518793;0,841273809; 2,2841674
2020-04-08;15;Tarapacá; 1,5268497;0,937912034; 2,2900540
2020-04-09;15;Tarapacá; 1,5256265;0,960362414; 2,2571633
2020-04-10;15;Tarapacá; 1,7282284;1,149291458; 2,4566558
2020-04-11;15;Tarapacá; 1,6949699;1,119462908; 2,4028341
2020-04-12;15;Tarapacá; 1,8193809;1,233786050; 2,5467231
2020-04-13;16;Tarapacá; 1,7544923;1,188584347; 2,4585111
2020-04-14;16;Tarapacá; 1,8139226;1,266526284; 2,5082524
2020-04-15;16;Tarapacá; 1,5878036;1,095968542; 2,2170539
2020-04-16;16;Tarapacá; 1,4695474;1,041499392; 2,0116411
2020-04-17;16;Tarapacá; 1,4893778;1,090211424; 1,9925081
2020-04-18;16;Tarapacá; 1,4531590;1,076109681; 1,9134746
2020-04-19;16;Tarapacá; 1,4615064;1,095333914; 1,8970404
2020-04-20;17;Tarapacá; 1,3841435;1,040094394; 1,7900136
2020-04-21;17;Tarapacá; 1,4422885;1,110858898; 1,8405478
2020-04-22;17;Tarapacá; 1,4521622;1,121625787; 1,8363070
2020-04-23;17;Tarapacá; 1,5020236;1,170935275; 1,8890582
