date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-03-17;12;Chile; 4,1232471;2,126163606; 6,9147793
2020-03-18;12;Chile; 3,2301164;1,757652100; 5,5917665
2020-03-19;12;Chile; 3,3197450;2,005389276; 5,4284347
2020-03-20;12;Chile; 3,0741719;1,859187705; 4,8794398
2020-03-21;12;Chile; 2,8101828;1,754899344; 4,3538533
2020-03-22;12;Chile; 2,5072346;1,629122301; 3,7631631
2020-03-23;13;Chile; 2,3121654;1,580600679; 3,3504010
2020-03-24;13;Chile; 2,3079727;1,636052533; 3,2240799
2020-03-25;13;Chile; 2,3223610;1,658467916; 3,1804682
2020-03-26;13;Chile; 2,1486781;1,532568588; 2,9222601
2020-03-27;13;Chile; 2,1823055;1,601094680; 2,9274772
2020-03-28;13;Chile; 2,1333185;1,564615269; 2,8352241
2020-03-29;13;Chile; 1,9816924;1,464241343; 2,6157323
2020-03-30;14;Chile; 1,8583669;1,413361400; 2,4184964
2020-03-31;14;Chile; 1,7674499;1,380312151; 2,2495415
2020-04-01;14;Chile; 1,6960301;1,353495067; 2,1129312
2020-04-02;14;Chile; 1,6401315;1,335724579; 2,0089834
2020-04-03;14;Chile; 1,5753472;1,300514282; 1,9015117
2020-04-04;14;Chile; 1,5541652;1,304941225; 1,8490269
2020-04-05;14;Chile; 1,4889625;1,258924127; 1,7505097
2020-04-06;15;Chile; 1,4390861;1,236647640; 1,6732478
2020-04-07;15;Chile; 1,3646244;1,188784084; 1,5668069
2020-04-08;15;Chile; 1,3324107;1,184722913; 1,5081740
2020-04-09;15;Chile; 1,3233903;1,188604440; 1,4790800
2020-04-10;15;Chile; 1,3045344;1,177307307; 1,4444422
2020-04-11;15;Chile; 1,2622948;1,145161526; 1,3899009
2020-04-12;15;Chile; 1,2114286;1,110156112; 1,3243313
2020-04-13;16;Chile; 1,1595667;1,077066800; 1,2554191
2020-04-14;16;Chile; 1,1425129;1,076939845; 1,2230107
2020-04-15;16;Chile; 1,1228097;1,064841804; 1,1905665
2020-04-16;16;Chile; 1,1276202;1,075244090; 1,1880057
2020-04-17;16;Chile; 1,1226777;1,072950798; 1,1782686
2020-04-18;16;Chile; 1,1065727;1,057856984; 1,1587654
2020-04-19;16;Chile; 1,0921023;1,046800411; 1,1406770
2020-04-20;17;Chile; 1,0857427;1,044174397; 1,1308664
2020-04-21;17;Chile; 1,0714036;1,032699188; 1,1132067
2020-04-22;17;Chile; 1,0617822;1,025467646; 1,1001696
2020-04-23;17;Chile; 1,0643350;1,030345816; 1,1007832
2020-04-24;17;Chile; 1,0447538;1,011912076; 1,0791576
2020-04-25;17;Chile; 1,0565128;1,025019645; 1,0891752
2020-04-26;17;Chile; 1,0784137;1,046722900; 1,1110025
2020-04-27;18;Chile; 1,0933157;1,058039634; 1,1280002
2020-04-28;18;Chile; 1,1025507;1,062781203; 1,1404035
2020-04-29;18;Chile; 1,1514015;1,106825209; 1,1941757
2020-04-30;18;Chile; 1,1802184;1,121497570; 1,2318034
2020-05-01;18;Chile; 1,2289693;1,155180314; 1,2941736
2020-05-02;18;Chile; 1,3260973;1,229286086; 1,4099142
2020-05-03;18;Chile; 1,3829903;1,248206164; 1,4975485
2020-05-04;19;Chile; 1,3715737;1,215117427; 1,5112979
2020-05-05;19;Chile; 1,4074941;1,245512592; 1,5666913
2020-05-06;19;Chile; 1,3773060;1,209558644; 1,5448512
2020-05-07;19;Chile; 1,3948880;1,232394342; 1,5672859
2020-05-08;19;Chile; 1,3908858;1,226262635; 1,5622025
2020-05-09;19;Chile; 1,3607000;1,199954311; 1,5268746
2020-05-10;19;Chile; 1,3750426;1,222117702; 1,5381742
2020-05-11;20;Chile; 1,3435611;1,193407613; 1,5002963
2020-05-12;20;Chile; 1,3444378;1,202345135; 1,4962612
2020-05-13;20;Chile; 1,3989440;1,254825385; 1,5518149
2020-05-14;20;Chile; 1,4250825;1,261058278; 1,5853106
2020-05-15;20;Chile; 1,4171866;1,243133025; 1,5879928
2020-05-16;20;Chile; 1,3405790;1,175419896; 1,5074620
2020-05-17;20;Chile; 1,3143468;1,174606413; 1,4693632
2020-05-18;21;Chile; 1,3038058;1,178580299; 1,4440840
2020-05-19;21;Chile; 1,3371094;1,214264888; 1,4715740
2020-05-20;21;Chile; 1,3955547;1,257448960; 1,5343065
2020-05-21;21;Chile; 1,4065699;1,248703934; 1,5568450
