date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-03-17;12;Chile; 4,0695233;2,092128076; 6,9670376
2020-03-18;12;Chile; 3,1931858;1,726486142; 5,6279309
2020-03-19;12;Chile; 3,2883789;1,980004852; 5,5417554
2020-03-20;12;Chile; 3,0454697;1,835121137; 4,9210060
2020-03-21;12;Chile; 2,7842656;1,731880970; 4,3984151
2020-03-22;12;Chile; 2,4852895;1,613375288; 3,8250123
2020-03-23;13;Chile; 2,2942904;1,565756722; 3,3966640
2020-03-24;13;Chile; 2,2928750;1,620022601; 3,2627369
2020-03-25;13;Chile; 2,3073467;1,642952780; 3,2090525
2020-03-26;13;Chile; 2,1348208;1,514341816; 2,9493128
2020-03-27;13;Chile; 2,1695462;1,586493728; 2,9515822
2020-03-28;13;Chile; 2,1204107;1,550084043; 2,8532480
2020-03-29;13;Chile; 1,9692954;1,449987037; 2,6404635
2020-03-30;14;Chile; 1,8483623;1,402705227; 2,4365079
2020-03-31;14;Chile; 1,7583301;1,371239313; 2,2651135
2020-04-01;14;Chile; 1,6886592;1,346731932; 2,1280591
2020-04-02;14;Chile; 1,6335213;1,326125890; 2,0187490
2020-04-03;14;Chile; 1,5693055;1,291274386; 1,9051365
2020-04-04;14;Chile; 1,5493276;1,296677696; 1,8515231
2020-04-05;14;Chile; 1,4845224;1,251608782; 1,7540802
2020-04-06;15;Chile; 1,4349538;1,229694504; 1,6753719
2020-04-07;15;Chile; 1,3609245;1,184534239; 1,5691438
2020-04-08;15;Chile; 1,3295231;1,179322968; 1,5091832
2020-04-09;15;Chile; 1,3210074;1,184633996; 1,4795170
2020-04-10;15;Chile; 1,3020537;1,173822027; 1,4461430
2020-04-11;15;Chile; 1,2599321;1,140796958; 1,3904863
2020-04-12;15;Chile; 1,2094287;1,106601286; 1,3238180
2020-04-13;16;Chile; 1,1581991;1,073766440; 1,2552751
2020-04-14;16;Chile; 1,1414048;1,073893996; 1,2225692
2020-04-15;16;Chile; 1,1217808;1,062685898; 1,1908306
2020-04-16;16;Chile; 1,1268709;1,073426973; 1,1871139
2020-04-17;16;Chile; 1,1221324;1,070412444; 1,1780491
2020-04-18;16;Chile; 1,1057997;1,055594994; 1,1588868
2020-04-19;16;Chile; 1,0913848;1,045609077; 1,1403053
2020-04-20;17;Chile; 1,0850532;1,042924306; 1,1304424
2020-04-21;17;Chile; 1,0711168;1,031411805; 1,1134917
2020-04-22;17;Chile; 1,0614059;1,024524060; 1,1006581
2020-04-23;17;Chile; 1,0640868;1,029414330; 1,1009111
2020-04-24;17;Chile; 1,0442988;1,010920261; 1,0793202
2020-04-25;17;Chile; 1,0560550;1,024749593; 1,0887839
2020-04-26;17;Chile; 1,0779779;1,045765135; 1,1107924
2020-04-27;18;Chile; 1,0926340;1,056754151; 1,1277659
2020-04-28;18;Chile; 1,1017957;1,061331635; 1,1404157
2020-04-29;18;Chile; 1,1504679;1,104181031; 1,1937928
2020-04-30;18;Chile; 1,1790219;1,118377614; 1,2317712
2020-05-01;18;Chile; 1,2273488;1,152431171; 1,2932458
2020-05-02;18;Chile; 1,3239439;1,225464652; 1,4100424
2020-05-03;18;Chile; 1,3798710;1,243208348; 1,4970732
2020-05-04;19;Chile; 1,3679068;1,209721088; 1,5137727
2020-05-05;19;Chile; 1,4035746;1,239344983; 1,5716920
2020-05-06;19;Chile; 1,3735474;1,203375716; 1,5484772
2020-05-07;19;Chile; 1,3911727;1,227560261; 1,5708608
2020-05-08;19;Chile; 1,3872072;1,221000993; 1,5668947
2020-05-09;19;Chile; 1,3570652;1,195867624; 1,5326396
2020-05-10;19;Chile; 1,3716957;1,218120716; 1,5421206
2020-05-11;20;Chile; 1,3403428;1,188476960; 1,5040295
2020-05-12;20;Chile; 1,3412322;1,198289531; 1,4981592
2020-05-13;20;Chile; 1,3958498;1,248851048; 1,5534527
2020-05-14;20;Chile; 1,4216110;1,254814697; 1,5889611
2020-05-15;20;Chile; 1,4135336;1,238273518; 1,5914062
2020-05-16;20;Chile; 1,3368893;1,170875522; 1,5115876
2020-05-17;20;Chile; 1,3113262;1,170517617; 1,4742886
2020-05-18;21;Chile; 1,3011224;1,173522334; 1,4480063
2020-05-19;21;Chile; 1,3345518;1,209022976; 1,4736599
2020-05-20;21;Chile; 1,3926855;1,252193265; 1,5366305
2020-05-21;21;Chile; 1,4031172;1,242623294; 1,5583970
2020-05-22;21;Chile; 1,4182704;1,249185034; 1,5885020
2020-05-23;21;Chile; 1,3992104;1,226684887; 1,5780340
2020-05-24;21;Chile; 1,3692727;1,203987121; 1,5478170
2020-05-25;22;Chile; 1,3936476;1,235616768; 1,5699039
2020-05-26;22;Chile; 1,3658215;1,204768978; 1,5369886
2020-05-27;22;Chile; 1,3199386;1,172652661; 1,4816649
2020-05-28;22;Chile; 1,2912408;1,160842758; 1,4385745
2020-05-29;22;Chile; 1,2487939;1,134160251; 1,3789038
2020-05-30;22;Chile; 1,2415741;1,141958216; 1,3564309
2020-05-31;22;Chile; 1,2393474;1,145409122; 1,3428125
2020-06-01;23;Chile; 1,2510656;1,158005377; 1,3503011
2020-06-02;23;Chile; 1,1935229;1,101897678; 1,2870774
2020-06-03;23;Chile; 1,1633428;1,088711028; 1,2471146
2020-06-04;23;Chile; 1,1377460;1,076621113; 1,2093657
2020-06-05;23;Chile; 1,1039192;1,054049471; 1,1644260
2020-06-06;23;Chile; 1,1091370;1,070079184; 1,1593769
2020-06-07;23;Chile; 1,1323099;1,093817308; 1,1777723
2020-06-08;24;Chile; 1,1013970;1,057488889; 1,1451382
2020-06-09;24;Chile; 1,0768145;1,040570003; 1,1170670
2020-06-10;24;Chile; 1,0818485;1,053077962; 1,1164027
2020-06-11;24;Chile; 1,0797284;1,051764910; 1,1112401
2020-06-12;24;Chile; 1,1110074;1,082737675; 1,1413636
2020-06-13;24;Chile; 1,1248093;1,087278412; 1,1582020
2020-06-14;24;Chile; 1,1309530;1,086546711; 1,1698584
2020-06-15;25;Chile; 1,0985540;1,051913394; 1,1408132
2020-06-16;25;Chile; 1,0971187;1,058762777; 1,1384873
2020-06-17;25;Chile; 1,0735996;1,038603016; 1,1114544
2020-06-18;25;Chile; 1,0536613;1,025933637; 1,0860282
2020-06-19;25;Chile; 1,0696065;1,047917819; 1,0966576
2020-06-20;25;Chile; 1,0572099;1,033871073; 1,0818089
2020-06-21;25;Chile; 1,0335862;1,013053944; 1,0563309
2020-06-22;26;Chile; 1,0238672;1,008753161; 1,0423693
2020-06-23;26;Chile; 1,0166670;1,004404035; 1,0311047
2020-06-24;26;Chile; 0,9848453;0,974619690; 0,9963803
2020-06-25;26;Chile; 0,9729932;0,962526118; 0,9839530
2020-06-26;26;Chile; 0,9444773;0,932069629; 0,9592140
2020-06-27;26;Chile; 0,9247251;0,907860557; 0,9476988
2020-06-28;26;Chile; 0,9002751;0,877766323; 0,9297437
