date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-03-21;12;Tarapacá; 5,0034795;0,134609322;18,4477180
2020-03-22;12;Tarapacá; 4,9564557;0,126612822;18,4053366
2020-03-23;13;Tarapacá;10,0522231;1,227360962;27,5743388
2020-03-24;13;Tarapacá;16,5665563;4,361965339;38,2801886
2020-03-25;13;Tarapacá; 7,5177546;1,427723305;22,9020730
2020-03-26;13;Tarapacá; 4,7008087;1,204231239;13,6504491
2020-03-27;13;Tarapacá; 3,0162175;0,884340164; 7,5206896
2020-03-28;13;Tarapacá; 2,2400751;0,733712927; 5,0196159
2020-03-29;13;Tarapacá; 2,1362452;0,798513707; 4,3225156
2020-03-30;14;Tarapacá; 2,3440842;1,008328375; 4,3528433
2020-03-31;14;Tarapacá; 2,4071854;1,114078369; 4,3069243
2020-04-01;14;Tarapacá; 1,9871310;0,911995134; 3,5694208
2020-04-02;14;Tarapacá; 2,0041610;1,006200347; 3,4622759
2020-04-03;14;Tarapacá; 1,8639267;0,955636358; 3,1407979
2020-04-04;14;Tarapacá; 2,0834826;1,179000802; 3,3248403
2020-04-05;14;Tarapacá; 2,0932714;1,208702967; 3,3014093
2020-04-06;15;Tarapacá; 1,7690637;1,006220781; 2,7966866
2020-04-07;15;Tarapacá; 1,4732451;0,849885836; 2,3247532
2020-04-08;15;Tarapacá; 1,5411952;0,940403465; 2,3262964
2020-04-09;15;Tarapacá; 1,5326978;0,965678207; 2,2491517
2020-04-10;15;Tarapacá; 1,7420203;1,149870481; 2,4691452
2020-04-11;15;Tarapacá; 1,7122983;1,128820951; 2,4308363
2020-04-12;15;Tarapacá; 1,8337459;1,243384122; 2,5806285
2020-04-13;16;Tarapacá; 1,7719311;1,202036283; 2,4812341
2020-04-14;16;Tarapacá; 1,8366225;1,276577593; 2,5481900
2020-04-15;16;Tarapacá; 1,6043895;1,106234795; 2,2479694
2020-04-16;16;Tarapacá; 1,4833138;1,049102182; 2,0423415
2020-04-17;16;Tarapacá; 1,5028819;1,097676472; 2,0033346
2020-04-18;16;Tarapacá; 1,4668056;1,088880283; 1,9312198
2020-04-19;16;Tarapacá; 1,4719924;1,104523983; 1,9089160
2020-04-20;17;Tarapacá; 1,3946372;1,052449106; 1,8001224
2020-04-21;17;Tarapacá; 1,4543745;1,115186968; 1,8560865
2020-04-22;17;Tarapacá; 1,4610099;1,133520640; 1,8483402
2020-04-23;17;Tarapacá; 1,5125170;1,180244660; 1,9017670
2020-04-24;17;Tarapacá; 1,3879695;1,076178153; 1,7492276
2020-04-25;17;Tarapacá; 1,3627725;1,074527354; 1,7040107
2020-04-26;17;Tarapacá; 1,3339689;1,061806870; 1,6510549
2020-04-27;18;Tarapacá; 1,2758319;1,019498797; 1,5674542
2020-04-28;18;Tarapacá; 1,1548103;0,928285388; 1,4122769
2020-04-29;18;Tarapacá; 1,2566635;1,033761401; 1,5108961
2020-04-30;18;Tarapacá; 1,3149593;1,086869016; 1,5731795
2020-05-01;18;Tarapacá; 1,1973241;0,979625923; 1,4418712
2020-05-02;18;Tarapacá; 1,1836400;0,975980568; 1,4202170
2020-05-03;18;Tarapacá; 1,5837181;1,346992123; 1,8511209
2020-05-04;19;Tarapacá; 1,6211650;1,326467575; 1,9290946
2020-05-05;19;Tarapacá; 1,5779580;1,261783245; 1,9244693
2020-05-06;19;Tarapacá; 1,4734959;1,178987280; 1,8165832
2020-05-07;19;Tarapacá; 1,7262757;1,416943413; 2,1020872
2020-05-08;19;Tarapacá; 1,7377367;1,381740774; 2,1459894
2020-05-09;19;Tarapacá; 1,6141472;1,271435089; 2,0226268
2020-05-10;19;Tarapacá; 1,5347984;1,233406842; 1,9174209
2020-05-11;20;Tarapacá; 1,4613165;1,201504905; 1,7945526
2020-05-12;20;Tarapacá; 1,4275816;1,194157787; 1,7187109
2020-05-13;20;Tarapacá; 1,3900357;1,174766075; 1,6505735
2020-05-14;20;Tarapacá; 1,4453583;1,237710656; 1,6916375
2020-05-15;20;Tarapacá; 1,5998828;1,370128223; 1,8589491
2020-05-16;20;Tarapacá; 1,5869498;1,319667087; 1,8678586
2020-05-17;20;Tarapacá; 1,5894549;1,316934000; 1,9029725
2020-05-18;21;Tarapacá; 1,5530637;1,286507597; 1,8668546
2020-05-19;21;Tarapacá; 1,4540873;1,208776244; 1,7468535
2020-05-20;21;Tarapacá; 1,3532872;1,151542349; 1,6054627
2020-05-21;21;Tarapacá; 1,3045016;1,135130395; 1,5177817
2020-05-22;21;Tarapacá; 1,3818070;1,224439131; 1,5757658
2020-05-23;21;Tarapacá; 1,3653664;1,199376287; 1,5508809
2020-05-24;21;Tarapacá; 1,3495288;1,186727044; 1,5294108
2020-05-25;22;Tarapacá; 1,3110516;1,158097002; 1,4834130
2020-05-26;22;Tarapacá; 1,3214477;1,176056731; 1,4872276
2020-05-27;22;Tarapacá; 1,2844678;1,143782140; 1,4421410
2020-05-28;22;Tarapacá; 1,2955307;1,163463349; 1,4449268
2020-05-29;22;Tarapacá; 1,2635544;1,135292682; 1,4058549
2020-05-30;22;Tarapacá; 1,2826523;1,158955852; 1,4213578
2020-05-31;22;Tarapacá; 1,2017062;1,084016506; 1,3310586
2020-06-01;23;Tarapacá; 1,2198452;1,116720096; 1,3392466
2020-06-02;23;Tarapacá; 1,1828480;1,084614652; 1,2922793
2020-06-03;23;Tarapacá; 1,1831995;1,092142471; 1,2863894
2020-06-04;23;Tarapacá; 1,1573416;1,070780898; 1,2506629
2020-06-05;23;Tarapacá; 1,1262152;1,046585492; 1,2139927
2020-06-06;23;Tarapacá; 1,1320205;1,059164684; 1,2125219
2020-06-07;23;Tarapacá; 1,1464589;1,074505495; 1,2232855
2020-06-08;24;Tarapacá; 1,1654169;1,091948281; 1,2427380
2020-06-09;24;Tarapacá; 1,1253627;1,050024686; 1,2030443
2020-06-10;24;Tarapacá; 1,1119741;1,043011706; 1,1864760
