date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-03-21;12;Tarapacá; 4,9460467;0,124671461;18,0857840
2020-03-22;12;Tarapacá; 5,0061945;0,132953051;18,4278945
2020-03-23;13;Tarapacá;10,0121901;1,199587544;27,8263545
2020-03-24;13;Tarapacá;16,1286127;4,190353524;38,1271702
2020-03-25;13;Tarapacá; 6,9742379;1,351190654;20,8867155
2020-03-26;13;Tarapacá; 4,3200738;1,158688371;11,7250346
2020-03-27;13;Tarapacá; 2,8531272;0,865408040; 6,9363941
2020-03-28;13;Tarapacá; 2,1480821;0,707887657; 4,7000516
2020-03-29;13;Tarapacá; 2,0849844;0,803730530; 4,1434365
2020-03-30;14;Tarapacá; 2,3011816;1,008635017; 4,2411254
2020-03-31;14;Tarapacá; 2,3549879;1,092276967; 4,1722166
2020-04-01;14;Tarapacá; 1,9478412;0,904770477; 3,4810923
2020-04-02;14;Tarapacá; 1,9631388;0,980731581; 3,3486525
2020-04-03;14;Tarapacá; 1,8249890;0,950743413; 3,0595103
2020-04-04;14;Tarapacá; 2,0513013;1,156633547; 3,2667032
2020-04-05;14;Tarapacá; 2,0546636;1,188165128; 3,2081457
2020-04-06;15;Tarapacá; 1,7382213;1,002877929; 2,7412253
2020-04-07;15;Tarapacá; 1,4471475;0,829648089; 2,2753584
2020-04-08;15;Tarapacá; 1,5213312;0,933307601; 2,2698770
2020-04-09;15;Tarapacá; 1,5211336;0,959895848; 2,2505455
2020-04-10;15;Tarapacá; 1,7247339;1,138811892; 2,4511575
2020-04-11;15;Tarapacá; 1,6906927;1,125576338; 2,3952144
2020-04-12;15;Tarapacá; 1,8112785;1,230176228; 2,5289152
2020-04-13;16;Tarapacá; 1,7473394;1,187332828; 2,4363736
2020-04-14;16;Tarapacá; 1,8091491;1,259427522; 2,4929048
2020-04-15;16;Tarapacá; 1,5813924;1,094122198; 2,1914612
2020-04-16;16;Tarapacá; 1,4636853;1,039952636; 1,9997589
2020-04-17;16;Tarapacá; 1,4842178;1,087297916; 1,9773080
2020-04-18;16;Tarapacá; 1,4520242;1,074541072; 1,9100401
2020-04-19;16;Tarapacá; 1,4573198;1,096026720; 1,8842458
2020-04-20;17;Tarapacá; 1,3806968;1,043708137; 1,7813224
2020-04-21;17;Tarapacá; 1,4405204;1,108619285; 1,8266342
2020-04-22;17;Tarapacá; 1,4482509;1,127556424; 1,8242903
2020-04-23;17;Tarapacá; 1,4991010;1,170098640; 1,8746646
2020-04-24;17;Tarapacá; 1,3748517;1,066804710; 1,7369653
2020-04-25;17;Tarapacá; 1,3510675;1,064403789; 1,6911199
2020-04-26;17;Tarapacá; 1,3249754;1,055399232; 1,6413163
2020-04-27;18;Tarapacá; 1,2672494;1,019088368; 1,5583337
2020-04-28;18;Tarapacá; 1,1480624;0,918347454; 1,4060787
2020-04-29;18;Tarapacá; 1,2521705;1,027788709; 1,5050186
2020-04-30;18;Tarapacá; 1,3092895;1,078496129; 1,5599105
2020-05-01;18;Tarapacá; 1,1923180;0,974884908; 1,4358228
2020-05-02;18;Tarapacá; 1,1772179;0,972153226; 1,4098119
2020-05-03;18;Tarapacá; 1,5803002;1,340333430; 1,8429481
2020-05-04;19;Tarapacá; 1,6089569;1,316063369; 1,9136323
2020-05-05;19;Tarapacá; 1,5602209;1,254508163; 1,8987926
2020-05-06;19;Tarapacá; 1,4552123;1,171203536; 1,7891578
2020-05-07;19;Tarapacá; 1,7083965;1,414632004; 2,0676372
2020-05-08;19;Tarapacá; 1,7153383;1,374338945; 2,1037905
2020-05-09;19;Tarapacá; 1,5913631;1,268831106; 1,9739647
2020-05-10;19;Tarapacá; 1,5134283;1,226469812; 1,8687197
2020-05-11;20;Tarapacá; 1,4431338;1,192015226; 1,7604512
2020-05-12;20;Tarapacá; 1,4129363;1,186836839; 1,6957614
2020-05-13;20;Tarapacá; 1,3783643;1,171580625; 1,6292914
2020-05-14;20;Tarapacá; 1,4340825;1,233739290; 1,6709283
2020-05-15;20;Tarapacá; 1,5855860;1,362370808; 1,8405748
2020-05-16;20;Tarapacá; 1,5710888;1,310907157; 1,8514098
2020-05-17;20;Tarapacá; 1,5718631;1,310302940; 1,8712061
2020-05-18;21;Tarapacá; 1,5346477;1,277449301; 1,8359220
2020-05-19;21;Tarapacá; 1,4365136;1,204559233; 1,7171333
2020-05-20;21;Tarapacá; 1,3388194;1,146296442; 1,5811341
2020-05-21;21;Tarapacá; 1,2930946;1,130682308; 1,4976421
2020-05-22;21;Tarapacá; 1,3726964;1,219691708; 1,5634469
2020-05-23;21;Tarapacá; 1,3554287;1,195787087; 1,5359891
2020-05-24;21;Tarapacá; 1,3394460;1,181437384; 1,5164690
2020-05-25;22;Tarapacá; 1,3022848;1,154229795; 1,4735783
2020-05-26;22;Tarapacá; 1,3120774;1,171391422; 1,4753054
2020-05-27;22;Tarapacá; 1,2762065;1,140579106; 1,4309478
2020-05-28;22;Tarapacá; 1,2869297;1,159086988; 1,4348039
2020-05-29;22;Tarapacá; 1,2559528;1,131444126; 1,3978038
2020-05-30;22;Tarapacá; 1,2760306;1,157207906; 1,4123601
2020-05-31;22;Tarapacá; 1,1947177;1,080707550; 1,3196580
