date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-03-17;12;Chile; 4,0869605;2,085039617; 6,7429427
2020-03-18;12;Chile; 3,2017850;1,731543824; 5,4222954
2020-03-19;12;Chile; 3,2946863;1,983286437; 5,3047400
2020-03-20;12;Chile; 3,0528283;1,828463788; 4,7536487
2020-03-21;12;Chile; 2,7918741;1,734893740; 4,2604127
2020-03-22;12;Chile; 2,4939142;1,608944900; 3,6905342
2020-03-23;13;Chile; 2,3008448;1,556550880; 3,2818384
2020-03-24;13;Chile; 2,2974296;1,614893088; 3,1637201
2020-03-25;13;Chile; 2,3133811;1,637426774; 3,1307575
2020-03-26;13;Chile; 2,1410137;1,515205144; 2,8760838
2020-03-27;13;Chile; 2,1755124;1,583891386; 2,8799586
2020-03-28;13;Chile; 2,1261949;1,544069460; 2,7898686
2020-03-29;13;Chile; 1,9749638;1,447133934; 2,5760475
2020-03-30;14;Chile; 1,8527173;1,397501737; 2,3806438
2020-03-31;14;Chile; 1,7624760;1,368687946; 2,2216393
2020-04-01;14;Chile; 1,6926982;1,341627495; 2,0900817
2020-04-02;14;Chile; 1,6372374;1,322516609; 1,9883508
2020-04-03;14;Chile; 1,5729664;1,290665335; 1,8868382
2020-04-04;14;Chile; 1,5522121;1,293803295; 1,8354513
2020-04-05;14;Chile; 1,4871635;1,250227219; 1,7404169
2020-04-06;15;Chile; 1,4376399;1,227351515; 1,6664346
2020-04-07;15;Chile; 1,3631920;1,180132689; 1,5613136
2020-04-08;15;Chile; 1,3314971;1,175998386; 1,5047430
2020-04-09;15;Chile; 1,3227856;1,182005638; 1,4771319
2020-04-10;15;Chile; 1,3038200;1,171144655; 1,4442280
2020-04-11;15;Chile; 1,2618032;1,139397809; 1,3899922
2020-04-12;15;Chile; 1,2107798;1,105004332; 1,3247105
2020-04-13;16;Chile; 1,1592697;1,073693410; 1,2550443
2020-04-14;16;Chile; 1,1425025;1,073001468; 1,2229672
2020-04-15;16;Chile; 1,1229089;1,062164491; 1,1913132
2020-04-16;16;Chile; 1,1277850;1,073287576; 1,1882431
2020-04-17;16;Chile; 1,1227283;1,070865907; 1,1796205
2020-04-18;16;Chile; 1,1066525;1,055744539; 1,1589999
2020-04-19;16;Chile; 1,0918911;1,045209859; 1,1410810
2020-04-20;17;Chile; 1,0857177;1,043138285; 1,1315160
2020-04-21;17;Chile; 1,0715622;1,031694752; 1,1133795
2020-04-22;17;Chile; 1,0619334;1,024889167; 1,1009672
2020-04-23;17;Chile; 1,0645898;1,029628354; 1,1013569
2020-04-24;17;Chile; 1,0448169;1,010915731; 1,0803865
2020-04-25;17;Chile; 1,0564386;1,025047103; 1,0898781
2020-04-26;17;Chile; 1,0784906;1,046740925; 1,1117939
2020-04-27;18;Chile; 1,0931270;1,057100144; 1,1281115
2020-04-28;18;Chile; 1,1022243;1,061636169; 1,1405676
2020-04-29;18;Chile; 1,1510243;1,104739326; 1,1937848
2020-04-30;18;Chile; 1,1796241;1,118416607; 1,2307853
2020-05-01;18;Chile; 1,2281782;1,152155612; 1,2916948
2020-05-02;18;Chile; 1,3251380;1,225367742; 1,4067996
2020-05-03;18;Chile; 1,3812495;1,241849280; 1,4919276
2020-05-04;19;Chile; 1,3696401;1,207801366; 1,5066162
2020-05-05;19;Chile; 1,4054929;1,239113314; 1,5618627
2020-05-06;19;Chile; 1,3752082;1,201234044; 1,5359815
2020-05-07;19;Chile; 1,3930367;1,225210724; 1,5572810
2020-05-08;19;Chile; 1,3889169;1,219082892; 1,5520453
2020-05-09;19;Chile; 1,3589260;1,192757764; 1,5184766
2020-05-10;19;Chile; 1,3737054;1,216237795; 1,5302884
2020-05-11;20;Chile; 1,3421381;1,186326670; 1,4918423
2020-05-12;20;Chile; 1,3429747;1,196177478; 1,4886161
2020-05-13;20;Chile; 1,3977702;1,246895766; 1,5453528
2020-05-14;20;Chile; 1,4235087;1,253545095; 1,5786576
2020-05-15;20;Chile; 1,4157682;1,235059800; 1,5786285
2020-05-16;20;Chile; 1,3388296;1,168662542; 1,4981794
2020-05-17;20;Chile; 1,3131259;1,168010022; 1,4616395
2020-05-18;21;Chile; 1,3026440;1,171123776; 1,4385406
2020-05-19;21;Chile; 1,3362535;1,207005692; 1,4670838
2020-05-20;21;Chile; 1,3945487;1,250567024; 1,5311596
2020-05-21;21;Chile; 1,4051954;1,239742718; 1,5523606
2020-05-22;21;Chile; 1,4203937;1,246209761; 1,5781233
2020-05-23;21;Chile; 1,4013388;1,223069126; 1,5635406
2020-05-24;21;Chile; 1,3712347;1,201853067; 1,5315779
2020-05-25;22;Chile; 1,3957362;1,233483729; 1,5548524
2020-05-26;22;Chile; 1,3677532;1,203112606; 1,5234367
2020-05-27;22;Chile; 1,3218565;1,169139926; 1,4696854
2020-05-28;22;Chile; 1,2929251;1,158873726; 1,4285294
2020-05-29;22;Chile; 1,2503271;1,131887268; 1,3727177
2020-05-30;22;Chile; 1,2429430;1,140053982; 1,3535926
2020-05-31;22;Chile; 1,2406580;1,143301180; 1,3427504
2020-06-01;23;Chile; 1,2523571;1,155681586; 1,3506065
2020-06-02;23;Chile; 1,1947767;1,099762979; 1,2867618
2020-06-03;23;Chile; 1,1643856;1,087106527; 1,2468142
2020-06-04;23;Chile; 1,1386782;1,075019908; 1,2098348
2020-06-05;23;Chile; 1,1047456;1,052249058; 1,1649705
2020-06-06;23;Chile; 1,1097688;1,068318762; 1,1604473
2020-06-07;23;Chile; 1,1329959;1,092878713; 1,1785483
2020-06-08;24;Chile; 1,1021092;1,056985552; 1,1458101
2020-06-09;24;Chile; 1,0775138;1,039674301; 1,1176229
2020-06-10;24;Chile; 1,0824176;1,052350907; 1,1171876
2020-06-11;24;Chile; 1,0803127;1,051122411; 1,1119608
2020-06-12;24;Chile; 1,1114910;1,082024779; 1,1421916
2020-06-13;24;Chile; 1,1254044;1,086540533; 1,1587336
2020-06-14;24;Chile; 1,1316504;1,085773366; 1,1697308
2020-06-15;25;Chile; 1,0992337;1,051352664; 1,1401865
2020-06-16;25;Chile; 1,0976414;1,058113596; 1,1373172
2020-06-17;25;Chile; 1,0741422;1,037902639; 1,1106103
2020-06-18;25;Chile; 1,0540906;1,025118712; 1,0857251
2020-06-19;25;Chile; 1,0699192;1,047312003; 1,0969260
2020-06-20;25;Chile; 1,0575590;1,033493706; 1,0823540
2020-06-21;25;Chile; 1,0338931;1,012550234; 1,0562388
2020-06-22;26;Chile; 1,0241069;1,008396323; 1,0426228
2020-06-23;26;Chile; 1,0167936;1,004339290; 1,0316930
2020-06-24;26;Chile; 0,9849671;0,974143641; 0,9969743
2020-06-25;26;Chile; 0,9730275;0,962260573; 0,9843382
2020-06-26;26;Chile; 0,9444400;0,931956989; 0,9587005
2020-06-27;26;Chile; 0,9245773;0,908031397; 0,9470592
2020-06-28;26;Chile; 0,9000525;0,878547110; 0,9294778
2020-06-29;27;Chile; 0,9010096;0,873512342; 0,9390547
2020-06-30;27;Chile; 0,8960559;0,864994564; 0,9350793
2020-07-01;27;Chile; 0,8843298;0,851713269; 0,9241569
2020-07-02;27;Chile; 0,8755618;0,841333559; 0,9185278
2020-07-03;27;Chile; 0,8560606;0,820959160; 0,9007122
2020-07-04;27;Chile; 0,8556542;0,817158700; 0,9065913
2020-07-05;27;Chile; 0,8505087;0,810121862; 0,9024372
2020-07-06;28;Chile; 0,8505155;0,808520271; 0,9036279
2020-07-07;28;Chile; 0,8542553;0,810736137; 0,9075865
2020-07-08;28;Chile; 0,8527772;0,809431402; 0,9042597
2020-07-09;28;Chile; 0,8516296;0,808371861; 0,9028564
2020-07-10;28;Chile; 0,8549853;0,811478609; 0,9060222
2020-07-11;28;Chile; 0,8494701;0,806441052; 0,8990638
2020-07-12;28;Chile; 0,8521576;0,808883628; 0,9030488
2020-07-13;29;Chile; 0,8501017;0,806683165; 0,9003634
2020-07-14;29;Chile; 0,8438714;0,800522469; 0,8934715
2020-07-15;29;Chile; 0,8507545;0,806694155; 0,9027832
2020-07-16;29;Chile; 0,8772310;0,832069984; 0,9287624
2020-07-17;29;Chile; 0,8850256;0,842034471; 0,9285884
2020-07-18;29;Chile; 0,8697794;0,830788048; 0,9086541
