date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-03-21;12;Tarapacá; 4,9674936;0,125073287;18,0441457
2020-03-22;12;Tarapacá; 4,9914449;0,125665482;18,3242070
2020-03-23;13;Tarapacá;10,0057070;1,193535300;28,0746686
2020-03-24;13;Tarapacá;16,8609214;4,483071811;38,8577888
2020-03-25;13;Tarapacá; 7,5161574;1,444469079;21,7552944
2020-03-26;13;Tarapacá; 4,6280757;1,225212914;12,2352681
2020-03-27;13;Tarapacá; 2,9879988;0,908428940; 7,1188471
2020-03-28;13;Tarapacá; 2,2262982;0,732538213; 4,8515968
2020-03-29;13;Tarapacá; 2,1452590;0,800690914; 4,2733717
2020-03-30;14;Tarapacá; 2,3462327;1,022321837; 4,3086920
2020-03-31;14;Tarapacá; 2,4125016;1,121174052; 4,2629409
2020-04-01;14;Tarapacá; 2,0048158;0,931487407; 3,5625238
2020-04-02;14;Tarapacá; 2,0110146;1,017152446; 3,4143278
2020-04-03;14;Tarapacá; 1,8667386;0,971998390; 3,1033920
2020-04-04;14;Tarapacá; 2,0882650;1,170458299; 3,3212408
2020-04-05;14;Tarapacá; 2,1013417;1,218764972; 3,2667081
2020-04-06;15;Tarapacá; 1,7799117;1,025867040; 2,8088173
2020-04-07;15;Tarapacá; 1,4761724;0,855089936; 2,2967301
2020-04-08;15;Tarapacá; 1,5425212;0,951055277; 2,3224530
2020-04-09;15;Tarapacá; 1,5404466;0,975722480; 2,2529342
2020-04-10;15;Tarapacá; 1,7461061;1,159261391; 2,4794316
2020-04-11;15;Tarapacá; 1,7140445;1,136054913; 2,4192899
2020-04-12;15;Tarapacá; 1,8382156;1,246383150; 2,5578274
2020-04-13;16;Tarapacá; 1,7755092;1,210733577; 2,4674099
2020-04-14;16;Tarapacá; 1,8387029;1,280372079; 2,5281095
2020-04-15;16;Tarapacá; 1,6112133;1,118449456; 2,2185793
2020-04-16;16;Tarapacá; 1,4851056;1,050684303; 2,0160960
2020-04-17;16;Tarapacá; 1,5063951;1,102770162; 1,9897607
2020-04-18;16;Tarapacá; 1,4694207;1,088850847; 1,9219643
2020-04-19;16;Tarapacá; 1,4755950;1,105095169; 1,9125661
2020-04-20;17;Tarapacá; 1,3967479;1,051988377; 1,7920335
2020-04-21;17;Tarapacá; 1,4554118;1,122483923; 1,8471827
2020-04-22;17;Tarapacá; 1,4638007;1,133906617; 1,8474199
2020-04-23;17;Tarapacá; 1,5167874;1,180529631; 1,9066431
2020-04-24;17;Tarapacá; 1,3913032;1,076572189; 1,7412246
2020-04-25;17;Tarapacá; 1,3652645;1,075869416; 1,6989841
2020-04-26;17;Tarapacá; 1,3363378;1,066126554; 1,6476220
2020-04-27;18;Tarapacá; 1,2780803;1,022245231; 1,5665681
2020-04-28;18;Tarapacá; 1,1559466;0,929002892; 1,4129403
2020-04-29;18;Tarapacá; 1,2576579;1,034879395; 1,5115869
2020-04-30;18;Tarapacá; 1,3147929;1,083141963; 1,5695950
2020-05-01;18;Tarapacá; 1,2005141;0,979243150; 1,4386621
2020-05-02;18;Tarapacá; 1,1840217;0,975713912; 1,4156744
2020-05-03;18;Tarapacá; 1,5852749;1,352739038; 1,8443693
2020-05-04;19;Tarapacá; 1,6261618;1,330569764; 1,9218444
2020-05-05;19;Tarapacá; 1,5829852;1,268475061; 1,9166210
2020-05-06;19;Tarapacá; 1,4758121;1,181414424; 1,8026387
2020-05-07;19;Tarapacá; 1,7316192;1,424902251; 2,0805520
2020-05-08;19;Tarapacá; 1,7417053;1,388974369; 2,1176610
2020-05-09;19;Tarapacá; 1,6181834;1,279707365; 1,9901751
2020-05-10;19;Tarapacá; 1,5387979;1,237667741; 1,8902572
2020-05-11;20;Tarapacá; 1,4641604;1,201217246; 1,7681050
2020-05-12;20;Tarapacá; 1,4300529;1,195311438; 1,7016703
2020-05-13;20;Tarapacá; 1,3941790;1,180825251; 1,6338493
2020-05-14;20;Tarapacá; 1,4487218;1,239787741; 1,6783711
2020-05-15;20;Tarapacá; 1,6022980;1,371458328; 1,8484735
2020-05-16;20;Tarapacá; 1,5913231;1,323935449; 1,8545506
2020-05-17;20;Tarapacá; 1,5943908;1,319979763; 1,8781260
2020-05-18;21;Tarapacá; 1,5574032;1,287384969; 1,8433575
2020-05-19;21;Tarapacá; 1,4566488;1,212293885; 1,7225458
2020-05-20;21;Tarapacá; 1,3556548;1,154486820; 1,5870096
2020-05-21;21;Tarapacá; 1,3064795;1,137559020; 1,5015947
2020-05-22;21;Tarapacá; 1,3847658;1,224950234; 1,5631270
2020-05-23;21;Tarapacá; 1,3668935;1,200463060; 1,5379372
2020-05-24;21;Tarapacá; 1,3514031;1,186906583; 1,5188840
2020-05-25;22;Tarapacá; 1,3137721;1,159919513; 1,4739901
2020-05-26;22;Tarapacá; 1,3233252;1,178127118; 1,4767405
2020-05-27;22;Tarapacá; 1,2865398;1,146507110; 1,4329439
2020-05-28;22;Tarapacá; 1,2970467;1,164101806; 1,4381867
2020-05-29;22;Tarapacá; 1,2655896;1,137264052; 1,3988551
2020-05-30;22;Tarapacá; 1,2845177;1,161024800; 1,4148619
