date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-03-17;12;Chile; 4,1723100;2,174886900; 7,1431297
2020-03-18;12;Chile; 3,2733716;1,792898754; 5,8020562
2020-03-19;12;Chile; 3,3566039;2,038384281; 5,6454141
2020-03-20;12;Chile; 3,1089863;1,890618250; 5,0571056
2020-03-21;12;Chile; 2,8393279;1,790450928; 4,5000555
2020-03-22;12;Chile; 2,5302914;1,654246537; 3,9049018
2020-03-23;13;Chile; 2,3310031;1,593980712; 3,4509979
2020-03-24;13;Chile; 2,3247334;1,653469099; 3,3233956
2020-03-25;13;Chile; 2,3383629;1,674897248; 3,2607641
2020-03-26;13;Chile; 2,1630301;1,545512932; 2,9857721
2020-03-27;13;Chile; 2,1958691;1,619033755; 2,9913895
2020-03-28;13;Chile; 2,1475822;1,578616765; 2,8888588
2020-03-29;13;Chile; 1,9929580;1,475490584; 2,6770691
2020-03-30;14;Chile; 1,8682638;1,426852046; 2,4733908
2020-03-31;14;Chile; 1,7763981;1,390099358; 2,2947977
2020-04-01;14;Chile; 1,7035428;1,362301136; 2,1522921
2020-04-02;14;Chile; 1,6472732;1,342878870; 2,0416164
2020-04-03;14;Chile; 1,5814521;1,309476150; 1,9248733
2020-04-04;14;Chile; 1,5595916;1,312050331; 1,8690131
2020-04-05;14;Chile; 1,4939751;1,265885855; 1,7687785
2020-04-06;15;Chile; 1,4433159;1,242139672; 1,6867395
2020-04-07;15;Chile; 1,3680766;1,192781630; 1,5798090
2020-04-08;15;Chile; 1,3358673;1,187620594; 1,5196583
2020-04-09;15;Chile; 1,3261622;1,191490889; 1,4879188
2020-04-10;15;Chile; 1,3068951;1,179624238; 1,4524655
2020-04-11;15;Chile; 1,2645723;1,147555011; 1,3967164
2020-04-12;15;Chile; 1,2132770;1,112453365; 1,3307990
2020-04-13;16;Chile; 1,1610059;1,077559662; 1,2604891
2020-04-14;16;Chile; 1,1434765;1,075250175; 1,2271878
2020-04-15;16;Chile; 1,1237801;1,064370787; 1,1939915
2020-04-16;16;Chile; 1,1283565;1,075547365; 1,1911161
2020-04-17;16;Chile; 1,1235848;1,071796613; 1,1815280
2020-04-18;16;Chile; 1,1073252;1,057312429; 1,1622010
2020-04-19;16;Chile; 1,0925494;1,045940120; 1,1431446
2020-04-20;17;Chile; 1,0861191;1,043413147; 1,1329336
2020-04-21;17;Chile; 1,0719370;1,032059457; 1,1154987
2020-04-22;17;Chile; 1,0619285;1,025151020; 1,1021369
2020-04-23;17;Chile; 1,0647512;1,029777447; 1,1021050
2020-04-24;17;Chile; 1,0451155;1,011756755; 1,0805683
2020-04-25;17;Chile; 1,0566058;1,024832078; 1,0903782
