date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-03-17;12;Chile; 3,9562266;2,135279881; 6,5459863
2020-03-18;12;Chile; 3,0975481;1,759717797; 5,2271670
2020-03-19;12;Chile; 3,1976599;2,008892674; 5,0947165
2020-03-20;12;Chile; 2,9682732;1,863504340; 4,5909049
2020-03-21;12;Chile; 2,7185116;1,753699236; 4,1188874
2020-03-22;12;Chile; 2,4320537;1,634006242; 3,5891314
2020-03-23;13;Chile; 2,2505866;1,581783438; 3,2047577
2020-03-24;13;Chile; 2,2525497;1,634237959; 3,1020631
2020-03-25;13;Chile; 2,2688991;1,656460925; 3,0572315
2020-03-26;13;Chile; 2,1005074;1,531745585; 2,8252303
2020-03-27;13;Chile; 2,1361193;1,598828080; 2,8325916
2020-03-28;13;Chile; 2,0895672;1,561804076; 2,7415566
2020-03-29;13;Chile; 1,9409418;1,461912564; 2,5361524
2020-03-30;14;Chile; 1,8229641;1,412547036; 2,3425241
2020-03-31;14;Chile; 1,7369869;1,378066117; 2,1927447
2020-04-01;14;Chile; 1,6698540;1,353330273; 2,0686227
2020-04-02;14;Chile; 1,6167963;1,331974457; 1,9673053
2020-04-03;14;Chile; 1,5546842;1,299340209; 1,8635553
2020-04-04;14;Chile; 1,5360017;1,302623480; 1,8170533
2020-04-05;14;Chile; 1,4723623;1,256536752; 1,7242859
2020-04-06;15;Chile; 1,4237841;1,233410649; 1,6493683
2020-04-07;15;Chile; 1,3519829;1,186877131; 1,5479717
2020-04-08;15;Chile; 1,3215350;1,180349528; 1,4925993
2020-04-09;15;Chile; 1,3136671;1,187452794; 1,4646652
2020-04-10;15;Chile; 1,2958016;1,174636282; 1,4340882
2020-04-11;15;Chile; 1,2544091;1,142481039; 1,3816382
2020-04-12;15;Chile; 1,2042550;1,108506349; 1,3158393
2020-04-13;16;Chile; 1,1537327;1,074585053; 1,2477493
2020-04-14;16;Chile; 1,1379632;1,073744685; 1,2172037
2020-04-15;16;Chile; 1,1189645;1,062600089; 1,1846695
2020-04-16;16;Chile; 1,1245727;1,073872407; 1,1837459
2020-04-17;16;Chile; 1,1199918;1,070657669; 1,1752560
2020-04-18;16;Chile; 1,1038668;1,055856248; 1,1557490
2020-04-19;16;Chile; 1,0893811;1,044845733; 1,1384343
2020-04-20;17;Chile; 1,0833912;1,042495849; 1,1274312
2020-04-21;17;Chile; 1,0695010;1,030696697; 1,1111832
2020-04-22;17;Chile; 1,0598055;1,023575373; 1,0980324
2020-04-23;17;Chile; 1,0629986;1,028952911; 1,0993065
2020-04-24;17;Chile; 1,0433360;1,010568617; 1,0779252
2020-04-25;17;Chile; 1,0553652;1,023867110; 1,0878796
2020-04-26;17;Chile; 1,0773802;1,046164228; 1,1100366
2020-04-27;18;Chile; 1,0919533;1,056746752; 1,1259152
2020-04-28;18;Chile; 1,1006600;1,061237741; 1,1389082
2020-04-29;18;Chile; 1,1490202;1,105559384; 1,1913456
2020-04-30;18;Chile; 1,1771834;1,120971106; 1,2291576
2020-05-01;18;Chile; 1,2245328;1,154580792; 1,2886183
2020-05-02;18;Chile; 1,3205388;1,229011115; 1,4036393
2020-05-03;18;Chile; 1,3748890;1,247414635; 1,4860945
2020-05-04;19;Chile; 1,3615222;1,214565824; 1,4982158
2020-05-05;19;Chile; 1,3962629;1,244880112; 1,5510097
2020-05-06;19;Chile; 1,3657452;1,208664079; 1,5265860
2020-05-07;19;Chile; 1,3832704;1,231025741; 1,5469206
2020-05-08;19;Chile; 1,3792854;1,225904314; 1,5430390
2020-05-09;19;Chile; 1,3493918;1,199428120; 1,5096479
2020-05-10;19;Chile; 1,3642090;1,221675679; 1,5209248
2020-05-11;20;Chile; 1,3331400;1,192939314; 1,4836838
2020-05-12;20;Chile; 1,3342218;1,201385810; 1,4811682
2020-05-13;20;Chile; 1,3888636;1,253015827; 1,5364400
2020-05-14;20;Chile; 1,4142557;1,260428246; 1,5704366
