date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-03-17;12;Chile; 4,1071771;2,070162006; 6,8123617
2020-03-18;12;Chile; 3,2187234;1,721367827; 5,4792733
2020-03-19;12;Chile; 3,3078255;1,974573527; 5,3450603
2020-03-20;12;Chile; 3,0619304;1,823170586; 4,8055360
2020-03-21;12;Chile; 2,7995676;1,725501091; 4,2884098
2020-03-22;12;Chile; 2,4991100;1,602582758; 3,7294907
2020-03-23;13;Chile; 2,3050406;1,556707385; 3,3165743
2020-03-24;13;Chile; 2,3010408;1,609214212; 3,1960115
2020-03-25;13;Chile; 2,3145602;1,631254590; 3,1546416
2020-03-26;13;Chile; 2,1419949;1,505288230; 2,9004069
2020-03-27;13;Chile; 2,1768734;1,577821560; 2,9079474
2020-03-28;13;Chile; 2,1280085;1,542662161; 2,8176745
2020-03-29;13;Chile; 1,9757412;1,443857236; 2,6057741
2020-03-30;14;Chile; 1,8533192;1,392549760; 2,4068109
2020-03-31;14;Chile; 1,7626520;1,366056324; 2,2412770
2020-04-01;14;Chile; 1,6920526;1,340133348; 2,1113508
2020-04-02;14;Chile; 1,6363305;1,321254140; 2,0046012
2020-04-03;14;Chile; 1,5723054;1,288003796; 1,8960747
2020-04-04;14;Chile; 1,5509383;1,292587621; 1,8436864
2020-04-05;14;Chile; 1,4863326;1,249327142; 1,7493895
2020-04-06;15;Chile; 1,4364802;1,225158320; 1,6711020
2020-04-07;15;Chile; 1,3621219;1,179293703; 1,5657702
2020-04-08;15;Chile; 1,3306148;1,174443688; 1,5063024
2020-04-09;15;Chile; 1,3217402;1,179889562; 1,4798189
2020-04-10;15;Chile; 1,3024791;1,169679359; 1,4436890
2020-04-11;15;Chile; 1,2609034;1,138147731; 1,3900023
2020-04-12;15;Chile; 1,2097355;1,104161221; 1,3241288
2020-04-13;16;Chile; 1,1583165;1,070764524; 1,2538033
2020-04-14;16;Chile; 1,1416421;1,071643271; 1,2217980
2020-04-15;16;Chile; 1,1219824;1,061345429; 1,1902440
2020-04-16;16;Chile; 1,1268435;1,072046564; 1,1869644
2020-04-17;16;Chile; 1,1220344;1,068954971; 1,1778190
2020-04-18;16;Chile; 1,1058198;1,054611136; 1,1583514
2020-04-19;16;Chile; 1,0912947;1,044333761; 1,1405480
2020-04-20;17;Chile; 1,0851059;1,041789146; 1,1303335
2020-04-21;17;Chile; 1,0707560;1,030508625; 1,1127315
2020-04-22;17;Chile; 1,0612428;1,023800656; 1,1005072
2020-04-23;17;Chile; 1,0638061;1,028771089; 1,1002601
2020-04-24;17;Chile; 1,0443421;1,010307138; 1,0790363
2020-04-25;17;Chile; 1,0562996;1,024878743; 1,0891266
2020-04-26;17;Chile; 1,0781119;1,046096302; 1,1107215
2020-04-27;18;Chile; 1,0929352;1,056525544; 1,1285284
2020-04-28;18;Chile; 1,1018957;1,060776905; 1,1400757
2020-04-29;18;Chile; 1,1506108;1,104030473; 1,1939976
2020-04-30;18;Chile; 1,1794739;1,117799217; 1,2322038
2020-05-01;18;Chile; 1,2279691;1,151883983; 1,2929668
2020-05-02;18;Chile; 1,3248257;1,224686061; 1,4079013
2020-05-03;18;Chile; 1,3811197;1,241030759; 1,4925109
2020-05-04;19;Chile; 1,3693835;1,205827980; 1,5078328
2020-05-05;19;Chile; 1,4053043;1,237665798; 1,5633416
2020-05-06;19;Chile; 1,3750418;1,200536205; 1,5395255
2020-05-07;19;Chile; 1,3927477;1,224734778; 1,5616771
2020-05-08;19;Chile; 1,3885975;1,217495706; 1,5584557
2020-05-09;19;Chile; 1,3585608;1,192059978; 1,5249740
