date;comuna;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-05-25;Aisén;Aysén;  4,96226853;1,200349e-01; 18,3789024
2020-05-26;Aisén;Aysén; 10,00406924;1,209823e+00; 27,8862995
2020-05-27;Aisén;Aysén;  6,49518593;6,940474e-01; 19,3160685
2020-05-28;Aisén;Aysén;  6,38341779;1,163828e+00; 17,3866313
2020-05-29;Aisén;Aysén;  5,55117297;1,272279e+00; 14,3416725
2020-03-29;Algarrobo;Valparaíso;  2,59365074;8,623260e-01;  5,4305355
2020-03-30;Algarrobo;Valparaíso;  2,75856253;1,101196e+00;  5,3898455
2020-03-31;Algarrobo;Valparaíso;  2,22557440;8,848222e-01;  4,3421818
2020-04-01;Algarrobo;Valparaíso;  1,84232088;7,410891e-01;  3,5714252
2020-04-02;Algarrobo;Valparaíso;  1,80980410;7,903523e-01;  3,2975344
2020-04-03;Algarrobo;Valparaíso;  1,78670583;8,333778e-01;  3,1305130
2020-04-04;Algarrobo;Valparaíso;  1,43164644;6,333104e-01;  2,5794019
2020-04-05;Algarrobo;Valparaíso;  1,32471919;5,970762e-01;  2,3573550
2020-04-06;Algarrobo;Valparaíso;  1,25976954;5,661236e-01;  2,2358515
2020-04-07;Algarrobo;Valparaíso;  1,08416361;4,621791e-01;  1,9611792
2020-04-08;Algarrobo;Valparaíso;  1,07210217;4,608277e-01;  1,9443008
2020-04-09;Algarrobo;Valparaíso;  0,94249712;3,769122e-01;  1,7599260
2020-04-10;Algarrobo;Valparaíso;  0,96955850;3,875769e-01;  1,8110289
2020-04-11;Algarrobo;Valparaíso;  0,70977299;2,291890e-01;  1,4510556
2020-04-12;Algarrobo;Valparaíso;  0,75845797;2,412301e-01;  1,5936680
2020-04-13;Algarrobo;Valparaíso;  0,49121428;9,963196e-02;  1,1992523
2020-04-14;Algarrobo;Valparaíso;  0,55596763;1,105476e-01;  1,3787519
2020-04-15;Algarrobo;Valparaíso;  0,85236511;2,240787e-01;  1,9703212
2020-04-16;Algarrobo;Valparaíso;  0,69334338;1,422709e-01;  1,7132529
2020-04-17;Algarrobo;Valparaíso;  0,51481787;6,079045e-02;  1,4677394
2020-04-18;Algarrobo;Valparaíso;  0,58959169;7,178716e-02;  1,6741058
2020-04-19;Algarrobo;Valparaíso;  0,69362201;8,040975e-02;  1,9872374
2020-04-20;Algarrobo;Valparaíso;  0,79379800;9,693247e-02;  2,2778427
2020-04-21;Algarrobo;Valparaíso;  0,89975630;1,052660e-01;  2,5679467
2020-04-22;Algarrobo;Valparaíso;  1,00230680;1,166003e-01;  2,8249606
2020-04-23;Algarrobo;Valparaíso;  1,10756441;1,308769e-01;  3,1166273
2020-04-24;Algarrobo;Valparaíso;  1,19642146;1,438738e-01;  3,3772110
2020-04-25;Algarrobo;Valparaíso;  1,27460958;1,528779e-01;  3,5768446
2020-04-26;Algarrobo;Valparaíso;  1,35145951;1,596849e-01;  3,7461109
2020-04-27;Algarrobo;Valparaíso;  2,12148936;4,348874e-01;  5,0739872
2020-04-28;Algarrobo;Valparaíso;  2,02579154;4,192728e-01;  4,9627075
2020-04-29;Algarrobo;Valparaíso;  1,23771560;1,475638e-01;  3,4839657
2020-04-30;Algarrobo;Valparaíso;  1,23939636;1,528977e-01;  3,4782186
2020-05-01;Algarrobo;Valparaíso;  1,30476709;1,585846e-01;  3,6222362
2020-05-02;Algarrobo;Valparaíso;  1,35046825;1,678103e-01;  3,7372070
2020-05-03;Algarrobo;Valparaíso;  1,40020494;1,686138e-01;  3,9100942
2020-05-04;Algarrobo;Valparaíso;  1,45962487;1,753176e-01;  4,0845358
2020-05-05;Algarrobo;Valparaíso;  1,49581528;1,824160e-01;  4,1695707
2020-05-06;Algarrobo;Valparaíso;  1,52625202;1,881635e-01;  4,2394587
2020-05-07;Algarrobo;Valparaíso;  2,34269145;4,836384e-01;  5,6141305
2020-05-08;Algarrobo;Valparaíso;  2,88151473;7,634653e-01;  6,3760461
2020-05-09;Algarrobo;Valparaíso;  3,04108057;9,426748e-01;  6,4633042
2020-05-10;Algarrobo;Valparaíso;  2,94051061;1,000294e+00;  6,1433680
2020-05-11;Algarrobo;Valparaíso;  1,94797834;5,797557e-01;  4,2713779
2020-05-12;Algarrobo;Valparaíso;  1,99800177;7,110948e-01;  4,0649381
2020-05-13;Algarrobo;Valparaíso;  2,05382400;7,873701e-01;  3,9758207
2020-05-14;Algarrobo;Valparaíso;  2,04378690;8,638692e-01;  3,8063246
2020-05-15;Algarrobo;Valparaíso;  2,22970696;1,020362e+00;  3,9845765
2020-05-16;Algarrobo;Valparaíso;  2,07862631;9,870887e-01;  3,6257120
2020-05-17;Algarrobo;Valparaíso;  2,09886884;1,059100e+00;  3,5793093
2020-05-18;Algarrobo;Valparaíso;  1,93270813;1,001796e+00;  3,2632268
2020-05-19;Algarrobo;Valparaíso;  1,90018947;1,025600e+00;  3,1105797
2020-05-20;Algarrobo;Valparaíso;  1,86584543;1,053745e+00;  2,9645028
2020-05-21;Algarrobo;Valparaíso;  1,71984438;9,781529e-01;  2,7139937
2020-05-22;Algarrobo;Valparaíso;  1,67952281;9,996715e-01;  2,5833990
2020-05-23;Algarrobo;Valparaíso;  1,43561296;8,439813e-01;  2,2104396
2020-05-24;Algarrobo;Valparaíso;  1,32049191;7,913585e-01;  2,0110931
2020-05-25;Algarrobo;Valparaíso;  1,24373550;7,526020e-01;  1,8671746
2020-05-26;Algarrobo;Valparaíso;  1,19216415;7,248990e-01;  1,7791383
2020-05-27;Algarrobo;Valparaíso;  1,15403680;7,047053e-01;  1,7048058
2020-05-28;Algarrobo;Valparaíso;  1,12183931;6,836186e-01;  1,6664679
2020-05-29;Algarrobo;Valparaíso;  0,99291262;5,924287e-01;  1,5026060
2020-03-29;Alhué;Metropolitana;  5,03311269;1,272142e-01; 18,4467237
2020-03-30;Alhué;Metropolitana;  5,00400392;1,289906e-01; 18,2590842
2020-03-31;Alhué;Metropolitana;  4,99002419;1,183282e-01; 18,4164484
2020-04-01;Alhué;Metropolitana;  5,00271250;1,262793e-01; 18,4651041
2020-04-02;Alhué;Metropolitana;  4,95970081;1,289485e-01; 18,4196759
2020-04-03;Alhué;Metropolitana;  5,01309477;1,246247e-01; 18,3610597
2020-04-04;Alhué;Metropolitana;  4,97460930;1,336018e-01; 18,1952923
2020-04-05;Alhué;Metropolitana;  4,98179787;1,279140e-01; 18,7851077
2020-04-06;Alhué;Metropolitana;  5,01564687;1,249554e-01; 18,4595381
2020-04-07;Alhué;Metropolitana;  4,94014705;1,292298e-01; 18,4607371
2020-04-08;Alhué;Metropolitana;  4,98793302;1,275906e-01; 18,5858111
2020-04-09;Alhué;Metropolitana;  4,99583961;1,329151e-01; 18,2016049
2020-04-10;Alhué;Metropolitana;  5,05108496;1,297808e-01; 18,3606426
2020-04-11;Alhué;Metropolitana;  4,96720311;1,277550e-01; 18,5226179
2020-04-12;Alhué;Metropolitana;  5,01037462;1,291820e-01; 18,5390395
2020-04-13;Alhué;Metropolitana;  4,99070227;1,162984e-01; 18,4530013
2020-04-14;Alhué;Metropolitana;  4,99477760;1,307281e-01; 18,2824311
2020-04-15;Alhué;Metropolitana;  4,99627447;1,313777e-01; 18,6065887
2020-04-16;Alhué;Metropolitana;  5,02557072;1,247659e-01; 18,5757457
2020-04-17;Alhué;Metropolitana;  5,00768080;1,301784e-01; 18,6768022
2020-04-18;Alhué;Metropolitana;  4,98578179;1,248748e-01; 18,4166150
2020-04-19;Alhué;Metropolitana;  5,03776517;1,236072e-01; 18,3490332
2020-04-20;Alhué;Metropolitana;  5,01279262;1,218500e-01; 18,3066700
2020-04-21;Alhué;Metropolitana;  5,06197836;1,285723e-01; 18,9858754
2020-04-22;Alhué;Metropolitana;  5,02561005;1,336568e-01; 18,3545418
2020-04-23;Alhué;Metropolitana;  4,97857241;1,229428e-01; 18,5181336
2020-04-24;Alhué;Metropolitana;  5,02200118;1,271900e-01; 18,6244748
2020-04-25;Alhué;Metropolitana;  4,98107384;1,187607e-01; 18,1650096
2020-04-26;Alhué;Metropolitana;  4,99995766;1,283535e-01; 18,6017187
2020-04-27;Alhué;Metropolitana;  5,03279127;1,302560e-01; 18,5553203
2020-04-28;Alhué;Metropolitana;  5,03188091;1,273151e-01; 18,6722302
2020-04-29;Alhué;Metropolitana;  5,01349914;1,318489e-01; 18,2544022
2020-04-30;Alhué;Metropolitana;  4,98877129;1,179468e-01; 18,3954902
2020-05-01;Alhué;Metropolitana;  5,03119553;1,277854e-01; 18,5986211
2020-05-02;Alhué;Metropolitana;  5,02663545;1,267791e-01; 18,9477419
2020-05-03;Alhué;Metropolitana;  4,93525230;1,180592e-01; 18,1268741
2020-05-04;Alhué;Metropolitana;  5,02750451;1,337283e-01; 18,4968655
2020-05-05;Alhué;Metropolitana;  5,01607616;1,253811e-01; 18,5284093
2020-05-06;Alhué;Metropolitana;  4,95382965;1,207689e-01; 18,5327913
2020-05-07;Alhué;Metropolitana;  5,01448185;1,315005e-01; 18,3692497
2020-05-08;Alhué;Metropolitana;  5,04020704;1,285698e-01; 18,6700835
2020-05-09;Alhué;Metropolitana;  4,95142851;1,228180e-01; 18,4583313
2020-05-10;Alhué;Metropolitana;  5,03098342;1,213665e-01; 18,5936225
2020-05-11;Alhué;Metropolitana;  5,04869942;1,313822e-01; 18,6078340
2020-05-12;Alhué;Metropolitana;  4,92981532;1,260090e-01; 18,4347992
2020-05-13;Alhué;Metropolitana;  5,02610014;1,319529e-01; 18,5089144
2020-05-14;Alhué;Metropolitana;  5,00732601;1,270358e-01; 18,6689749
2020-05-15;Alhué;Metropolitana;  5,03934001;1,356289e-01; 18,4892003
2020-05-16;Alhué;Metropolitana;  5,00091690;1,242612e-01; 18,3725724
2020-05-17;Alhué;Metropolitana;  5,00734932;1,308924e-01; 18,2152601
2020-05-18;Alhué;Metropolitana;  4,98688618;1,290997e-01; 18,5428732
2020-05-19;Alhué;Metropolitana;  5,02920730;1,229618e-01; 18,4864396
2020-05-20;Alhué;Metropolitana; 10,06962529;1,186846e+00; 27,9958318
2020-05-21;Alhué;Metropolitana;  6,71183483;7,215469e-01; 20,8020799
2020-05-22;Alhué;Metropolitana;  6,66103064;1,147797e+00; 18,6174946
2020-05-23;Alhué;Metropolitana;  4,42657244;7,671066e-01; 12,3867118
2020-05-24;Alhué;Metropolitana;  3,10436722;5,710134e-01;  8,5092352
2020-05-25;Alhué;Metropolitana;  3,22595327;8,166209e-01;  7,6776493
2020-05-26;Alhué;Metropolitana;  2,57285575;6,609455e-01;  6,0710155
2020-05-27;Alhué;Metropolitana;  2,64145003;8,093172e-01;  5,6705653
2020-05-28;Alhué;Metropolitana;  2,64587202;9,155723e-01;  5,5024636
2020-05-29;Alhué;Metropolitana;  2,16225687;7,410856e-01;  4,4833249
2020-03-29;Alto Biobío;Biobío;  5,00520704;1,266810e-01; 18,5041731
2020-03-30;Alto Biobío;Biobío;  5,07340960;1,193269e-01; 18,6504304
2020-03-31;Alto Biobío;Biobío;  4,94711430;1,254110e-01; 17,9907174
2020-04-01;Alto Biobío;Biobío;  4,98615652;1,273095e-01; 18,4425862
2020-04-02;Alto Biobío;Biobío;  4,97749880;1,234061e-01; 18,4429832
2020-04-03;Alto Biobío;Biobío;  4,97958687;1,151490e-01; 18,4451309
2020-04-04;Alto Biobío;Biobío;  5,02541358;1,325624e-01; 18,5289010
2020-04-05;Alto Biobío;Biobío;  4,99942105;1,347183e-01; 18,5534124
2020-04-06;Alto Biobío;Biobío;  5,01223274;1,161091e-01; 18,5665417
2020-04-07;Alto Biobío;Biobío;  5,03553584;1,283671e-01; 18,1468321
2020-04-08;Alto Biobío;Biobío;  5,02497073;1,246220e-01; 18,6946440
2020-04-09;Alto Biobío;Biobío;  4,95790713;1,196494e-01; 18,5030957
2020-04-10;Alto Biobío;Biobío;  4,98453377;1,301087e-01; 18,1803422
2020-04-11;Alto Biobío;Biobío;  5,03251798;1,242368e-01; 18,6963624
2020-04-12;Alto Biobío;Biobío;  4,99114336;1,313374e-01; 18,2738799
2020-04-13;Alto Biobío;Biobío;  4,97245220;1,261461e-01; 18,2695482
2020-04-14;Alto Biobío;Biobío; 10,00031900;1,246302e+00; 27,5319819
2020-04-15;Alto Biobío;Biobío;  6,61654976;7,034599e-01; 20,4481319
2020-04-16;Alto Biobío;Biobío;  4,28317002;4,522650e-01; 13,3322499
2020-04-17;Alto Biobío;Biobío;  3,24379749;3,701985e-01;  9,5765230
2020-04-18;Alto Biobío;Biobío;  2,67629841;3,124013e-01;  7,7026077
2020-04-19;Alto Biobío;Biobío;  2,34309459;2,640240e-01;  6,6636126
2020-04-20;Alto Biobío;Biobío;  2,14500552;2,561682e-01;  6,0407195
2020-04-21;Alto Biobío;Biobío;  1,99956208;2,382193e-01;  5,5881821
2020-04-22;Alto Biobío;Biobío;  1,90481316;2,307043e-01;  5,3672001
2020-04-23;Alto Biobío;Biobío;  1,83079151;2,251551e-01;  5,1311295
2020-04-24;Alto Biobío;Biobío;  1,78305673;2,109898e-01;  5,0199937
2020-04-25;Alto Biobío;Biobío;  1,74972366;2,085820e-01;  4,8317345
2020-04-26;Alto Biobío;Biobío;  1,72591839;2,103754e-01;  4,7979215
2020-04-27;Alto Biobío;Biobío;  1,71902255;2,010286e-01;  4,8236723
2020-04-28;Alto Biobío;Biobío;  0,85647400;2,146063e-02;  3,1776519
2020-04-29;Alto Biobío;Biobío;  0,97067279;2,434316e-02;  3,6257546
2020-04-30;Alto Biobío;Biobío;  1,20304858;2,982691e-02;  4,5267032
2020-05-01;Alto Biobío;Biobío;  1,42859751;3,480123e-02;  5,4828405
2020-05-02;Alto Biobío;Biobío;  1,67881781;3,957049e-02;  6,5020032
2020-05-03;Alto Biobío;Biobío;  2,00074969;4,762823e-02;  7,6201211
2020-05-04;Alto Biobío;Biobío;  2,27962740;5,825727e-02;  8,5734569
2020-05-05;Alto Biobío;Biobío;  2,61845874;6,806404e-02;  9,7185673
2020-05-06;Alto Biobío;Biobío;  2,94281188;7,081238e-02; 11,0781721
2020-05-07;Alto Biobío;Biobío;  3,20477612;7,927566e-02; 11,8922043
2020-05-08;Alto Biobío;Biobío;  3,51194765;8,402741e-02; 13,0940016
2020-05-09;Alto Biobío;Biobío;  3,80093905;9,774410e-02; 14,2132000
2020-05-10;Alto Biobío;Biobío;  4,00734769;9,694240e-02; 14,9538379
2020-05-11;Alto Biobío;Biobío;  4,21564468;1,036340e-01; 15,4733483
2020-05-12;Alto Biobío;Biobío;  4,37900137;1,136016e-01; 16,1539232
2020-05-13;Alto Biobío;Biobío;  4,54388084;1,114605e-01; 16,7197015
2020-05-14;Alto Biobío;Biobío;  4,61457092;1,129529e-01; 16,8602452
2020-05-15;Alto Biobío;Biobío;  4,71198026;1,187768e-01; 17,5751135
2020-05-16;Alto Biobío;Biobío;  4,80046360;1,250695e-01; 17,8341857
2020-05-17;Alto Biobío;Biobío;  4,76194520;1,236523e-01; 17,7090783
2020-05-18;Alto Biobío;Biobío;  4,83370403;1,139430e-01; 17,8604117
2020-05-19;Alto Biobío;Biobío;  4,83940238;1,211011e-01; 17,7169117
2020-05-20;Alto Biobío;Biobío;  4,88278011;1,196528e-01; 18,2151700
2020-05-21;Alto Biobío;Biobío;  4,95082756;1,283888e-01; 18,2295890
2020-05-22;Alto Biobío;Biobío;  9,83143028;1,208080e+00; 27,1894166
2020-05-23;Alto Biobío;Biobío; 22,87212279;7,120983e+00; 49,1092390
2020-05-24;Alto Biobío;Biobío; 15,93981516;3,633842e+00; 46,6374572
2020-05-25;Alto Biobío;Biobío;  8,32825985;2,325116e+00; 24,8341765
2020-05-26;Alto Biobío;Biobío;  4,89270971;1,775731e+00; 12,4188151
2020-05-27;Alto Biobío;Biobío;  3,59742706;1,622967e+00;  7,7215957
2020-05-28;Alto Biobío;Biobío;  3,38031282;1,768778e+00;  6,4264728
2020-05-29;Alto Biobío;Biobío;  3,02440446;1,671946e+00;  5,3156971
2020-03-29;Alto del Carmen;Atacama;  5,01886722;1,339943e-01; 18,5965360
2020-03-30;Alto del Carmen;Atacama;  5,00711137;1,313178e-01; 18,6343943
2020-03-31;Alto del Carmen;Atacama;  4,98221752;1,317060e-01; 18,3286830
2020-04-01;Alto del Carmen;Atacama;  4,99531552;1,362273e-01; 18,4302719
2020-04-02;Alto del Carmen;Atacama;  5,03719672;1,302340e-01; 18,6996823
2020-04-03;Alto del Carmen;Atacama;  4,94884117;1,308807e-01; 18,2173940
2020-04-04;Alto del Carmen;Atacama;  5,02853033;1,313872e-01; 18,4889098
2020-04-05;Alto del Carmen;Atacama;  4,98154949;1,258247e-01; 18,1681530
2020-04-06;Alto del Carmen;Atacama;  5,01146577;1,349657e-01; 17,9689667
2020-04-07;Alto del Carmen;Atacama;  4,99145105;1,245515e-01; 18,4593444
2020-04-08;Alto del Carmen;Atacama;  4,98047359;1,281664e-01; 18,1576898
2020-04-09;Alto del Carmen;Atacama;  4,97416492;1,304088e-01; 18,4327415
2020-04-10;Alto del Carmen;Atacama;  4,98809789;1,161880e-01; 18,5456682
2020-04-11;Alto del Carmen;Atacama;  5,00946921;1,370536e-01; 18,5825750
2020-04-12;Alto del Carmen;Atacama;  5,02926611;1,312801e-01; 18,5971953
2020-04-13;Alto del Carmen;Atacama;  5,04827899;1,248337e-01; 18,4521231
2020-04-14;Alto del Carmen;Atacama;  5,02581000;1,197354e-01; 18,4118243
2020-04-15;Alto del Carmen;Atacama;  5,00603741;1,223035e-01; 18,5262461
2020-04-16;Alto del Carmen;Atacama;  4,99400581;1,272937e-01; 18,4761075
2020-04-17;Alto del Carmen;Atacama;  4,99756453;1,299867e-01; 18,5703003
2020-04-18;Alto del Carmen;Atacama;  5,03666930;1,288984e-01; 18,3453648
2020-04-19;Alto del Carmen;Atacama;  4,98730804;1,242561e-01; 18,2444562
2020-04-20;Alto del Carmen;Atacama;  4,97720262;1,287661e-01; 18,3857286
2020-04-21;Alto del Carmen;Atacama;  5,00507033;1,212309e-01; 18,6741955
2020-04-22;Alto del Carmen;Atacama;  4,99961050;1,327307e-01; 18,5749075
2020-04-23;Alto del Carmen;Atacama;  4,95427164;1,242529e-01; 18,3250406
2020-04-24;Alto del Carmen;Atacama;  4,98041525;1,392357e-01; 18,1800637
2020-04-25;Alto del Carmen;Atacama;  5,01575594;1,221688e-01; 18,3559497
2020-04-26;Alto del Carmen;Atacama;  4,97092928;1,319990e-01; 18,4477312
2020-04-27;Alto del Carmen;Atacama;  5,04352350;1,386329e-01; 18,6674809
2020-04-28;Alto del Carmen;Atacama;  5,05188061;1,366927e-01; 18,4690963
2020-04-29;Alto del Carmen;Atacama;  5,03453219;1,312938e-01; 18,5886785
2020-04-30;Alto del Carmen;Atacama;  5,00665286;1,306014e-01; 18,1520550
2020-05-01;Alto del Carmen;Atacama;  5,02734572;1,256088e-01; 18,4181341
2020-05-02;Alto del Carmen;Atacama;  5,01613987;1,278095e-01; 18,4701241
2020-05-03;Alto del Carmen;Atacama;  4,96015582;1,211985e-01; 18,2279863
2020-05-04;Alto del Carmen;Atacama;  5,02672768;1,282666e-01; 18,3886635
2020-05-05;Alto del Carmen;Atacama;  4,97955692;1,297965e-01; 18,2297453
2020-05-06;Alto del Carmen;Atacama;  5,00794471;1,237691e-01; 18,4326992
2020-05-07;Alto del Carmen;Atacama;  5,02943500;1,280726e-01; 18,5679376
2020-05-08;Alto del Carmen;Atacama;  5,00893011;1,258525e-01; 18,5294196
2020-05-09;Alto del Carmen;Atacama;  5,01401288;1,364444e-01; 18,6403126
2020-05-10;Alto del Carmen;Atacama;  4,99296103;1,196086e-01; 18,6904059
2020-05-11;Alto del Carmen;Atacama;  5,04614492;1,258386e-01; 18,7090528
2020-05-12;Alto del Carmen;Atacama;  4,99717414;1,186653e-01; 18,4462521
2020-05-13;Alto del Carmen;Atacama;  4,97309472;1,337103e-01; 18,0945156
2020-05-14;Alto del Carmen;Atacama;  4,98085761;1,283132e-01; 18,1114869
2020-05-15;Alto del Carmen;Atacama;  4,99709126;1,330963e-01; 18,4188520
2020-05-16;Alto del Carmen;Atacama;  5,01171916;1,215368e-01; 18,3581074
2020-05-17;Alto del Carmen;Atacama;  5,01237517;1,226733e-01; 18,5664286
2020-05-18;Alto del Carmen;Atacama;  4,98530575;1,186291e-01; 18,5008382
2020-05-19;Alto del Carmen;Atacama;  4,98577434;1,289925e-01; 18,4353946
2020-05-20;Alto del Carmen;Atacama;  4,99808359;1,297733e-01; 18,3548762
2020-05-21;Alto del Carmen;Atacama;  5,05706033;1,323278e-01; 18,5934595
2020-05-22;Alto del Carmen;Atacama;  4,99192930;1,248855e-01; 18,4623279
2020-05-23;Alto del Carmen;Atacama;  4,95057383;1,226476e-01; 18,2588315
2020-05-24;Alto del Carmen;Atacama;  5,01515508;1,313854e-01; 18,7468540
2020-05-25;Alto del Carmen;Atacama;  4,97340414;1,212831e-01; 18,2930276
2020-05-26;Alto del Carmen;Atacama;  4,97940263;1,343204e-01; 18,3091058
2020-05-27;Alto del Carmen;Atacama;  4,96493746;1,283349e-01; 18,3460703
2020-05-28;Alto del Carmen;Atacama;  5,03126164;1,314373e-01; 18,3170909
2020-05-29;Alto del Carmen;Atacama;  5,02400313;1,363656e-01; 18,3792350
2020-03-29;Alto Hospicio;Tarapacá;  5,02807749;1,294059e-01; 18,5576721
2020-03-30;Alto Hospicio;Tarapacá;  4,96349689;1,304408e-01; 18,6871286
2020-03-31;Alto Hospicio;Tarapacá;  5,00443868;1,224170e-01; 18,6768727
2020-04-01;Alto Hospicio;Tarapacá; 10,07597150;1,236003e+00; 28,0538630
2020-04-02;Alto Hospicio;Tarapacá;  9,79546246;1,709047e+00; 26,3643098
2020-04-03;Alto Hospicio;Tarapacá;  7,33534596;1,421641e+00; 20,5756099
2020-04-04;Alto Hospicio;Tarapacá;  5,29419992;1,275464e+00; 14,4022874
2020-04-05;Alto Hospicio;Tarapacá;  4,01943956;1,158778e+00;  9,8992528
2020-04-06;Alto Hospicio;Tarapacá;  2,77790596;8,452285e-01;  6,5145103
2020-04-07;Alto Hospicio;Tarapacá;  2,12515502;7,070103e-01;  4,5926007
2020-04-08;Alto Hospicio;Tarapacá;  2,08502467;7,945453e-01;  4,1175990
2020-04-09;Alto Hospicio;Tarapacá;  2,06066143;8,452302e-01;  3,8836402
2020-04-10;Alto Hospicio;Tarapacá;  2,42574354;1,165987e+00;  4,2480165
2020-04-11;Alto Hospicio;Tarapacá;  2,20571130;1,050222e+00;  3,8926382
2020-04-12;Alto Hospicio;Tarapacá;  2,14544840;1,087477e+00;  3,6668240
2020-04-13;Alto Hospicio;Tarapacá;  1,93688004;1,005296e+00;  3,2678611
2020-04-14;Alto Hospicio;Tarapacá;  1,77840347;9,615087e-01;  2,9341503
2020-04-15;Alto Hospicio;Tarapacá;  1,46268077;7,832798e-01;  2,4169730
2020-04-16;Alto Hospicio;Tarapacá;  1,24764652;6,687789e-01;  2,0324988
2020-04-17;Alto Hospicio;Tarapacá;  1,18801579;6,442716e-01;  1,9063357
2020-04-18;Alto Hospicio;Tarapacá;  1,39933620;8,103633e-01;  2,1523448
2020-04-19;Alto Hospicio;Tarapacá;  1,63699940;1,002370e+00;  2,4311744
