date;ss;codigo_ss;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-04-12;Aisén;25; 1,2843197; 0,618489748; 2,2171667
2020-04-13;Aisén;25; 1,3563788; 0,674546038; 2,2744167
2020-04-14;Aisén;25; 1,3011417; 0,647036025; 2,1764601
2020-04-15;Aisén;25; 0,9017310; 0,389676364; 1,6313492
2020-04-16;Aisén;25; 0,6831167; 0,254270805; 1,3284868
2020-04-17;Aisén;25; 0,6088851; 0,196400391; 1,2588364
2020-04-18;Aisén;25; 0,6685754; 0,211798367; 1,3971213
2020-04-19;Aisén;25; 0,5890588; 0,160347123; 1,3136229
2020-04-20;Aisén;25; 0,6628159; 0,177397576; 1,4977643
2020-04-21;Aisén;25; 0,7336015; 0,191238082; 1,6597091
2020-04-22;Aisén;25; 0,6060121; 0,124254855; 1,4855507
2020-04-23;Aisén;25; 0,6811211; 0,138022856; 1,6694718
2020-04-24;Aisén;25; 0,7681231; 0,157224747; 1,8754229
2020-04-25;Aisén;25; 0,8495964; 0,166647547; 2,1017572
2020-04-26;Aisén;25; 0,9177689; 0,185179288; 2,2300188
2020-04-27;Aisén;25; 0,6722385; 0,082052446; 1,9042845
2020-04-28;Aisén;25; 0,7462295; 0,090413152; 2,1137411
2020-04-29;Aisén;25; 0,8543918; 0,101009197; 2,3902754
2020-04-30;Aisén;25; 0,9462966; 0,110469883; 2,6735686
2020-05-01;Aisén;25; 1,0599611; 0,129853099; 2,9826763
2020-05-02;Aisén;25; 1,1433732; 0,139755643; 3,2357079
2020-05-03;Aisén;25; 1,2325711; 0,145766953; 3,4416430
2020-05-04;Aisén;25; 0,6533719; 0,016331337; 2,4155491
2020-05-05;Aisén;25; 0,7658766; 0,018432995; 2,8699947
2020-05-06;Aisén;25; 0,9420505; 0,023308885; 3,5730268
2020-05-07;Aisén;25; 2,2856799; 0,258194375; 6,6426324
2020-05-08;Aisén;25; 2,2924593; 0,270647743; 6,5080286
2020-05-09;Aisén;25; 2,1761549; 0,270795110; 6,1270787
2020-05-10;Aisén;25; 2,0732627; 0,251478529; 5,8826172
2020-05-11;Aisén;25; 1,9857030; 0,237287678; 5,6543447
2020-05-12;Aisén;25; 1,9073717; 0,229986657; 5,3453859
2020-05-13;Aisén;25; 1,8404662; 0,223783322; 5,0994176
2020-05-14;Aisén;25; 1,7949069; 0,212758176; 4,9925209
2020-05-15;Aisén;25; 1,7576050; 0,217282733; 4,8942269
2020-05-16;Aisén;25; 1,7458453; 0,212495642; 4,8280117
2020-05-17;Aisén;25; 1,7407134; 0,209081351; 4,9268417
2020-05-18;Aisén;25; 1,6954002; 0,202979446; 4,7459823
2020-05-19;Aisén;25; 1,6948407; 0,208966781; 4,7185941
2020-05-20;Aisén;25; 1,7138465; 0,210898530; 4,7482034
2020-05-21;Aisén;25; 0,8443544; 0,021600902; 3,0940410
2020-05-22;Aisén;25; 0,9507632; 0,024536716; 3,5675647
2020-05-23;Aisén;25; 1,1550398; 0,029777308; 4,3752227
2020-05-24;Aisén;25; 1,3856032; 0,035677612; 5,2716640
2020-05-25;Aisén;25; 4,9259882; 0,963996500;12,6508812
2020-05-26;Aisén;25; 6,4754163; 1,970527623;13,7036039
2020-05-27;Aisén;25; 4,2406504; 1,092745253;10,3484572
2020-05-28;Aisén;25; 4,0723500; 1,367112348; 9,2152912
2020-05-29;Aisén;25; 3,3271311; 1,185825452; 7,2178626
2020-05-30;Aisén;25; 2,4466078; 0,909154831; 5,0796615
2020-05-31;Aisén;25; 2,1752755; 0,902499134; 4,2262877
2020-06-01;Aisén;25; 1,8449379; 0,785524349; 3,4592036
2020-03-29;Antofagasta; 3; 1,8863234; 1,064503013; 3,0605889
2020-03-30;Antofagasta; 3; 2,1573973; 1,320375678; 3,3107357
2020-03-31;Antofagasta; 3; 1,8240268; 1,100018254; 2,8017784
2020-04-01;Antofagasta; 3; 2,1308600; 1,386842986; 3,1157129
2020-04-02;Antofagasta; 3; 2,1879974; 1,426854704; 3,1900918
2020-04-03;Antofagasta; 3; 1,9789227; 1,290436978; 2,9135375
2020-04-04;Antofagasta; 3; 1,6050738; 1,057272806; 2,3642327
2020-04-05;Antofagasta; 3; 1,5090293; 1,044956870; 2,1304512
2020-04-06;Antofagasta; 3; 1,6145690; 1,164644888; 2,1801189
2020-04-07;Antofagasta; 3; 1,4301843; 1,032806250; 1,9211864
2020-04-08;Antofagasta; 3; 1,3774820; 1,018442177; 1,8190993
2020-04-09;Antofagasta; 3; 1,5726190; 1,201536658; 2,0156114
2020-04-10;Antofagasta; 3; 1,7760652; 1,361333311; 2,2593051
2020-04-11;Antofagasta; 3; 1,6079817; 1,194221684; 2,0907254
2020-04-12;Antofagasta; 3; 1,7349193; 1,321051444; 2,2384902
2020-04-13;Antofagasta; 3; 1,6061189; 1,207606724; 2,0870381
2020-04-14;Antofagasta; 3; 1,5061888; 1,156789336; 1,9452308
2020-04-15;Antofagasta; 3; 1,4877411; 1,162901801; 1,8896169
2020-04-16;Antofagasta; 3; 1,4382494; 1,139437962; 1,7961278
2020-04-17;Antofagasta; 3; 1,4328522; 1,153696504; 1,7713090
2020-04-18;Antofagasta; 3; 1,4412279; 1,174486623; 1,7585707
2020-04-19;Antofagasta; 3; 1,4839874; 1,213056821; 1,7966132
2020-04-20;Antofagasta; 3; 1,3974382; 1,137351886; 1,7001763
2020-04-21;Antofagasta; 3; 1,4721953; 1,217826219; 1,7780379
2020-04-22;Antofagasta; 3; 1,5204991; 1,253448351; 1,8267683
2020-04-23;Antofagasta; 3; 1,3817256; 1,126863753; 1,6716419
2020-04-24;Antofagasta; 3; 1,3245819; 1,102581854; 1,5904950
2020-04-25;Antofagasta; 3; 1,3349117; 1,130636091; 1,5768428
2020-04-26;Antofagasta; 3; 1,3880829; 1,184820246; 1,6241664
2020-04-27;Antofagasta; 3; 1,2993426; 1,100991101; 1,5224947
2020-04-28;Antofagasta; 3; 1,2864568; 1,105976635; 1,4954330
2020-04-29;Antofagasta; 3; 1,2511693; 1,079476059; 1,4447249
2020-04-30;Antofagasta; 3; 1,2370804; 1,077052986; 1,4159459
2020-05-01;Antofagasta; 3; 1,2557782; 1,100762393; 1,4287958
2020-05-02;Antofagasta; 3; 1,4440928; 1,275382794; 1,6306382
2020-05-03;Antofagasta; 3; 1,4537795; 1,247555217; 1,6697314
2020-05-04;Antofagasta; 3; 1,3536626; 1,146502224; 1,5766965
2020-05-05;Antofagasta; 3; 1,3251339; 1,141541500; 1,5417281
2020-05-06;Antofagasta; 3; 1,2644523; 1,097128288; 1,4627987
2020-05-07;Antofagasta; 3; 1,2605335; 1,109069659; 1,4391780
2020-05-08;Antofagasta; 3; 1,1985592; 1,059798102; 1,3561851
2020-05-09;Antofagasta; 3; 1,1445640; 1,021383012; 1,2858569
2020-05-10;Antofagasta; 3; 1,0633730; 0,957864265; 1,1820768
2020-05-11;Antofagasta; 3; 1,0920672; 0,994734501; 1,1988826
2020-05-12;Antofagasta; 3; 1,2111346; 1,112105079; 1,3184856
2020-05-13;Antofagasta; 3; 1,3147811; 1,196775817; 1,4367193
2020-05-14;Antofagasta; 3; 1,3095792; 1,166099645; 1,4500969
2020-05-15;Antofagasta; 3; 1,2574169; 1,111595827; 1,4094390
2020-05-16;Antofagasta; 3; 1,2034921; 1,071384316; 1,3496107
2020-05-17;Antofagasta; 3; 1,1736836; 1,056645948; 1,3089461
2020-05-18;Antofagasta; 3; 1,2303419; 1,118874775; 1,3584773
2020-05-19;Antofagasta; 3; 1,1878096; 1,075064324; 1,3103942
2020-05-20;Antofagasta; 3; 1,1952525; 1,088228201; 1,3138445
2020-05-21;Antofagasta; 3; 1,1571066; 1,051414315; 1,2695813
2020-05-22;Antofagasta; 3; 1,1684905; 1,070603212; 1,2770499
2020-05-23;Antofagasta; 3; 1,1729084; 1,076348248; 1,2771227
2020-05-24;Antofagasta; 3; 1,1584312; 1,062836277; 1,2620146
2020-05-25;Antofagasta; 3; 1,1601041; 1,066890967; 1,2604134
2020-05-26;Antofagasta; 3; 1,0724980; 0,984587078; 1,1650747
2020-05-27;Antofagasta; 3; 1,0150705; 0,941631444; 1,0953270
2020-05-28;Antofagasta; 3; 1,0572479; 0,988649156; 1,1302433
2020-05-29;Antofagasta; 3; 1,0633727; 0,995439344; 1,1346411
2020-05-30;Antofagasta; 3; 1,0609306; 0,992496653; 1,1316886
2020-05-31;Antofagasta; 3; 1,0548660; 0,986024554; 1,1246827
2020-06-01;Antofagasta; 3; 1,0308854; 0,965093155; 1,0993466
2020-03-29;Araucanía Norte;29; 2,7143019; 1,144597376; 5,3329849
2020-03-30;Araucanía Norte;29; 2,4734373; 1,155912405; 4,5635918
2020-03-31;Araucanía Norte;29; 2,5912908; 1,335957586; 4,4693338
2020-04-01;Araucanía Norte;29; 2,6732298; 1,461173397; 4,4142354
2020-04-02;Araucanía Norte;29; 2,2969455; 1,265844016; 3,7822715
2020-04-03;Araucanía Norte;29; 2,0153071; 1,154352727; 3,2236467
2020-04-04;Araucanía Norte;29; 1,7536827; 1,052623280; 2,7344334
2020-04-05;Araucanía Norte;29; 1,4721120; 0,897708159; 2,2423306
2020-04-06;Araucanía Norte;29; 1,5944567; 1,040523589; 2,3067256
2020-04-07;Araucanía Norte;29; 1,6305613; 1,094396110; 2,3078395
2020-04-08;Araucanía Norte;29; 1,8895103; 1,310058813; 2,5878154
2020-04-09;Araucanía Norte;29; 1,6171006; 1,086772033; 2,2717066
2020-04-10;Araucanía Norte;29; 1,4648857; 1,011540273; 2,0424868
2020-04-11;Araucanía Norte;29; 1,3141017; 0,920366641; 1,7974326
2020-04-12;Araucanía Norte;29; 1,3430869; 0,966752750; 1,8014461
2020-04-13;Araucanía Norte;29; 1,2642131; 0,917156950; 1,6761630
2020-04-14;Araucanía Norte;29; 1,2252897; 0,895147337; 1,6150178
2020-04-15;Araucanía Norte;29; 1,1246649; 0,818786983; 1,4834435
2020-04-16;Araucanía Norte;29; 1,0948695; 0,795236850; 1,4363734
2020-04-17;Araucanía Norte;29; 1,0530884; 0,768640177; 1,3820638
2020-04-18;Araucanía Norte;29; 1,1993965; 0,896966195; 1,5484529
2020-04-19;Araucanía Norte;29; 1,2984711; 0,989611471; 1,6582985
2020-04-20;Araucanía Norte;29; 1,5319680; 1,187715456; 1,9149569
2020-04-21;Araucanía Norte;29; 1,6453999; 1,262820700; 2,0742892
2020-04-22;Araucanía Norte;29; 1,4489239; 1,080038867; 1,8693640
2020-04-23;Araucanía Norte;29; 1,4870666; 1,138638456; 1,8992951
2020-04-24;Araucanía Norte;29; 1,6010821; 1,247677946; 2,0148281
2020-04-25;Araucanía Norte;29; 1,4730255; 1,134289114; 1,8652869
2020-04-26;Araucanía Norte;29; 1,3088543; 1,014365979; 1,6532948
2020-04-27;Araucanía Norte;29; 1,2579325; 0,999336267; 1,5658459
2020-04-28;Araucanía Norte;29; 1,2690813; 1,027682705; 1,5493489
2020-04-29;Araucanía Norte;29; 1,3904611; 1,143205257; 1,6700179
2020-04-30;Araucanía Norte;29; 1,4188559; 1,160847889; 1,7046078
2020-05-01;Araucanía Norte;29; 1,3166594; 1,065347824; 1,5979376
2020-05-02;Araucanía Norte;29; 1,2177770; 0,991680970; 1,4724775
2020-05-03;Araucanía Norte;29; 1,1232259; 0,927318407; 1,3475880
2020-05-04;Araucanía Norte;29; 0,9437539; 0,779741553; 1,1294895
2020-05-05;Araucanía Norte;29; 0,8739293; 0,716772180; 1,0447751
2020-05-06;Araucanía Norte;29; 0,8538993; 0,696178599; 1,0304019
2020-05-07;Araucanía Norte;29; 0,8785340; 0,712067334; 1,0670284
2020-05-08;Araucanía Norte;29; 0,7845186; 0,627399721; 0,9602723
2020-05-09;Araucanía Norte;29; 0,8086483; 0,640119390; 1,0002112
2020-05-10;Araucanía Norte;29; 0,8989343; 0,716447760; 1,1115315
2020-05-11;Araucanía Norte;29; 0,8955642; 0,717235746; 1,0956439
2020-05-12;Araucanía Norte;29; 0,8223424; 0,650486225; 1,0097025
2020-05-13;Araucanía Norte;29; 0,6532591; 0,499903073; 0,8274019
2020-05-14;Araucanía Norte;29; 0,6443576; 0,481418235; 0,8411439
2020-05-15;Araucanía Norte;29; 0,7548125; 0,562450710; 0,9890089
2020-05-16;Araucanía Norte;29; 0,8133606; 0,610865945; 1,0505534
2020-05-17;Araucanía Norte;29; 0,8634210; 0,659287577; 1,0984858
2020-05-18;Araucanía Norte;29; 1,0255618; 0,800998374; 1,2775091
2020-05-19;Araucanía Norte;29; 1,0729680; 0,847524897; 1,3245006
2020-05-20;Araucanía Norte;29; 1,0779841; 0,852424817; 1,3268145
2020-05-21;Araucanía Norte;29; 1,1323066; 0,901057554; 1,3856503
2020-05-22;Araucanía Norte;29; 1,1607178; 0,929825503; 1,4205253
2020-05-23;Araucanía Norte;29; 1,2181616; 0,982464164; 1,4845379
2020-05-24;Araucanía Norte;29; 1,1616160; 0,928674917; 1,4206319
2020-05-25;Araucanía Norte;29; 1,2647120; 1,026413967; 1,5335573
2020-05-26;Araucanía Norte;29; 1,2346206; 0,998687252; 1,4984819
2020-05-27;Araucanía Norte;29; 1,2431888; 1,009646077; 1,5035239
2020-05-28;Araucanía Norte;29; 1,2096140; 0,983975461; 1,4616363
2020-05-29;Araucanía Norte;29; 1,1514922; 0,935760058; 1,3908412
2020-05-30;Araucanía Norte;29; 1,2190208; 1,007108874; 1,4562800
2020-05-31;Araucanía Norte;29; 1,1558007; 0,951401784; 1,3792685
2020-06-01;Araucanía Norte;29; 1,1010402; 0,906449698; 1,3166779
2020-03-29;Araucanía Sur;21; 2,5600562; 1,575357539; 4,1893193
2020-03-30;Araucanía Sur;21; 2,3934288; 1,566602980; 3,7097587
2020-03-31;Araucanía Sur;21; 2,4214257; 1,647417866; 3,5989814
2020-04-01;Araucanía Sur;21; 2,5446019; 1,742169821; 3,6838542
2020-04-02;Araucanía Sur;21; 2,4524080; 1,653942180; 3,5359904
2020-04-03;Araucanía Sur;21; 2,2384521; 1,531835699; 3,2276966
2020-04-04;Araucanía Sur;21; 1,9783061; 1,399675200; 2,8009066
2020-04-05;Araucanía Sur;21; 1,7372642; 1,294832464; 2,3739321
2020-04-06;Araucanía Sur;21; 1,6511527; 1,295520729; 2,1625781
2020-04-07;Araucanía Sur;21; 1,5147750; 1,221638875; 1,9132992
2020-04-08;Araucanía Sur;21; 1,4471456; 1,200035661; 1,7723528
2020-04-09;Araucanía Sur;21; 1,3045801; 1,102924096; 1,5546441
2020-04-10;Araucanía Sur;21; 1,2216373; 1,062182573; 1,4184217
2020-04-11;Araucanía Sur;21; 1,1484711; 1,018153455; 1,3049755
2020-04-12;Araucanía Sur;21; 1,1229719; 1,011558253; 1,2504093
2020-04-13;Araucanía Sur;21; 1,0606559; 0,961623816; 1,1721736
2020-04-14;Araucanía Sur;21; 1,0333397; 0,940605955; 1,1319253
2020-04-15;Araucanía Sur;21; 0,9245934; 0,839964219; 1,0131455
2020-04-16;Araucanía Sur;21; 0,8878502; 0,802149934; 0,9786848
2020-04-17;Araucanía Sur;21; 0,8376621; 0,750135053; 0,9335741
2020-04-18;Araucanía Sur;21; 0,8403289; 0,744212505; 0,9452896
2020-04-19;Araucanía Sur;21; 0,8506764; 0,751493744; 0,9603108
2020-04-20;Araucanía Sur;21; 0,8765184; 0,772959104; 0,9882067
2020-04-21;Araucanía Sur;21; 0,8784017; 0,775754075; 0,9870832
2020-04-22;Araucanía Sur;21; 0,8293204; 0,734127854; 0,9314973
2020-04-23;Araucanía Sur;21; 0,8476061; 0,749237945; 0,9558463
2020-04-24;Araucanía Sur;21; 0,8808230; 0,775717390; 0,9942678
2020-04-25;Araucanía Sur;21; 0,9005843; 0,798404114; 1,0108601
2020-04-26;Araucanía Sur;21; 0,8799322; 0,779530810; 0,9861890
2020-04-27;Araucanía Sur;21; 0,9172555; 0,813959874; 1,0272914
2020-04-28;Araucanía Sur;21; 0,8514847; 0,754108514; 0,9544326
2020-04-29;Araucanía Sur;21; 0,8752732; 0,773920391; 0,9852231
2020-04-30;Araucanía Sur;21; 0,8249770; 0,723487658; 0,9344442
2020-05-01;Araucanía Sur;21; 0,7927442; 0,689408435; 0,9038813
2020-05-02;Araucanía Sur;21; 0,7862677; 0,680043365; 0,9048712
2020-05-03;Araucanía Sur;21; 0,7856265; 0,674909795; 0,9077725
2020-05-04;Araucanía Sur;21; 0,6460827; 0,543730395; 0,7580284
2020-05-05;Araucanía Sur;21; 0,6767023; 0,559508268; 0,8161501
2020-05-06;Araucanía Sur;21; 0,7107687; 0,583489956; 0,8630204
2020-05-07;Araucanía Sur;21; 0,7994149; 0,657081250; 0,9614876
2020-05-08;Araucanía Sur;21; 0,7838166; 0,649685622; 0,9301203
2020-05-09;Araucanía Sur;21; 0,7932978; 0,660685103; 0,9396185
2020-05-10;Araucanía Sur;21; 0,9458197; 0,798805392; 1,1080942
2020-05-11;Araucanía Sur;21; 0,8984584; 0,764179188; 1,0434133
2020-05-12;Araucanía Sur;21; 0,9175994; 0,784850813; 1,0610838
2020-05-13;Araucanía Sur;21; 0,8851451; 0,754372793; 1,0252093
2020-05-14;Araucanía Sur;21; 1,0150414; 0,871634258; 1,1684588
2020-05-15;Araucanía Sur;21; 1,1335199; 0,983655014; 1,2936003
2020-05-16;Araucanía Sur;21; 1,1189158; 0,966710982; 1,2818406
2020-05-17;Araucanía Sur;21; 1,1103131; 0,957804147; 1,2766360
2020-05-18;Araucanía Sur;21; 1,2176947; 1,057344634; 1,3901359
2020-05-19;Araucanía Sur;21; 1,1770255; 1,014834752; 1,3522526
2020-05-20;Araucanía Sur;21; 1,1410296; 0,983128018; 1,3121715
2020-05-21;Araucanía Sur;21; 1,1087936; 0,961914214; 1,2696736
2020-05-22;Araucanía Sur;21; 1,0876214; 0,946818407; 1,2404497
2020-05-23;Araucanía Sur;21; 1,1409005; 1,001764328; 1,2930906
2020-05-24;Araucanía Sur;21; 1,0670219; 0,932249989; 1,2098648
2020-05-25;Araucanía Sur;21; 1,1862053; 1,046777379; 1,3351000
2020-05-26;Araucanía Sur;21; 1,1892475; 1,046047427; 1,3435024
2020-05-27;Araucanía Sur;21; 1,2133289; 1,065836797; 1,3709396
2020-05-28;Araucanía Sur;21; 1,1612222; 1,016094692; 1,3181858
2020-05-29;Araucanía Sur;21; 1,1263582; 0,988375296; 1,2749782
2020-05-30;Araucanía Sur;21; 1,2300544; 1,090835777; 1,3769970
2020-05-31;Araucanía Sur;21; 1,1753577; 1,035651346; 1,3241443
2020-06-01;Araucanía Sur;21; 1,1392772; 1,003926102; 1,2848528
2020-03-29;Arauco;28; 4,9881274; 0,129159428;18,3605339
2020-03-30;Arauco;28; 5,0353029; 0,130169299;18,8151906
2020-03-31;Arauco;28; 4,9585727; 0,125166890;18,7598157
2020-04-01;Arauco;28;35,0082312;14,065680381;65,4842910
2020-04-02;Arauco;28;12,7033037; 2,347035494;38,8268213
2020-04-03;Arauco;28; 6,1764025; 1,709094215;18,9046715
2020-04-04;Arauco;28; 3,7413951; 1,352228928; 9,2595783
2020-04-05;Arauco;28; 2,7458137; 1,150056800; 5,8401904
2020-04-06;Arauco;28; 2,0834983; 0,943072542; 3,9840050
2020-04-07;Arauco;28; 1,7205388; 0,818061603; 3,1219797
2020-04-08;Arauco;28; 1,5027297; 0,746851213; 2,5856465
2020-04-09;Arauco;28; 1,3770577; 0,702716242; 2,3302806
2020-04-10;Arauco;28; 1,2887533; 0,653459795; 2,1582416
2020-04-11;Arauco;28; 1,2346385; 0,638426493; 2,0277152
2020-04-12;Arauco;28; 1,1902534; 0,620762075; 1,9714073
2020-04-13;Arauco;28; 1,1582162; 0,598671709; 1,8951766
2020-04-14;Arauco;28; 1,1332736; 0,585563646; 1,8642113
2020-04-15;Arauco;28; 0,5597003; 0,205336187; 1,0931880
2020-04-16;Arauco;28; 0,4981148; 0,159769146; 1,0372142
2020-04-17;Arauco;28; 0,4503632; 0,117791051; 1,0205577
2020-04-18;Arauco;28; 0,3849462; 0,077128398; 0,9523019
2020-04-19;Arauco;28; 0,3022875; 0,034531772; 0,8714329
2020-04-20;Arauco;28; 0,3644393; 0,043217397; 1,0665052
2020-04-21;Arauco;28; 0,4457792; 0,051311587; 1,3210909
2020-04-22;Arauco;28; 0,5325939; 0,060755102; 1,5684670
2020-04-23;Arauco;28; 1,2566741; 0,317645365; 2,9286092
2020-04-24;Arauco;28; 1,3247790; 0,346161988; 2,9939047
2020-04-25;Arauco;28; 1,3355475; 0,355481728; 2,9791194
2020-04-26;Arauco;28; 1,3260593; 0,364823867; 2,9172102
2020-04-27;Arauco;28; 1,3206891; 0,358730244; 2,9079038
2020-04-28;Arauco;28; 1,3033379; 0,358121669; 2,8425953
2020-04-29;Arauco;28; 1,2903234; 0,347108394; 2,8299021
2020-04-30;Arauco;28; 1,2827459; 0,350425004; 2,8028309
2020-05-01;Arauco;28; 0,9581358; 0,194101789; 2,2824846
2020-05-02;Arauco;28; 0,9887276; 0,202096819; 2,3976785
2020-05-03;Arauco;28; 1,0479354; 0,213408480; 2,5186079
2020-05-04;Arauco;28; 1,1069141; 0,227385901; 2,7000286
2020-05-05;Arauco;28; 1,5250362; 0,409088222; 3,3498345
2020-05-06;Arauco;28; 1,8873258; 0,625518348; 3,8475369
2020-05-07;Arauco;28; 1,7515466; 0,554995939; 3,6090101
2020-05-08;Arauco;28; 2,8943152; 1,303238549; 5,1284008
2020-05-09;Arauco;28; 3,1789219; 1,495087084; 5,5841053
2020-05-10;Arauco;28; 2,6541834; 1,235037350; 4,7991868
2020-05-11;Arauco;28; 2,4072111; 1,183233044; 4,2864695
2020-05-12;Arauco;28; 1,9550935; 0,990771148; 3,4199044
2020-05-13;Arauco;28; 1,6527852; 0,862952058; 2,8017954
2020-05-14;Arauco;28; 1,4641397; 0,785841575; 2,3936205
