date;ss;codigo_ss;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-05-14;Aconcagua; 8; 1,20170362; 0,895465955; 1,5776402
2020-05-15;Aconcagua; 8; 1,29399484; 1,001779831; 1,6378513
2020-05-16;Aconcagua; 8; 1,27718740; 0,993688758; 1,6011807
2020-05-17;Aconcagua; 8; 1,36303664; 1,078386758; 1,6905985
2020-05-18;Aconcagua; 8; 1,40983198; 1,118365314; 1,7421032
2020-05-19;Aconcagua; 8; 1,53797876; 1,225012442; 1,8809562
2020-05-20;Aconcagua; 8; 1,80917974; 1,447483861; 2,2208645
2020-05-21;Aconcagua; 8; 1,81605270; 1,398733680; 2,2861694
2020-05-22;Aconcagua; 8; 1,88159471; 1,444472401; 2,4225130
2020-05-23;Aconcagua; 8; 1,71943127; 1,300661174; 2,2528200
2020-05-24;Aconcagua; 8; 1,58995978; 1,231564916; 2,0711261
2020-05-25;Aconcagua; 8; 1,47948068; 1,177563781; 1,8856627
2020-05-26;Aconcagua; 8; 1,50239629; 1,232243821; 1,8619693
2020-05-27;Aconcagua; 8; 1,46664047; 1,210816872; 1,7870977
2020-05-28;Aconcagua; 8; 1,47789619; 1,228802200; 1,7815334
2020-05-29;Aconcagua; 8; 1,40797923; 1,175227910; 1,6866289
2020-05-30;Aconcagua; 8; 1,36596465; 1,153273734; 1,6264194
2020-05-31;Aconcagua; 8; 1,28002512; 1,089354970; 1,5048905
2020-06-01;Aconcagua; 8; 1,25112318; 1,083164589; 1,4493994
2020-06-02;Aconcagua; 8; 1,28858128; 1,127658912; 1,4730926
2020-06-03;Aconcagua; 8; 1,22579299; 1,070186283; 1,4020289
2020-06-04;Aconcagua; 8; 1,22185690; 1,075614618; 1,3854819
2020-06-05;Aconcagua; 8; 1,21241445; 1,071480471; 1,3669539
2020-06-06;Aconcagua; 8; 1,36395563; 1,213670792; 1,5275985
2020-06-07;Aconcagua; 8; 1,43921588; 1,259748833; 1,6256358
2020-06-08;Aconcagua; 8; 1,51012593; 1,302080176; 1,7304948
2020-06-09;Aconcagua; 8; 1,43363899; 1,210233177; 1,6770674
2020-06-10;Aconcagua; 8; 1,36811071; 1,168580378; 1,6044434
2020-06-11;Aconcagua; 8; 1,31974393; 1,141684843; 1,5382270
2020-06-12;Aconcagua; 8; 1,32310490; 1,161231581; 1,5207556
2020-06-13;Aconcagua; 8; 1,32145579; 1,164178876; 1,5051895
2020-06-14;Aconcagua; 8; 1,28721162; 1,139074458; 1,4586987
2020-06-15;Aconcagua; 8; 1,25884082; 1,120699983; 1,4200869
2020-06-16;Aconcagua; 8; 1,22374551; 1,097958412; 1,3693853
2020-06-17;Aconcagua; 8; 1,50695978; 1,369649344; 1,6674130
2020-06-18;Aconcagua; 8; 1,41730753; 1,222444457; 1,6061323
2020-06-19;Aconcagua; 8; 1,34125465; 1,162187617; 1,5385856
2020-06-20;Aconcagua; 8; 1,23735453; 1,090114793; 1,4178650
2020-06-21;Aconcagua; 8; 1,17914782; 1,061458750; 1,3283233
2020-06-22;Aconcagua; 8; 1,14347973; 1,046255776; 1,2637057
2020-06-23;Aconcagua; 8; 1,13816112; 1,050851709; 1,2403673
2020-06-24;Aconcagua; 8; 1,11810031; 1,038112899; 1,2079565
2020-06-25;Aconcagua; 8; 1,09773107; 1,022939102; 1,1795070
2020-06-26;Aconcagua; 8; 1,07405830; 1,004252030; 1,1495527
2020-06-27;Aconcagua; 8; 1,04652945; 0,981216234; 1,1162862
2020-06-28;Aconcagua; 8; 1,04665247; 0,984270237; 1,1125128
2020-06-29;Aconcagua; 8; 1,03999682; 0,979482013; 1,1031967
2020-06-30;Aconcagua; 8; 1,01296473; 0,953444778; 1,0742455
2020-07-01;Aconcagua; 8; 0,81747891; 0,765240278; 0,8719756
2020-07-02;Aconcagua; 8; 0,81902900; 0,758056791; 0,8899394
2020-07-03;Aconcagua; 8; 0,82602198; 0,753511836; 0,9102002
2020-07-04;Aconcagua; 8; 0,84534389; 0,764687294; 0,9317399
2020-07-05;Aconcagua; 8; 0,84670578; 0,764092950; 0,9317837
2020-03-29;Aisén;25; 4,96461871; 0,119590572;18,5108120
2020-03-30;Aisén;25; 5,01807361; 0,132510221;18,6871079
2020-03-31;Aisén;25; 4,96319662; 0,128135852;17,9433806
2020-04-01;Aisén;25;20,09443498; 5,508873492;43,9900941
2020-04-02;Aisén;25;13,37350625; 2,831151476;36,9777997
2020-04-03;Aisén;25; 6,77801917; 1,620029567;20,7845187
2020-04-04;Aisén;25; 3,64255440; 1,049452732; 9,8195105
2020-04-05;Aisén;25; 2,81559337; 1,023292897; 6,3183780
2020-04-06;Aisén;25; 2,42130566; 0,982622055; 4,8578064
2020-04-07;Aisén;25; 1,96011197; 0,829854209; 3,7557149
2020-04-08;Aisén;25; 1,86211404; 0,848796680; 3,3687434
2020-04-09;Aisén;25; 1,62455500; 0,752372373; 2,9035238
2020-04-10;Aisén;25; 1,46592081; 0,695933482; 2,5704144
2020-04-11;Aisén;25; 1,35776758; 0,639290945; 2,3571358
2020-04-12;Aisén;25; 1,28306389; 0,608378317; 2,2059541
2020-04-13;Aisén;25; 1,35379354; 0,674182631; 2,2627704
2020-04-14;Aisén;25; 1,29559068; 0,644328082; 2,1738703
2020-04-15;Aisén;25; 0,90449817; 0,382980500; 1,6379847
2020-04-16;Aisén;25; 0,68433917; 0,250759073; 1,3249012
2020-04-17;Aisén;25; 0,60823954; 0,197508178; 1,2516565
2020-04-18;Aisén;25; 0,67099942; 0,212713578; 1,3913884
2020-04-19;Aisén;25; 0,59234929; 0,159464438; 1,3188851
2020-04-20;Aisén;25; 0,66264001; 0,174739488; 1,5013526
2020-04-21;Aisén;25; 0,73733022; 0,192307929; 1,6415474
2020-04-22;Aisén;25; 0,60762698; 0,121419635; 1,5017823
2020-04-23;Aisén;25; 0,68538501; 0,137129030; 1,6871118
2020-04-24;Aisén;25; 0,76579744; 0,155237160; 1,8975449
2020-04-25;Aisén;25; 0,84747067; 0,172796585; 2,0906281
2020-04-26;Aisén;25; 0,92442512; 0,191026609; 2,2575160
2020-04-27;Aisén;25; 0,66624188; 0,081200096; 1,8784964
2020-04-28;Aisén;25; 0,75001312; 0,089244194; 2,1222306
2020-04-29;Aisén;25; 0,85261582; 0,101572679; 2,4191308
2020-04-30;Aisén;25; 0,95787122; 0,111986231; 2,6906811
2020-05-01;Aisén;25; 1,05506632; 0,124306137; 2,9805868
2020-05-02;Aisén;25; 1,14553573; 0,135342546; 3,2345432
2020-05-03;Aisén;25; 1,23661247; 0,148933243; 3,4184801
2020-05-04;Aisén;25; 0,65524801; 0,017249637; 2,4164477
2020-05-05;Aisén;25; 0,76817292; 0,018578467; 2,8667992
2020-05-06;Aisén;25; 0,94838965; 0,022882135; 3,6038350
2020-05-07;Aisén;25; 2,28677482; 0,271954589; 6,6959517
2020-05-08;Aisén;25; 2,29791314; 0,278936697; 6,4535236
2020-05-09;Aisén;25; 2,18998882; 0,257566465; 6,1484557
2020-05-10;Aisén;25; 2,08403758; 0,256603646; 5,8619552
2020-05-11;Aisén;25; 1,96757932; 0,244332078; 5,5242365
2020-05-12;Aisén;25; 1,90415041; 0,223974194; 5,3048921
2020-05-13;Aisén;25; 1,84066096; 0,228925926; 5,1536458
2020-05-14;Aisén;25; 1,80190723; 0,227246495; 5,0534337
2020-05-15;Aisén;25; 1,75742316; 0,216996589; 4,9291677
2020-05-16;Aisén;25; 1,73634157; 0,209597896; 4,8813831
2020-05-17;Aisén;25; 1,72279552; 0,209774946; 4,8942932
2020-05-18;Aisén;25; 1,69298903; 0,200513280; 4,6874970
2020-05-19;Aisén;25; 1,70829605; 0,207958886; 4,7181506
2020-05-20;Aisén;25; 1,69276934; 0,197083016; 4,6980141
2020-05-21;Aisén;25; 0,83388641; 0,019267472; 3,0967647
2020-05-22;Aisén;25; 0,94053234; 0,023271325; 3,4657651
2020-05-23;Aisén;25; 1,16402841; 0,029542275; 4,4080135
2020-05-24;Aisén;25; 1,40144279; 0,033359916; 5,2750931
2020-05-25;Aisén;25; 4,95239065; 0,945905435;12,7398417
2020-05-26;Aisén;25; 6,43589009; 1,981158475;13,7831775
2020-05-27;Aisén;25; 4,17991646; 1,101056043;10,1035888
2020-05-28;Aisén;25; 4,04624581; 1,353331222; 9,3453534
2020-05-29;Aisén;25; 3,27529441; 1,185632032; 7,2021027
2020-05-30;Aisén;25; 2,41618401; 0,903355579; 5,1367193
2020-05-31;Aisén;25; 2,18292175; 0,906755475; 4,2253200
2020-06-01;Aisén;25; 1,82329328; 0,785452535; 3,3851243
2020-06-02;Aisén;25; 1,76826525; 0,811863676; 3,1493741
2020-06-03;Aisén;25; 1,57483139; 0,742535404; 2,7818195
2020-06-04;Aisén;25; 1,56907738; 0,773324200; 2,6798334
2020-06-05;Aisén;25; 1,44993616; 0,708195965; 2,4598245
2020-06-06;Aisén;25; 1,34994465; 0,669767130; 2,2702538
2020-06-07;Aisén;25; 1,39025237; 0,717873719; 2,2975977
2020-06-08;Aisén;25; 1,20926651; 0,598527793; 2,0421950
2020-06-09;Aisén;25; 0,95500395; 0,436398603; 1,6731321
2020-06-10;Aisén;25; 0,96364142; 0,440160260; 1,6815422
2020-06-11;Aisén;25; 0,87272398; 0,373038019; 1,5914132
2020-06-12;Aisén;25; 0,79123457; 0,317342844; 1,4842906
2020-06-13;Aisén;25; 1,07810373; 0,491145167; 1,9186538
2020-06-14;Aisén;25; 0,97497242; 0,414596507; 1,7663882
2020-06-15;Aisén;25; 1,24489474; 0,598540505; 2,1246811
2020-06-16;Aisén;25; 1,10676855; 0,509593171; 1,9327265
2020-06-17;Aisén;25; 1,09869411; 0,503806700; 1,9218823
2020-06-18;Aisén;25; 0,98072782; 0,419594929; 1,7727438
2020-06-19;Aisén;25; 1,24535928; 0,599127187; 2,1250883
2020-06-20;Aisén;25; 1,23042560; 0,590826209; 2,1204614
2020-06-21;Aisén;25; 1,07594620; 0,492619279; 1,8956274
2020-06-22;Aisén;25; 0,95597066; 0,415912188; 1,7193366
2020-06-23;Aisén;25; 0,97237981; 0,417827127; 1,7458661
2020-06-24;Aisén;25; 0,99679785; 0,428484704; 1,7951488
2020-06-25;Aisén;25; 1,01946547; 0,434058102; 1,8410793
2020-06-26;Aisén;25; 1,16847596; 0,528407425; 2,0542458
2020-06-27;Aisén;25; 1,67406994; 0,882238624; 2,7085236
2020-06-28;Aisén;25; 2,39961424; 1,432247512; 3,5987496
2020-06-29;Aisén;25; 2,03561223; 1,142557812; 3,2331160
2020-06-30;Aisén;25; 1,72197654; 0,966429691; 2,7647781
2020-07-01;Aisén;25; 1,51362852; 0,874542976; 2,3829565
2020-07-02;Aisén;25; 1,65194015; 1,024862923; 2,4970159
2020-07-03;Aisén;25; 1,36896673; 0,830909064; 2,0757472
2020-07-04;Aisén;25; 1,26730278; 0,776710980; 1,8974398
2020-07-05;Aisén;25; 1,31454905; 0,829040141; 1,9126844
2020-03-29;Antofagasta; 3; 1,89022426; 1,070410314; 3,0513052
2020-03-30;Antofagasta; 3; 2,15366316; 1,330358144; 3,2795736
2020-03-31;Antofagasta; 3; 1,82415911; 1,104467125; 2,8034455
2020-04-01;Antofagasta; 3; 2,12901531; 1,387938351; 3,1130398
2020-04-02;Antofagasta; 3; 2,18916190; 1,424019252; 3,1700823
2020-04-03;Antofagasta; 3; 1,98264247; 1,297226081; 2,8895362
2020-04-04;Antofagasta; 3; 1,60619962; 1,064826415; 2,3301376
2020-04-05;Antofagasta; 3; 1,50701781; 1,046270339; 2,1076992
2020-04-06;Antofagasta; 3; 1,61234839; 1,171306765; 2,1642791
2020-04-07;Antofagasta; 3; 1,43228300; 1,036459940; 1,9236869
2020-04-08;Antofagasta; 3; 1,38052787; 1,018391815; 1,8199978
2020-04-09;Antofagasta; 3; 1,57291090; 1,198432024; 2,0170709
2020-04-10;Antofagasta; 3; 1,77796548; 1,369599167; 2,2519007
2020-04-11;Antofagasta; 3; 1,60686561; 1,198905970; 2,0754782
2020-04-12;Antofagasta; 3; 1,73637744; 1,327866272; 2,2264555
2020-04-13;Antofagasta; 3; 1,60884486; 1,212958117; 2,0732559
2020-04-14;Antofagasta; 3; 1,50835459; 1,154207046; 1,9345651
2020-04-15;Antofagasta; 3; 1,48939406; 1,167556505; 1,8742616
2020-04-16;Antofagasta; 3; 1,44098039; 1,144030512; 1,7894540
2020-04-17;Antofagasta; 3; 1,43469991; 1,156917300; 1,7632026
2020-04-18;Antofagasta; 3; 1,44149394; 1,172698778; 1,7508444
2020-04-19;Antofagasta; 3; 1,48565079; 1,214306887; 1,7958281
2020-04-20;Antofagasta; 3; 1,40102426; 1,137853488; 1,6932248
2020-04-21;Antofagasta; 3; 1,47342158; 1,219635271; 1,7620862
2020-04-22;Antofagasta; 3; 1,52076920; 1,255958322; 1,8149401
2020-04-23;Antofagasta; 3; 1,38294946; 1,130407548; 1,6649979
2020-04-24;Antofagasta; 3; 1,32620806; 1,106450852; 1,5805067
2020-04-25;Antofagasta; 3; 1,33519174; 1,131944367; 1,5708833
2020-04-26;Antofagasta; 3; 1,38949980; 1,187960043; 1,6193535
2020-04-27;Antofagasta; 3; 1,30061305; 1,105572229; 1,5162591
2020-04-28;Antofagasta; 3; 1,28733432; 1,103864250; 1,4912366
2020-04-29;Antofagasta; 3; 1,25194290; 1,082308773; 1,4397441
2020-04-30;Antofagasta; 3; 1,23593611; 1,075162715; 1,4153020
2020-05-01;Antofagasta; 3; 1,25619967; 1,101286947; 1,4272206
2020-05-02;Antofagasta; 3; 1,44423733; 1,274339036; 1,6278272
2020-05-03;Antofagasta; 3; 1,45509234; 1,250285860; 1,6647942
2020-05-04;Antofagasta; 3; 1,35630964; 1,150377128; 1,5703092
2020-05-05;Antofagasta; 3; 1,32560186; 1,140099443; 1,5347212
2020-05-06;Antofagasta; 3; 1,26501420; 1,099936378; 1,4526865
2020-05-07;Antofagasta; 3; 1,26077059; 1,110845337; 1,4335951
2020-05-08;Antofagasta; 3; 1,19919674; 1,060086600; 1,3504918
2020-05-09;Antofagasta; 3; 1,14486183; 1,023627945; 1,2807109
2020-05-10;Antofagasta; 3; 1,06427928; 0,958425794; 1,1800116
2020-05-11;Antofagasta; 3; 1,09299091; 0,994703430; 1,1981765
2020-05-12;Antofagasta; 3; 1,21187852; 1,110085085; 1,3199818
2020-05-13;Antofagasta; 3; 1,31593261; 1,199873728; 1,4358751
2020-05-14;Antofagasta; 3; 1,31121952; 1,167929559; 1,4481759
2020-05-15;Antofagasta; 3; 1,25823754; 1,113768399; 1,4054932
2020-05-16;Antofagasta; 3; 1,20399010; 1,073739499; 1,3451906
2020-05-17;Antofagasta; 3; 1,17431936; 1,059592900; 1,3043479
2020-05-18;Antofagasta; 3; 1,23073493; 1,120883112; 1,3529496
2020-05-19;Antofagasta; 3; 1,18835937; 1,077085443; 1,3082676
2020-05-20;Antofagasta; 3; 1,19549622; 1,087900193; 1,3119991
2020-05-21;Antofagasta; 3; 1,15731301; 1,054885264; 1,2671536
2020-05-22;Antofagasta; 3; 1,16909815; 1,071846673; 1,2747159
2020-05-23;Antofagasta; 3; 1,17324760; 1,076475277; 1,2766056
2020-05-24;Antofagasta; 3; 1,15860507; 1,062727172; 1,2590143
2020-05-25;Antofagasta; 3; 1,16053033; 1,066892300; 1,2575563
2020-05-26;Antofagasta; 3; 1,07298778; 0,986448248; 1,1652251
2020-05-27;Antofagasta; 3; 1,01504865; 0,940625308; 1,0946848
2020-05-28;Antofagasta; 3; 1,05738440; 0,987999319; 1,1300313
2020-05-29;Antofagasta; 3; 1,06325769; 0,994510515; 1,1342444
2020-05-30;Antofagasta; 3; 1,06105906; 0,992335719; 1,1320933
2020-05-31;Antofagasta; 3; 1,05516876; 0,987185285; 1,1262471
2020-06-01;Antofagasta; 3; 1,03068840; 0,965743134; 1,1004475
2020-06-02;Antofagasta; 3; 1,02727876; 0,962599818; 1,0938643
2020-06-03;Antofagasta; 3; 1,00263121; 0,939246376; 1,0688787
2020-06-04;Antofagasta; 3; 1,09871547; 1,032572158; 1,1661393
2020-06-05;Antofagasta; 3; 1,07973357; 1,011667444; 1,1494654
2020-06-06;Antofagasta; 3; 1,11562092; 1,045317999; 1,1876976
2020-06-07;Antofagasta; 3; 1,16539112; 1,088705919; 1,2430660
2020-06-08;Antofagasta; 3; 1,15275073; 1,065688222; 1,2374175
2020-06-09;Antofagasta; 3; 1,22142377; 1,131675656; 1,3134462
2020-06-10;Antofagasta; 3; 1,25166439; 1,147412782; 1,3542722
2020-06-11;Antofagasta; 3; 1,26935060; 1,153146308; 1,3867217
2020-06-12;Antofagasta; 3; 1,25911807; 1,138135572; 1,3820449
2020-06-13;Antofagasta; 3; 1,23303589; 1,114514390; 1,3576192
2020-06-14;Antofagasta; 3; 1,30090963; 1,184492343; 1,4271640
2020-06-15;Antofagasta; 3; 1,37207733; 1,236034862; 1,5108658
2020-06-16;Antofagasta; 3; 1,30433161; 1,154385294; 1,4524149
2020-06-17;Antofagasta; 3; 1,56946039; 1,406982353; 1,7479039
2020-06-18;Antofagasta; 3; 1,52584771; 1,292295650; 1,7397818
2020-06-19;Antofagasta; 3; 1,51357522; 1,282207019; 1,7567599
2020-06-20;Antofagasta; 3; 1,52932739; 1,298365823; 1,7841132
2020-06-21;Antofagasta; 3; 1,45548335; 1,233341979; 1,7028974
2020-06-22;Antofagasta; 3; 1,40544696; 1,209622906; 1,6345811
2020-06-23;Antofagasta; 3; 1,35637111; 1,184773247; 1,5609058
2020-06-24;Antofagasta; 3; 1,30060230; 1,153391631; 1,4757640
2020-06-25;Antofagasta; 3; 1,26360376; 1,139025480; 1,4143252
2020-06-26;Antofagasta; 3; 1,23458614; 1,125696483; 1,3641318
2020-06-27;Antofagasta; 3; 1,22506282; 1,127378757; 1,3393544
2020-06-28;Antofagasta; 3; 1,18945684; 1,100088933; 1,2903467
2020-06-29;Antofagasta; 3; 1,15806489; 1,080136254; 1,2469351
2020-06-30;Antofagasta; 3; 1,15057927; 1,083353094; 1,2289230
2020-07-01;Antofagasta; 3; 1,02794292; 0,969889946; 1,0925325
2020-07-02;Antofagasta; 3; 0,99612291; 0,954744766; 1,0435284
2020-07-03;Antofagasta; 3; 0,99500036; 0,956823098; 1,0324949
2020-07-04;Antofagasta; 3; 0,95743499; 0,920934461; 0,9929937
2020-07-05;Antofagasta; 3; 0,97578138; 0,937759030; 1,0144992
2020-03-29;Araucanía Norte;29; 2,72823782; 1,144773100; 5,3533632
2020-03-30;Araucanía Norte;29; 2,48614953; 1,158218463; 4,6393604
2020-03-31;Araucanía Norte;29; 2,60612812; 1,354852586; 4,5014712
2020-04-01;Araucanía Norte;29; 2,69533909; 1,466727307; 4,4594912
2020-04-02;Araucanía Norte;29; 2,30946162; 1,273392843; 3,8325006
2020-04-03;Araucanía Norte;29; 2,02236952; 1,153353021; 3,2449059
2020-04-04;Araucanía Norte;29; 1,76375535; 1,055060972; 2,7632596
2020-04-05;Araucanía Norte;29; 1,48193433; 0,908193272; 2,2681640
2020-04-06;Araucanía Norte;29; 1,60024359; 1,047311659; 2,3141150
2020-04-07;Araucanía Norte;29; 1,63982393; 1,095961391; 2,3168535
2020-04-08;Araucanía Norte;29; 1,89322839; 1,315202182; 2,5970125
2020-04-09;Araucanía Norte;29; 1,62113457; 1,091780598; 2,2857513
2020-04-10;Araucanía Norte;29; 1,47153620; 1,013287356; 2,0437848
2020-04-11;Araucanía Norte;29; 1,31771323; 0,920880402; 1,8152937
2020-04-12;Araucanía Norte;29; 1,34341926; 0,969812955; 1,7983485
2020-04-13;Araucanía Norte;29; 1,26600831; 0,915742718; 1,6805653
2020-04-14;Araucanía Norte;29; 1,22841681; 0,895500094; 1,6219585
2020-04-15;Araucanía Norte;29; 1,12716724; 0,819159385; 1,4901615
2020-04-16;Araucanía Norte;29; 1,09672365; 0,800193689; 1,4370952
2020-04-17;Araucanía Norte;29; 1,05317209; 0,770980007; 1,3814929
2020-04-18;Araucanía Norte;29; 1,20209886; 0,894022515; 1,5486827
2020-04-19;Araucanía Norte;29; 1,30204772; 0,985736509; 1,6625272
2020-04-20;Araucanía Norte;29; 1,53628634; 1,192033364; 1,9198645
2020-04-21;Araucanía Norte;29; 1,64944210; 1,265389850; 2,0731137
2020-04-22;Araucanía Norte;29; 1,45093606; 1,083957163; 1,8712499
2020-04-23;Araucanía Norte;29; 1,48909660; 1,145572098; 1,9040792
2020-04-24;Araucanía Norte;29; 1,60092405; 1,249148760; 2,0233321
2020-04-25;Araucanía Norte;29; 1,47696754; 1,135402623; 1,8800395
2020-04-26;Araucanía Norte;29; 1,31163020; 1,016371580; 1,6588942
2020-04-27;Araucanía Norte;29; 1,26132518; 1,002955808; 1,5666823
2020-04-28;Araucanía Norte;29; 1,27143672; 1,027891410; 1,5492579
2020-04-29;Araucanía Norte;29; 1,39406095; 1,144675185; 1,6742967
2020-04-30;Araucanía Norte;29; 1,41993505; 1,162579809; 1,7109078
2020-05-01;Araucanía Norte;29; 1,31853254; 1,070117231; 1,6017799
2020-05-02;Araucanía Norte;29; 1,22079655; 0,998795061; 1,4728222
2020-05-03;Araucanía Norte;29; 1,12493261; 0,930735151; 1,3505108
2020-05-04;Araucanía Norte;29; 0,94424990; 0,777691116; 1,1308257
2020-05-05;Araucanía Norte;29; 0,87461113; 0,718417844; 1,0471813
2020-05-06;Araucanía Norte;29; 0,85252536; 0,694391072; 1,0291273
2020-05-07;Araucanía Norte;29; 0,87705209; 0,711865438; 1,0610748
2020-05-08;Araucanía Norte;29; 0,78525825; 0,626850574; 0,9636734
2020-05-09;Araucanía Norte;29; 0,80699129; 0,639283487; 0,9976605
2020-05-10;Araucanía Norte;29; 0,89664870; 0,713806799; 1,1043541
2020-05-11;Araucanía Norte;29; 0,89399142; 0,715245612; 1,0914682
2020-05-12;Araucanía Norte;29; 0,82255147; 0,653967563; 1,0108654
2020-05-13;Araucanía Norte;29; 0,65261622; 0,499980235; 0,8271571
2020-05-14;Araucanía Norte;29; 0,64325707; 0,482434687; 0,8386281
2020-05-15;Araucanía Norte;29; 0,75305113; 0,563863864; 0,9857484
2020-05-16;Araucanía Norte;29; 0,81286375; 0,610362687; 1,0486660
2020-05-17;Araucanía Norte;29; 0,86202119; 0,654505848; 1,1003713
2020-05-18;Araucanía Norte;29; 1,02323282; 0,798093541; 1,2800984
2020-05-19;Araucanía Norte;29; 1,07388946; 0,851340189; 1,3243103
2020-05-20;Araucanía Norte;29; 1,07681946; 0,854198384; 1,3280725
2020-05-21;Araucanía Norte;29; 1,13108229; 0,899727316; 1,3880084
2020-05-22;Araucanía Norte;29; 1,16046656; 0,930598934; 1,4168513
2020-05-23;Araucanía Norte;29; 1,21690355; 0,980488613; 1,4821341
2020-05-24;Araucanía Norte;29; 1,16262028; 0,928385113; 1,4224166
2020-05-25;Araucanía Norte;29; 1,26412221; 1,025315619; 1,5268065
2020-05-26;Araucanía Norte;29; 1,23338313; 0,996007494; 1,4946469
2020-05-27;Araucanía Norte;29; 1,24589034; 1,012672314; 1,5099371
2020-05-28;Araucanía Norte;29; 1,21086476; 0,984313168; 1,4648571
2020-05-29;Araucanía Norte;29; 1,15293051; 0,938757420; 1,3935507
2020-05-30;Araucanía Norte;29; 1,22085356; 1,005954334; 1,4581658
2020-05-31;Araucanía Norte;29; 1,15658865; 0,951908218; 1,3818440
2020-06-01;Araucanía Norte;29; 1,10134106; 0,909990178; 1,3147241
2020-06-02;Araucanía Norte;29; 1,05274433; 0,870525688; 1,2530654
2020-06-03;Araucanía Norte;29; 1,07182062; 0,890717485; 1,2688998
2020-06-04;Araucanía Norte;29; 0,94208030; 0,774956654; 1,1291431
2020-06-05;Araucanía Norte;29; 1,12160571; 0,938840375; 1,3208076
2020-06-06;Araucanía Norte;29; 1,11773240; 0,935249581; 1,3181297
2020-06-07;Araucanía Norte;29; 1,16601025; 0,979196885; 1,3676226
2020-06-08;Araucanía Norte;29; 1,07923414; 0,899301462; 1,2744808
2020-06-09;Araucanía Norte;29; 1,12882002; 0,949672213; 1,3249656
2020-06-10;Araucanía Norte;29; 1,19609943; 1,010368445; 1,3994910
2020-06-11;Araucanía Norte;29; 1,22560385; 1,037551910; 1,4305594
