date;comuna;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-05-07;Aisén;Aysén;  4,33471139;1,054933e-01; 16,0117113
2020-05-08;Aisén;Aysén;  4,50363147;1,108947e-01; 16,7022593
2020-05-09;Aisén;Aysén;  4,53362324;1,103515e-01; 16,7889180
2020-05-10;Aisén;Aysén;  4,57983262;1,174371e-01; 17,0132272
2020-05-11;Aisén;Aysén;  4,64289174;1,216271e-01; 17,1726289
2020-05-12;Aisén;Aysén;  4,73717348;1,171039e-01; 17,5044047
2020-05-13;Aisén;Aysén;  4,82224034;1,216451e-01; 17,7339822
2020-05-14;Aisén;Aysén;  4,91846800;1,269450e-01; 18,0327939
2020-05-15;Aisén;Aysén;  4,87912166;1,257252e-01; 18,0366204
2020-05-16;Aisén;Aysén;  4,91130082;1,269630e-01; 18,1730557
2020-05-17;Aisén;Aysén;  4,89484677;1,282485e-01; 18,3837183
2020-05-18;Aisén;Aysén;  4,88721736;1,236370e-01; 18,0642717
2020-05-19;Aisén;Aysén;  4,93191202;1,252948e-01; 18,0900456
2020-05-20;Aisén;Aysén;  4,95841042;1,245683e-01; 18,1900138
2020-05-21;Aisén;Aysén;  4,96845053;1,327294e-01; 18,3572889
2020-05-22;Aisén;Aysén;  4,96786029;1,219907e-01; 18,6027203
2020-05-23;Aisén;Aysén;  4,95382395;1,343424e-01; 17,9815908
2020-05-24;Aisén;Aysén;  4,94512345;1,235298e-01; 18,1935515
2020-05-25;Aisén;Aysén;  5,05383353;1,291693e-01; 18,7555242
2020-05-26;Aisén;Aysén;  9,93965015;1,228459e+00; 27,8691184
2020-05-27;Aisén;Aysén;  6,44499993;7,020760e-01; 19,6718331
2020-05-28;Aisén;Aysén;  6,30166371;1,112960e+00; 17,4963271
2020-05-29;Aisén;Aysén;  5,53371040;1,219467e+00; 14,7813955
2020-05-30;Aisén;Aysén;  3,57433673;8,058973e-01;  9,4667489
2020-05-31;Aisén;Aysén;  2,56101752;6,290198e-01;  6,3735680
2020-06-01;Aisén;Aysén;  2,08317036;5,266627e-01;  4,9382685
2020-06-02;Aisén;Aysén;  1,80744709;4,738403e-01;  4,0898208
2020-06-03;Aisén;Aysén;  1,63524339;4,320383e-01;  3,6372384
2020-06-04;Aisén;Aysén;  1,52580129;4,211412e-01;  3,3768892
2020-06-05;Aisén;Aysén;  1,45254501;3,979791e-01;  3,1933502
2020-06-06;Aisén;Aysén;  1,39905568;3,813484e-01;  3,0855996
2020-06-07;Aisén;Aysén;  1,36618807;3,691942e-01;  3,0156199
2020-06-08;Aisén;Aysén;  1,34258984;3,665513e-01;  2,9522636
2020-06-09;Aisén;Aysén;  0,98685798;2,057492e-01;  2,4010372
2020-06-10;Aisén;Aysén;  1,02049304;2,088282e-01;  2,4607524
2020-06-11;Aisén;Aysén;  0,72233235;8,763192e-02;  1,9888277
2020-06-12;Aisén;Aysén;  0,39632280;9,936390e-03;  1,4821076
2020-06-13;Aisén;Aysén;  1,00360567;1,110039e-01;  2,9925113
2020-06-14;Aisén;Aysén;  1,10866426;1,347067e-01;  3,2280018
2020-06-15;Aisén;Aysén;  1,78058303;3,564215e-01;  4,3843535
2020-06-16;Aisén;Aysén;  1,75813139;3,639043e-01;  4,2227695
2020-06-17;Aisén;Aysén;  1,65308106;3,443545e-01;  4,0013711
2020-06-18;Aisén;Aysén;  1,60149742;3,329469e-01;  3,9082517
2020-06-19;Aisén;Aysén;  2,56990136;8,337463e-01;  5,2863318
2020-06-20;Aisén;Aysén;  2,22404637;6,882515e-01;  4,7217128
2020-06-21;Aisén;Aysén;  1,90460926;5,905185e-01;  4,0587340
2020-06-22;Aisén;Aysén;  1,69313202;5,324640e-01;  3,5657937
2020-06-23;Aisén;Aysén;  1,54974367;4,915316e-01;  3,2173329
2020-03-29;Algarrobo;Valparaíso;  2,57603471;8,500841e-01;  5,5319417
2020-03-30;Algarrobo;Valparaíso;  2,75047999;1,092058e+00;  5,3828819
2020-03-31;Algarrobo;Valparaíso;  2,20858630;8,724300e-01;  4,3389882
2020-04-01;Algarrobo;Valparaíso;  1,83396984;7,334922e-01;  3,5273868
2020-04-02;Algarrobo;Valparaíso;  1,79847170;7,940426e-01;  3,2787518
2020-04-03;Algarrobo;Valparaíso;  1,77832355;8,278695e-01;  3,1334970
2020-04-04;Algarrobo;Valparaíso;  1,42440430;6,353032e-01;  2,5740433
2020-04-05;Algarrobo;Valparaíso;  1,32398254;5,934085e-01;  2,3467170
2020-04-06;Algarrobo;Valparaíso;  1,25589066;5,746702e-01;  2,2101770
2020-04-07;Algarrobo;Valparaíso;  1,07832859;4,591964e-01;  1,9557617
2020-04-08;Algarrobo;Valparaíso;  1,06593803;4,627154e-01;  1,9363636
2020-04-09;Algarrobo;Valparaíso;  0,93847008;3,771443e-01;  1,7470427
2020-04-10;Algarrobo;Valparaíso;  0,96194438;3,790418e-01;  1,8006839
2020-04-11;Algarrobo;Valparaíso;  0,70738375;2,307424e-01;  1,4548133
2020-04-12;Algarrobo;Valparaíso;  0,76216994;2,431319e-01;  1,5884749
2020-04-13;Algarrobo;Valparaíso;  0,49593268;9,847065e-02;  1,2252466
2020-04-14;Algarrobo;Valparaíso;  0,55807614;1,125337e-01;  1,3776760
2020-04-15;Algarrobo;Valparaíso;  0,85494078;2,205433e-01;  1,9587362
2020-04-16;Algarrobo;Valparaíso;  0,69906701;1,419988e-01;  1,7157069
2020-04-17;Algarrobo;Valparaíso;  0,51673200;6,022529e-02;  1,4581229
2020-04-18;Algarrobo;Valparaíso;  0,59726184;6,772398e-02;  1,6966656
2020-04-19;Algarrobo;Valparaíso;  0,70534099;8,063436e-02;  2,0541329
2020-04-20;Algarrobo;Valparaíso;  0,80527442;9,529316e-02;  2,3135557
2020-04-21;Algarrobo;Valparaíso;  0,90606194;1,053290e-01;  2,5592600
2020-04-22;Algarrobo;Valparaíso;  1,01018971;1,246750e-01;  2,8324681
2020-04-23;Algarrobo;Valparaíso;  1,11780696;1,326476e-01;  3,1655429
2020-04-24;Algarrobo;Valparaíso;  1,19858776;1,484492e-01;  3,3763795
2020-04-25;Algarrobo;Valparaíso;  1,29173744;1,553216e-01;  3,6581057
2020-04-26;Algarrobo;Valparaíso;  1,37036307;1,610520e-01;  3,8571270
2020-04-27;Algarrobo;Valparaíso;  2,14674463;4,434136e-01;  5,1623807
2020-04-28;Algarrobo;Valparaíso;  2,03085641;4,101897e-01;  4,9301997
2020-04-29;Algarrobo;Valparaíso;  1,24674970;1,467841e-01;  3,5546857
2020-04-30;Algarrobo;Valparaíso;  1,24211445;1,534933e-01;  3,4767278
2020-05-01;Algarrobo;Valparaíso;  1,32185944;1,568911e-01;  3,6594604
2020-05-02;Algarrobo;Valparaíso;  1,36408995;1,652947e-01;  3,7787402
2020-05-03;Algarrobo;Valparaíso;  1,41302677;1,623105e-01;  3,9226168
2020-05-04;Algarrobo;Valparaíso;  1,44389627;1,694430e-01;  3,9442422
2020-05-05;Algarrobo;Valparaíso;  1,49956853;1,839057e-01;  4,2054256
2020-05-06;Algarrobo;Valparaíso;  1,52391679;1,826173e-01;  4,2433233
2020-05-07;Algarrobo;Valparaíso;  2,34603476;4,929634e-01;  5,6451513
2020-05-08;Algarrobo;Valparaíso;  2,88545120;7,930770e-01;  6,3048314
2020-05-09;Algarrobo;Valparaíso;  3,02839868;9,338074e-01;  6,4106855
2020-05-10;Algarrobo;Valparaíso;  2,93785873;9,902006e-01;  6,1237487
2020-05-11;Algarrobo;Valparaíso;  1,94123623;5,804241e-01;  4,3005193
2020-05-12;Algarrobo;Valparaíso;  1,98976212;6,965031e-01;  4,0837156
2020-05-13;Algarrobo;Valparaíso;  2,04585029;8,008210e-01;  3,9638002
2020-05-14;Algarrobo;Valparaíso;  2,03529711;8,506701e-01;  3,7915156
2020-05-15;Algarrobo;Valparaíso;  2,20356918;1,002922e+00;  3,9240249
2020-05-16;Algarrobo;Valparaíso;  2,06131616;9,750387e-01;  3,6238818
2020-05-17;Algarrobo;Valparaíso;  2,08650180;1,053004e+00;  3,5803746
2020-05-18;Algarrobo;Valparaíso;  1,92287831;9,811800e-01;  3,2699875
2020-05-19;Algarrobo;Valparaíso;  1,89327936;1,026820e+00;  3,0806336
2020-05-20;Algarrobo;Valparaíso;  1,85519205;1,040666e+00;  2,9759000
2020-05-21;Algarrobo;Valparaíso;  1,70874065;9,822233e-01;  2,6829185
2020-05-22;Algarrobo;Valparaíso;  1,67372987;9,886505e-01;  2,5853691
2020-05-23;Algarrobo;Valparaíso;  1,42640012;8,402742e-01;  2,1967379
2020-05-24;Algarrobo;Valparaíso;  1,31095568;7,836572e-01;  1,9939052
2020-05-25;Algarrobo;Valparaíso;  1,24011943;7,533058e-01;  1,8654092
2020-05-26;Algarrobo;Valparaíso;  1,18346085;7,257211e-01;  1,7684776
2020-05-27;Algarrobo;Valparaíso;  1,14883025;6,963848e-01;  1,7115181
2020-05-28;Algarrobo;Valparaíso;  1,11823366;6,800455e-01;  1,6673229
2020-05-29;Algarrobo;Valparaíso;  0,98974311;5,835943e-01;  1,4978266
2020-05-30;Algarrobo;Valparaíso;  1,04619786;6,322265e-01;  1,5758840
2020-05-31;Algarrobo;Valparaíso;  1,05044419;6,312819e-01;  1,5721112
2020-06-01;Algarrobo;Valparaíso;  1,10048576;6,687823e-01;  1,6259349
2020-06-02;Algarrobo;Valparaíso;  1,09387626;6,672744e-01;  1,6325175
2020-06-03;Algarrobo;Valparaíso;  1,02904117;6,182063e-01;  1,5419095
2020-06-04;Algarrobo;Valparaíso;  0,97436767;5,734356e-01;  1,4676531
2020-06-05;Algarrobo;Valparaíso;  0,92922514;5,407129e-01;  1,4173305
2020-06-06;Algarrobo;Valparaíso;  1,11437069;6,829476e-01;  1,6601602
2020-06-07;Algarrobo;Valparaíso;  1,22126166;7,645934e-01;  1,7777228
2020-06-08;Algarrobo;Valparaíso;  1,35139836;8,781579e-01;  1,9269752
2020-06-09;Algarrobo;Valparaíso;  1,34375928;8,744529e-01;  1,9258542
2020-06-10;Algarrobo;Valparaíso;  1,31986501;8,585378e-01;  1,8890759
2020-06-11;Algarrobo;Valparaíso;  1,34489792;8,902878e-01;  1,8993299
2020-06-12;Algarrobo;Valparaíso;  1,40150391;9,418623e-01;  1,9568595
2020-06-13;Algarrobo;Valparaíso;  1,31771163;8,897042e-01;  1,8454079
2020-06-14;Algarrobo;Valparaíso;  1,20155966;8,049126e-01;  1,6886861
2020-06-15;Algarrobo;Valparaíso;  1,15480665;7,788753e-01;  1,6073378
2020-06-16;Algarrobo;Valparaíso;  1,08525724;7,312849e-01;  1,5092399
2020-06-17;Algarrobo;Valparaíso;  1,24424165;8,650182e-01;  1,6945234
2020-06-18;Algarrobo;Valparaíso;  1,20173424;8,310924e-01;  1,6356323
2020-06-19;Algarrobo;Valparaíso;  1,16236597;8,066898e-01;  1,5865935
2020-06-20;Algarrobo;Valparaíso;  1,09619001;7,549882e-01;  1,4920822
2020-06-21;Algarrobo;Valparaíso;  1,04379861;7,235317e-01;  1,4331150
2020-06-22;Algarrobo;Valparaíso;  1,00339602;6,890456e-01;  1,3819451
2020-06-23;Algarrobo;Valparaíso;  0,97357472;6,557282e-01;  1,3439034
2020-03-29;Alhué;Metropolitana;  5,00758371;1,312888e-01; 18,3879695
2020-03-30;Alhué;Metropolitana;  5,02620044;1,391805e-01; 18,4347198
2020-03-31;Alhué;Metropolitana;  4,95626549;1,293653e-01; 18,2401334
2020-04-01;Alhué;Metropolitana;  5,09546585;1,307165e-01; 19,0379119
2020-04-02;Alhué;Metropolitana;  5,03044677;1,303766e-01; 18,5710148
2020-04-03;Alhué;Metropolitana;  4,97813967;1,329795e-01; 18,8628913
2020-04-04;Alhué;Metropolitana;  5,04515987;1,325103e-01; 18,9792364
2020-04-05;Alhué;Metropolitana;  5,00993461;1,281526e-01; 18,6413582
2020-04-06;Alhué;Metropolitana;  4,99965632;1,307635e-01; 18,4356423
2020-04-07;Alhué;Metropolitana;  5,01708826;1,299470e-01; 18,4892369
2020-04-08;Alhué;Metropolitana;  5,03183139;1,152651e-01; 18,5035554
2020-04-09;Alhué;Metropolitana;  5,01730499;1,167575e-01; 18,6731038
2020-04-10;Alhué;Metropolitana;  5,03989713;1,250130e-01; 18,6015911
2020-04-11;Alhué;Metropolitana;  4,99298160;1,250191e-01; 18,3954547
2020-04-12;Alhué;Metropolitana;  5,01808571;1,334631e-01; 18,5138121
2020-04-13;Alhué;Metropolitana;  4,97400239;1,251034e-01; 18,5261110
2020-04-14;Alhué;Metropolitana;  4,94118455;1,268267e-01; 18,0564542
2020-04-15;Alhué;Metropolitana;  5,01202677;1,312715e-01; 18,2515160
2020-04-16;Alhué;Metropolitana;  5,00530460;1,257946e-01; 18,6255051
2020-04-17;Alhué;Metropolitana;  4,92398637;1,253103e-01; 18,2080284
2020-04-18;Alhué;Metropolitana;  4,99920808;1,222114e-01; 18,5096027
2020-04-19;Alhué;Metropolitana;  4,99487722;1,239768e-01; 18,4384883
2020-04-20;Alhué;Metropolitana;  5,02501757;1,356721e-01; 18,3963053
2020-04-21;Alhué;Metropolitana;  4,97501413;1,262538e-01; 18,0154957
2020-04-22;Alhué;Metropolitana;  5,02915500;1,350563e-01; 18,5076334
2020-04-23;Alhué;Metropolitana;  4,98534861;1,214820e-01; 18,4441777
2020-04-24;Alhué;Metropolitana;  5,03787488;1,269667e-01; 18,4277082
2020-04-25;Alhué;Metropolitana;  4,99893755;1,303384e-01; 18,1917242
2020-04-26;Alhué;Metropolitana;  5,06315712;1,226626e-01; 18,7204460
2020-04-27;Alhué;Metropolitana;  4,94706977;1,248144e-01; 18,2045948
2020-04-28;Alhué;Metropolitana;  4,96628457;1,263181e-01; 18,2939385
2020-04-29;Alhué;Metropolitana;  4,95180241;1,352889e-01; 18,1411625
2020-04-30;Alhué;Metropolitana;  5,01270992;1,285229e-01; 18,1633220
2020-05-01;Alhué;Metropolitana;  5,00281008;1,266894e-01; 18,7357542
2020-05-02;Alhué;Metropolitana;  4,99662999;1,191455e-01; 18,4860248
2020-05-03;Alhué;Metropolitana;  4,95995494;1,274895e-01; 18,6061951
2020-05-04;Alhué;Metropolitana;  5,01299953;1,196905e-01; 18,3808087
2020-05-05;Alhué;Metropolitana;  4,96977449;1,294848e-01; 18,5521986
2020-05-06;Alhué;Metropolitana;  4,98818171;1,341015e-01; 18,1241853
2020-05-07;Alhué;Metropolitana;  5,01578520;1,339828e-01; 18,4119614
2020-05-08;Alhué;Metropolitana;  4,97056191;1,254633e-01; 18,5147218
2020-05-09;Alhué;Metropolitana;  4,98031399;1,246483e-01; 18,0367915
2020-05-10;Alhué;Metropolitana;  4,98496163;1,216062e-01; 18,0069945
2020-05-11;Alhué;Metropolitana;  5,01882555;1,201056e-01; 18,6087351
2020-05-12;Alhué;Metropolitana;  5,02998371;1,264356e-01; 18,6167691
2020-05-13;Alhué;Metropolitana;  5,04992220;1,185828e-01; 18,5036155
2020-05-14;Alhué;Metropolitana;  4,98645030;1,330156e-01; 18,5599314
2020-05-15;Alhué;Metropolitana;  5,03376462;1,318596e-01; 18,4140435
2020-05-16;Alhué;Metropolitana;  4,99997001;1,243525e-01; 18,4967637
2020-05-17;Alhué;Metropolitana;  4,97455090;1,190546e-01; 18,4348682
2020-05-18;Alhué;Metropolitana;  4,94580861;1,263398e-01; 18,3695338
2020-05-19;Alhué;Metropolitana;  5,01065302;1,353999e-01; 18,5134280
2020-05-20;Alhué;Metropolitana; 10,01006356;1,206742e+00; 27,5866946
2020-05-21;Alhué;Metropolitana;  6,68497236;6,922793e-01; 20,1591937
2020-05-22;Alhué;Metropolitana;  6,56414439;1,170202e+00; 18,0574362
2020-05-23;Alhué;Metropolitana;  4,32813797;7,391753e-01; 12,1303371
2020-05-24;Alhué;Metropolitana;  3,01184219;5,577911e-01;  8,0973867
2020-05-25;Alhué;Metropolitana;  3,17453222;7,968796e-01;  7,4582366
2020-05-26;Alhué;Metropolitana;  2,53889375;6,414534e-01;  5,9056352
2020-05-27;Alhué;Metropolitana;  2,60495030;8,078720e-01;  5,6429439
2020-05-28;Alhué;Metropolitana;  2,61385372;9,148936e-01;  5,3742733
2020-05-29;Alhué;Metropolitana;  2,13823532;7,357691e-01;  4,4167041
2020-05-30;Alhué;Metropolitana;  2,11105337;8,102767e-01;  4,1073173
2020-05-31;Alhué;Metropolitana;  1,83020690;6,987107e-01;  3,5405033
2020-06-01;Alhué;Metropolitana;  1,84920768;7,764492e-01;  3,4296841
2020-06-02;Alhué;Metropolitana;  1,64276700;6,853780e-01;  3,0323269
2020-06-03;Alhué;Metropolitana;  1,30284837;5,178797e-01;  2,4777667
2020-06-04;Alhué;Metropolitana;  1,23309023;4,884199e-01;  2,3245087
2020-06-05;Alhué;Metropolitana;  1,03226435;3,757782e-01;  2,0146088
2020-06-06;Alhué;Metropolitana;  1,20784569;4,879958e-01;  2,2523618
2020-06-07;Alhué;Metropolitana;  1,38371075;6,035515e-01;  2,5093129
2020-06-08;Alhué;Metropolitana;  1,32536132;5,727005e-01;  2,3955655
2020-06-09;Alhué;Metropolitana;  1,43880389;6,605719e-01;  2,5286601
2020-06-10;Alhué;Metropolitana;  1,51844075;7,276580e-01;  2,6230105
2020-06-11;Alhué;Metropolitana;  1,42125880;6,682089e-01;  2,4471567
2020-06-12;Alhué;Metropolitana;  1,60225653;8,218528e-01;  2,6736093
2020-06-13;Alhué;Metropolitana;  1,60852264;8,457540e-01;  2,6346993
2020-06-14;Alhué;Metropolitana;  1,69692578;9,277987e-01;  2,7224375
2020-06-15;Alhué;Metropolitana;  1,63466990;9,070445e-01;  2,5872851
2020-06-16;Alhué;Metropolitana;  1,75859412;1,030547e+00;  2,7030400
2020-06-17;Alhué;Metropolitana;  3,39570550;2,308450e+00;  4,7432611
2020-06-18;Alhué;Metropolitana;  2,75305799;1,577070e+00;  4,2273002
2020-06-19;Alhué;Metropolitana;  2,25170401;1,330005e+00;  3,5650744
2020-06-20;Alhué;Metropolitana;  1,89756186;1,193486e+00;  2,8965262
2020-06-21;Alhué;Metropolitana;  1,67463098;1,115892e+00;  2,4414394
2020-06-22;Alhué;Metropolitana;  1,53505530;1,070677e+00;  2,1536258
2020-06-23;Alhué;Metropolitana;  1,41154765;1,009914e+00;  1,9207772
2020-03-29;Alto Biobío;Biobío;  4,97864697;1,302309e-01; 18,4094392
2020-03-30;Alto Biobío;Biobío;  4,97938658;1,285107e-01; 18,4789034
2020-03-31;Alto Biobío;Biobío;  4,96369190;1,273952e-01; 18,5598018
2020-04-01;Alto Biobío;Biobío;  5,01226246;1,274868e-01; 18,2109811
2020-04-02;Alto Biobío;Biobío;  5,00223989;1,259150e-01; 18,4220014
2020-04-03;Alto Biobío;Biobío;  5,02799161;1,274756e-01; 18,3060927
2020-04-04;Alto Biobío;Biobío;  4,96400965;1,194641e-01; 18,0802664
2020-04-05;Alto Biobío;Biobío;  5,00908868;1,262373e-01; 18,4861224
2020-04-06;Alto Biobío;Biobío;  4,99224104;1,326824e-01; 18,4414013
2020-04-07;Alto Biobío;Biobío;  5,02925742;1,260641e-01; 18,2257184
2020-04-08;Alto Biobío;Biobío;  4,99067176;1,272365e-01; 18,5989204
2020-04-09;Alto Biobío;Biobío;  5,04525903;1,315849e-01; 18,5972908
2020-04-10;Alto Biobío;Biobío;  5,02779868;1,286283e-01; 18,5592729
2020-04-11;Alto Biobío;Biobío;  4,99899704;1,292447e-01; 18,3467900
2020-04-12;Alto Biobío;Biobío;  4,98418556;1,248216e-01; 18,3320633
2020-04-13;Alto Biobío;Biobío;  4,99915351;1,265011e-01; 18,2474292
2020-04-14;Alto Biobío;Biobío;  9,95581134;1,202627e+00; 27,6388721
2020-04-15;Alto Biobío;Biobío;  6,79589800;7,075186e-01; 20,4900074
2020-04-16;Alto Biobío;Biobío;  4,39290343;4,639533e-01; 13,6977209
2020-04-17;Alto Biobío;Biobío;  3,27548115;3,743712e-01;  9,5991765
2020-04-18;Alto Biobío;Biobío;  2,68702979;3,035647e-01;  7,7257312
2020-04-19;Alto Biobío;Biobío;  2,36876131;2,759154e-01;  6,6339109
2020-04-20;Alto Biobío;Biobío;  2,12960314;2,564042e-01;  6,0581822
2020-04-21;Alto Biobío;Biobío;  2,01382738;2,454433e-01;  5,6658495
2020-04-22;Alto Biobío;Biobío;  1,91016397;2,386174e-01;  5,3422506
2020-04-23;Alto Biobío;Biobío;  1,85455424;2,256501e-01;  5,1417278
2020-04-24;Alto Biobío;Biobío;  1,81001963;2,197877e-01;  4,9968783
2020-04-25;Alto Biobío;Biobío;  1,77176357;2,101593e-01;  4,9172720
2020-04-26;Alto Biobío;Biobío;  1,73217749;2,070908e-01;  4,8319477
2020-04-27;Alto Biobío;Biobío;  1,72696441;2,095789e-01;  4,8602196
2020-04-28;Alto Biobío;Biobío;  0,86562961;2,094994e-02;  3,2033569
2020-04-29;Alto Biobío;Biobío;  0,94275875;2,374515e-02;  3,5571112
2020-04-30;Alto Biobío;Biobío;  1,17273648;3,037894e-02;  4,4046510
2020-05-01;Alto Biobío;Biobío;  1,41187389;3,521577e-02;  5,4083693
2020-05-02;Alto Biobío;Biobío;  1,66373139;4,090411e-02;  6,3292359
2020-05-03;Alto Biobío;Biobío;  1,92740472;4,740015e-02;  7,3507745
2020-05-04;Alto Biobío;Biobío;  2,30193981;5,856962e-02;  8,7111389
2020-05-05;Alto Biobío;Biobío;  2,60576202;6,453502e-02;  9,7198637
2020-05-06;Alto Biobío;Biobío;  2,89481274;7,410926e-02; 10,8737663
2020-05-07;Alto Biobío;Biobío;  3,23245535;7,866869e-02; 12,1267235
2020-05-08;Alto Biobío;Biobío;  3,51311453;8,444969e-02; 13,0305549
2020-05-09;Alto Biobío;Biobío;  3,80992148;9,932380e-02; 14,1472141
2020-05-10;Alto Biobío;Biobío;  4,02232681;1,048771e-01; 14,9365007
2020-05-11;Alto Biobío;Biobío;  4,20555215;1,087982e-01; 15,7352852
2020-05-12;Alto Biobío;Biobío;  4,38846850;1,120003e-01; 16,2518229
2020-05-13;Alto Biobío;Biobío;  4,51826283;1,165569e-01; 16,8337544
2020-05-14;Alto Biobío;Biobío;  4,60871488;1,153638e-01; 17,0484110
2020-05-15;Alto Biobío;Biobío;  4,70412816;1,198711e-01; 17,5730189
2020-05-16;Alto Biobío;Biobío;  4,78099902;1,139094e-01; 17,7981886
2020-05-17;Alto Biobío;Biobío;  4,84939652;1,275822e-01; 17,7862850
2020-05-18;Alto Biobío;Biobío;  4,87278214;1,240431e-01; 18,0745320
2020-05-19;Alto Biobío;Biobío;  4,86593276;1,264088e-01; 17,8969892
2020-05-20;Alto Biobío;Biobío;  4,87922694;1,263494e-01; 17,6216210
2020-05-21;Alto Biobío;Biobío;  4,93195141;1,186114e-01; 18,1357783
2020-05-22;Alto Biobío;Biobío;  9,86323251;1,182492e+00; 27,4795368
2020-05-23;Alto Biobío;Biobío; 23,58265973;7,489376e+00; 50,2141729
2020-05-24;Alto Biobío;Biobío; 16,50571211;3,813967e+00; 45,9020166
2020-05-25;Alto Biobío;Biobío;  8,47341414;2,411756e+00; 24,7673697
2020-05-26;Alto Biobío;Biobío;  4,92698809;1,832593e+00; 12,0243953
2020-05-27;Alto Biobío;Biobío;  3,62876266;1,676677e+00;  7,6744288
2020-05-28;Alto Biobío;Biobío;  3,41317384;1,809186e+00;  6,2220329
2020-05-29;Alto Biobío;Biobío;  3,05885956;1,721524e+00;  5,2099186
2020-05-30;Alto Biobío;Biobío;  3,05606982;1,817621e+00;  4,9388838
2020-05-31;Alto Biobío;Biobío;  2,80475167;1,702616e+00;  4,4278419
2020-06-01;Alto Biobío;Biobío;  2,50782446;1,573849e+00;  3,8712740
2020-06-02;Alto Biobío;Biobío;  1,96785369;1,285134e+00;  2,9535592
2020-06-03;Alto Biobío;Biobío;  1,71046624;1,198106e+00;  2,4367385
2020-06-04;Alto Biobío;Biobío;  1,53520573;1,136514e+00;  2,0684917
2020-06-05;Alto Biobío;Biobío;  1,40807126;1,074437e+00;  1,8337349
2020-06-06;Alto Biobío;Biobío;  1,34789604;1,058219e+00;  1,7011784
2020-06-07;Alto Biobío;Biobío;  1,28322465;1,018558e+00;  1,5949785
2020-06-08;Alto Biobío;Biobío;  1,21088804;9,701849e-01;  1,4917690
2020-06-09;Alto Biobío;Biobío;  1,11225613;8,926560e-01;  1,3610746
2020-06-10;Alto Biobío;Biobío;  1,03887626;8,357918e-01;  1,2665635
2020-06-11;Alto Biobío;Biobío;  0,92823696;7,431526e-01;  1,1357481
2020-06-12;Alto Biobío;Biobío;  0,84813742;6,670964e-01;  1,0513812
