date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-03-21;12;Tarapacá; 4,9910761;0,121759276;18,2370669
2020-03-22;12;Tarapacá; 5,0093077;0,122631517;18,3499935
2020-03-23;13;Tarapacá;10,0151855;1,257472714;27,8802189
2020-03-24;13;Tarapacá;16,2028979;4,202820184;37,7759391
2020-03-25;13;Tarapacá; 7,1169547;1,358646526;21,5372718
2020-03-26;13;Tarapacá; 4,4281323;1,160015395;12,1075853
2020-03-27;13;Tarapacá; 2,8708865;0,871692160; 6,9658331
2020-03-28;13;Tarapacá; 2,1570637;0,701906886; 4,7583747
2020-03-29;13;Tarapacá; 2,0979880;0,802407209; 4,1799794
2020-03-30;14;Tarapacá; 2,3184197;1,018945458; 4,2757098
2020-03-31;14;Tarapacá; 2,3768866;1,122814518; 4,2588540
2020-04-01;14;Tarapacá; 1,9600524;0,900028045; 3,5195174
2020-04-02;14;Tarapacá; 1,9713179;0,997269075; 3,3702373
2020-04-03;14;Tarapacá; 1,8336258;0,949085449; 3,0793295
2020-04-04;14;Tarapacá; 2,0579269;1,160939412; 3,2869615
2020-04-05;14;Tarapacá; 2,0577484;1,183660937; 3,2149512
2020-04-06;15;Tarapacá; 1,7464172;1,000348687; 2,7499638
2020-04-07;15;Tarapacá; 1,4506905;0,836838343; 2,2769610
2020-04-08;15;Tarapacá; 1,5234385;0,937743833; 2,2890704
2020-04-09;15;Tarapacá; 1,5215597;0,957855974; 2,2347899
2020-04-10;15;Tarapacá; 1,7274846;1,143852874; 2,4586458
2020-04-11;15;Tarapacá; 1,6936538;1,116833533; 2,4077527
2020-04-12;15;Tarapacá; 1,8175201;1,239187410; 2,5368905
2020-04-13;16;Tarapacá; 1,7493344;1,185544709; 2,4526252
2020-04-14;16;Tarapacá; 1,8108636;1,256162124; 2,5151800
2020-04-15;16;Tarapacá; 1,5843469;1,094200120; 2,1968813
2020-04-16;16;Tarapacá; 1,4702782;1,047588498; 2,0083942
2020-04-17;16;Tarapacá; 1,4893462;1,089839929; 1,9754683
2020-04-18;16;Tarapacá; 1,4538091;1,078288140; 1,9047175
2020-04-19;16;Tarapacá; 1,4600008;1,098964208; 1,8855260
2020-04-20;17;Tarapacá; 1,3828255;1,044258765; 1,7835498
2020-04-21;17;Tarapacá; 1,4436123;1,111772866; 1,8259054
2020-04-22;17;Tarapacá; 1,4497556;1,123120795; 1,8285683
2020-04-23;17;Tarapacá; 1,5014163;1,170707298; 1,8771177
2020-04-24;17;Tarapacá; 1,3776455;1,067144869; 1,7357102
2020-04-25;17;Tarapacá; 1,3539290;1,067836234; 1,6909916
2020-04-26;17;Tarapacá; 1,3263445;1,059268545; 1,6335571
2020-04-27;18;Tarapacá; 1,2683482;1,016872026; 1,5553451
2020-04-28;18;Tarapacá; 1,1487340;0,926345934; 1,4079078
2020-04-29;18;Tarapacá; 1,2513949;1,030126962; 1,5034879
2020-04-30;18;Tarapacá; 1,3092113;1,081451366; 1,5599909
2020-05-01;18;Tarapacá; 1,1919580;0,974284559; 1,4355456
2020-05-02;18;Tarapacá; 1,1787296;0,970806517; 1,4085245
2020-05-03;18;Tarapacá; 1,5785603;1,339132472; 1,8398569
2020-05-04;19;Tarapacá; 1,6121632;1,314845613; 1,9171444
2020-05-05;19;Tarapacá; 1,5654030;1,250841970; 1,9064624
2020-05-06;19;Tarapacá; 1,4589316;1,167505766; 1,7908457
2020-05-07;19;Tarapacá; 1,7122491;1,411799519; 2,0687302
2020-05-08;19;Tarapacá; 1,7187026;1,369660937; 2,1064453
2020-05-09;19;Tarapacá; 1,5956836;1,260234952; 1,9796869
2020-05-10;19;Tarapacá; 1,5168505;1,224251575; 1,8797637
2020-05-11;20;Tarapacá; 1,4462602;1,189059000; 1,7631426
2020-05-12;20;Tarapacá; 1,4163634;1,187382678; 1,6937233
2020-05-13;20;Tarapacá; 1,3807023;1,169285750; 1,6278062
2020-05-14;20;Tarapacá; 1,4357818;1,233423912; 1,6680857
2020-05-15;20;Tarapacá; 1,5881085;1,358112050; 1,8420997
2020-05-16;20;Tarapacá; 1,5734732;1,307043538; 1,8457273
2020-05-17;20;Tarapacá; 1,5754707;1,307587413; 1,8731344
2020-05-18;21;Tarapacá; 1,5382969;1,275283483; 1,8329691
2020-05-19;21;Tarapacá; 1,4401412;1,203760220; 1,7164910
2020-05-20;21;Tarapacá; 1,3414206;1,143655115; 1,5805912
2020-05-21;21;Tarapacá; 1,2948755;1,129915757; 1,4981256
2020-05-22;21;Tarapacá; 1,3740883;1,220295776; 1,5587945
2020-05-23;21;Tarapacá; 1,3567568;1,193187225; 1,5328273
2020-05-24;21;Tarapacá; 1,3417139;1,182167492; 1,5165092
2020-05-25;22;Tarapacá; 1,3035237;1,151731546; 1,4703807
2020-05-26;22;Tarapacá; 1,3138500;1,170323461; 1,4738483
2020-05-27;22;Tarapacá; 1,2773845;1,139078856; 1,4272140
2020-05-28;22;Tarapacá; 1,2885745;1,158848655; 1,4326302
2020-05-29;22;Tarapacá; 1,2573947;1,129894092; 1,3952914
2020-05-30;22;Tarapacá; 1,2768679;1,154240866; 1,4107803
2020-05-31;22;Tarapacá; 1,1958462;1,080036543; 1,3197841
2020-06-01;23;Tarapacá; 1,2150405;1,114761318; 1,3314911
2020-06-02;23;Tarapacá; 1,1777688;1,081744110; 1,2830542
2020-06-03;23;Tarapacá; 1,1793061;1,089408790; 1,2766192
2020-06-04;23;Tarapacá; 1,1541191;1,069660467; 1,2460365
2020-06-05;23;Tarapacá; 1,1234748;1,045469098; 1,2073937
2020-06-06;23;Tarapacá; 1,1294840;1,057518150; 1,2080166
2020-06-07;23;Tarapacá; 1,1440427;1,073495880; 1,2198831
2020-06-08;24;Tarapacá; 1,1624543;1,089636582; 1,2387238
2020-06-09;24;Tarapacá; 1,1226349;1,048221173; 1,1988590
2020-06-10;24;Tarapacá; 1,1096014;1,040844376; 1,1831233
2020-06-11;24;Tarapacá; 1,0599405;0,997401970; 1,1267206
2020-06-12;24;Tarapacá; 1,0382245;0,982524329; 1,0977763
2020-06-13;24;Tarapacá; 1,0429680;0,991533059; 1,0972037
2020-06-14;24;Tarapacá; 1,0513944;1,000776415; 1,1037320
2020-06-15;25;Tarapacá; 1,0107224;0,961372121; 1,0614529
2020-06-16;25;Tarapacá; 1,0284910;0,980061166; 1,0788071
2020-06-17;25;Tarapacá; 1,2169494;1,164254732; 1,2712420
2020-06-18;25;Tarapacá; 1,1540174;1,075611960; 1,2196647
2020-06-19;25;Tarapacá; 1,1007755;1,026478642; 1,1732804
2020-06-20;25;Tarapacá; 1,0867972;1,024027642; 1,1546618
2020-03-21;12;Antofagasta; 4,9852722;2,097562230; 9,3012038
2020-03-22;12;Antofagasta; 3,6224479;1,429550396; 7,2741977
2020-03-23;13;Antofagasta; 2,5337710;1,051432544; 5,1552172
2020-03-24;13;Antofagasta; 2,2881127;1,096830303; 4,2206005
2020-03-25;13;Antofagasta; 2,6742895;1,466802014; 4,4596920
2020-03-26;13;Antofagasta; 2,2466065;1,211809857; 3,7280769
2020-03-27;13;Antofagasta; 1,9186266;1,084301923; 3,1414915
2020-03-28;13;Antofagasta; 1,7770205;1,051520069; 2,7837122
2020-03-29;13;Antofagasta; 1,6847412;1,032028472; 2,5472112
2020-03-30;14;Antofagasta; 1,9549401;1,287920656; 2,8212711
2020-03-31;14;Antofagasta; 1,6988848;1,093244663; 2,4709238
2020-04-01;14;Antofagasta; 1,6715416;1,107577715; 2,3845662
2020-04-02;14;Antofagasta; 1,8031242;1,244922042; 2,4976064
2020-04-03;14;Antofagasta; 1,6936089;1,166002524; 2,3490786
2020-04-04;14;Antofagasta; 1,4054245;0,967038340; 1,9548899
2020-04-05;14;Antofagasta; 1,3985480;1,004063524; 1,8886806
2020-04-06;15;Antofagasta; 1,5134950;1,115106029; 1,9945563
2020-04-07;15;Antofagasta; 1,3655599;1,005904762; 1,8001049
2020-04-08;15;Antofagasta; 1,3136916;0,974527136; 1,7089682
2020-04-09;15;Antofagasta; 1,5285499;1,175081465; 1,9441505
2020-04-10;15;Antofagasta; 1,7414673;1,347752279; 2,1938698
2020-04-11;15;Antofagasta; 1,6043544;1,205765132; 2,0600317
2020-04-12;15;Antofagasta; 1,7318227;1,318629517; 2,2168415
2020-04-13;16;Antofagasta; 1,5833880;1,190408330; 2,0412090
2020-04-14;16;Antofagasta; 1,4904962;1,145590987; 1,9104343
2020-04-15;16;Antofagasta; 1,5499829;1,222384874; 1,9496901
2020-04-16;16;Antofagasta; 1,4913844;1,177242360; 1,8600732
2020-04-17;16;Antofagasta; 1,4747935;1,178057116; 1,8271729
2020-04-18;16;Antofagasta; 1,4707034;1,189061387; 1,8017060
2020-04-19;16;Antofagasta; 1,4935485;1,213811091; 1,8138160
2020-04-20;17;Antofagasta; 1,4119596;1,148739077; 1,7178934
2020-04-21;17;Antofagasta; 1,4830676;1,226859162; 1,7760435
2020-04-22;17;Antofagasta; 1,5306386;1,263413674; 1,8285132
2020-04-23;17;Antofagasta; 1,3906794;1,136989055; 1,6744157
2020-04-24;17;Antofagasta; 1,3255723;1,104444882; 1,5823471
2020-04-25;17;Antofagasta; 1,3285168;1,126599142; 1,5640694
2020-04-26;17;Antofagasta; 1,3901463;1,188882861; 1,6196072
2020-04-27;18;Antofagasta; 1,3107960;1,114062054; 1,5262978
2020-04-28;18;Antofagasta; 1,3031464;1,117427928; 1,5077513
2020-04-29;18;Antofagasta; 1,2766031;1,101575824; 1,4714739
2020-04-30;18;Antofagasta; 1,2662883;1,100653705; 1,4514231
2020-05-01;18;Antofagasta; 1,2845512;1,125203241; 1,4618684
2020-05-02;18;Antofagasta; 1,4598055;1,280838776; 1,6517028
2020-05-03;18;Antofagasta; 1,4716673;1,259802499; 1,6854252
2020-05-04;19;Antofagasta; 1,3710754;1,159011800; 1,5952882
2020-05-05;19;Antofagasta; 1,3325236;1,147746892; 1,5477155
2020-05-06;19;Antofagasta; 1,2711805;1,104076569; 1,4607299
2020-05-07;19;Antofagasta; 1,2611605;1,110586191; 1,4335827
2020-05-08;19;Antofagasta; 1,2025973;1,067616255; 1,3542884
2020-05-09;19;Antofagasta; 1,1498018;1,028765164; 1,2845139
2020-05-10;19;Antofagasta; 1,0704187;0,966026558; 1,1880369
2020-05-11;20;Antofagasta; 1,0918413;0,995372832; 1,1955301
2020-05-12;20;Antofagasta; 1,2085449;1,109920991; 1,3115998
2020-05-13;20;Antofagasta; 1,3074137;1,192831539; 1,4255889
2020-05-14;20;Antofagasta; 1,2945210;1,156613680; 1,4271795
2020-05-15;20;Antofagasta; 1,2447153;1,107270422; 1,3875113
2020-05-16;20;Antofagasta; 1,1986229;1,072625065; 1,3373629
2020-05-17;20;Antofagasta; 1,1732708;1,059734695; 1,2991626
2020-05-18;21;Antofagasta; 1,2266702;1,117973697; 1,3469785
2020-05-19;21;Antofagasta; 1,1897430;1,079791235; 1,3069174
2020-05-20;21;Antofagasta; 1,1981017;1,092656838; 1,3109741
2020-05-21;21;Antofagasta; 1,1628164;1,059914703; 1,2718474
2020-05-22;21;Antofagasta; 1,1691141;1,071642525; 1,2743146
2020-05-23;21;Antofagasta; 1,1705703;1,075771852; 1,2714071
2020-05-24;21;Antofagasta; 1,1555994;1,061859112; 1,2543553
2020-05-25;22;Antofagasta; 1,1568042;1,066080667; 1,2534964
2020-05-26;22;Antofagasta; 1,0697022;0,985264655; 1,1584978
2020-05-27;22;Antofagasta; 1,0126998;0,939290718; 1,0901405
2020-05-28;22;Antofagasta; 1,0600157;0,989958913; 1,1326157
2020-05-29;22;Antofagasta; 1,0669239;0,998364278; 1,1378649
2020-05-30;22;Antofagasta; 1,0671621;0,999276238; 1,1376802
2020-05-31;22;Antofagasta; 1,0581725;0,990002407; 1,1279586
2020-06-01;23;Antofagasta; 1,0366021;0,970649494; 1,1049111
2020-06-02;23;Antofagasta; 1,0326615;0,967077446; 1,0998086
2020-06-03;23;Antofagasta; 1,0092543;0,945986552; 1,0747589
2020-06-04;23;Antofagasta; 1,1068966;1,040838545; 1,1738398
2020-06-05;23;Antofagasta; 1,0902802;1,022576082; 1,1595055
2020-06-06;23;Antofagasta; 1,1231914;1,052568238; 1,1955012
2020-06-07;23;Antofagasta; 1,1683320;1,090388668; 1,2476814
2020-06-08;24;Antofagasta; 1,1567807;1,071117946; 1,2406599
2020-06-09;24;Antofagasta; 1,2217339;1,132373024; 1,3138348
2020-06-10;24;Antofagasta; 1,2497528;1,145320660; 1,3531788
2020-06-11;24;Antofagasta; 1,2643119;1,149620622; 1,3788079
2020-06-12;24;Antofagasta; 1,2540662;1,135914197; 1,3756810
2020-06-13;24;Antofagasta; 1,2275405;1,111836031; 1,3506853
2020-06-14;24;Antofagasta; 1,2953085;1,183339792; 1,4189533
2020-06-15;25;Antofagasta; 1,3648290;1,233520517; 1,5005659
2020-06-16;25;Antofagasta; 1,2968061;1,151588352; 1,4410595
2020-06-17;25;Antofagasta; 1,5477604;1,391991697; 1,7194584
2020-06-18;25;Antofagasta; 1,5036629;1,285852254; 1,7076631
2020-06-19;25;Antofagasta; 1,4943067;1,276515460; 1,7262291
2020-06-20;25;Antofagasta; 1,4983353;1,282712026; 1,7406428
2020-03-21;12;Atacama; 1,9956990;0,242096104; 5,6327972
2020-03-22;12;Atacama; 1,9006959;0,232129320; 5,2536580
2020-03-23;13;Atacama; 1,8397018;0,229330578; 5,1735410
2020-03-24;13;Atacama; 1,8048496;0,218488993; 5,0474255
2020-03-25;13;Atacama; 1,7579719;0,214379418; 4,8823896
2020-03-26;13;Atacama; 1,7436209;0,210533049; 4,8151520
2020-03-27;13;Atacama; 1,7235105;0,210939127; 4,8313053
2020-03-28;13;Atacama; 0,8625211;0,022761907; 3,2275105
2020-03-29;13;Atacama; 1,9767585;0,226704440; 5,6201938
2020-03-30;14;Atacama; 2,0059904;0,236715959; 5,6419655
2020-03-31;14;Atacama; 1,9176426;0,215477105; 5,4324049
2020-04-01;14;Atacama; 2,8023957;0,581515212; 6,8403574
2020-04-02;14;Atacama; 2,4393772;0,499357961; 5,9550551
2020-04-03;14;Atacama; 3,5054601;1,113618693; 7,3942623
2020-04-04;14;Atacama; 2,7526804;0,804913267; 6,1219611
2020-04-05;14;Atacama; 2,1800915;0,641746127; 4,7937051
2020-04-06;15;Atacama; 1,8429696;0,557400895; 3,9660188
2020-04-07;15;Atacama; 1,9812991;0,702968354; 3,9702440
2020-04-08;15;Atacama; 2,3241347;0,956659099; 4,3257946
2020-04-09;15;Atacama; 2,4496276;1,111814091; 4,4189376
2020-04-10;15;Atacama; 2,6179395;1,267018072; 4,5986257
2020-04-11;15;Atacama; 2,1062099;0,994995196; 3,7517369
2020-04-12;15;Atacama; 1,6018124;0,766380693; 2,8290869
2020-04-13;16;Atacama; 1,4289602;0,710561905; 2,4613031
2020-04-14;16;Atacama; 1,3285987;0,671883273; 2,2282688
2020-04-15;16;Atacama; 1,1522687;0,575483288; 1,9481444
2020-04-16;16;Atacama; 1,1218417;0,553281040; 1,8875106
2020-04-17;16;Atacama; 0,9082644;0,415288068; 1,6044686
2020-04-18;16;Atacama; 0,9272908;0,425578731; 1,6307237
2020-04-19;16;Atacama; 0,9613031;0,436052940; 1,6862414
2020-04-20;17;Atacama; 0,9791694;0,447645665; 1,7218758
2020-04-21;17;Atacama; 0,8962267;0,389343207; 1,6252934
2020-04-22;17;Atacama; 0,6947890;0,254832135; 1,3572927
2020-04-23;17;Atacama; 1,1284662;0,503967139; 2,0192817
2020-04-24;17;Atacama; 1,1433164;0,513006905; 1,9993698
2020-04-25;17;Atacama; 1,5124941;0,781677262; 2,4829770
2020-04-26;17;Atacama; 2,0292677;1,167948498; 3,1276460
2020-04-27;18;Atacama; 2,3911624;1,426347224; 3,6217151
2020-04-28;18;Atacama; 1,9754102;1,112377249; 3,1390932
2020-04-29;18;Atacama; 2,1751944;1,319219662; 3,3772830
2020-04-30;18;Atacama; 1,8849257;1,136455597; 2,9305003
2020-05-01;18;Atacama; 1,6055194;0,992990752; 2,4475134
2020-05-02;18;Atacama; 2,1648065;1,484707689; 3,0661538
