date;comuna;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-04-23;Aisén;Aysén;  0,77176946;1,891978e-02;  3,0056900
2020-04-24;Aisén;Aysén;  0,95322116;2,110764e-02;  3,7438898
2020-04-25;Aisén;Aysén;  1,18400877;2,937901e-02;  4,6071852
2020-04-26;Aisén;Aysén;  1,42666474;3,320380e-02;  5,5323159
2020-04-27;Aisén;Aysén;  1,69624780;3,999639e-02;  6,4564534
2020-04-28;Aisén;Aysén;  2,01459106;4,787161e-02;  7,6540659
2020-04-29;Aisén;Aysén;  2,35729864;5,660027e-02;  8,9447214
2020-04-30;Aisén;Aysén;  2,66203761;6,729000e-02; 10,1869345
2020-05-01;Aisén;Aysén;  2,99420350;7,323340e-02; 11,2855511
2020-05-02;Aisén;Aysén;  3,25167532;8,905533e-02; 12,2508374
2020-05-03;Aisén;Aysén;  3,54624512;8,731161e-02; 13,4358113
2020-05-04;Aisén;Aysén;  3,83518762;9,502406e-02; 14,0960467
2020-05-05;Aisén;Aysén;  3,97232705;1,012152e-01; 14,8077905
2020-05-06;Aisén;Aysén;  4,18468934;1,116461e-01; 15,3009643
2020-05-07;Aisén;Aysén;  4,38638602;1,065943e-01; 16,3135320
2020-05-08;Aisén;Aysén;  4,45013927;1,068737e-01; 16,4704742
2020-05-09;Aisén;Aysén;  4,57515909;1,123237e-01; 17,1901772
2020-05-10;Aisén;Aysén;  4,68784941;1,125225e-01; 17,2658568
2020-05-11;Aisén;Aysén;  4,71861838;1,250459e-01; 17,4448072
2020-05-12;Aisén;Aysén;  4,77951528;1,124498e-01; 17,7879315
2020-05-13;Aisén;Aysén;  4,80447320;1,200269e-01; 17,7592451
2020-05-14;Aisén;Aysén;  4,84971561;1,170933e-01; 17,9644504
2020-05-15;Aisén;Aysén;  4,89699469;1,265662e-01; 18,0507577
2020-05-16;Aisén;Aysén;  4,95228753;1,228051e-01; 18,2317566
2020-05-17;Aisén;Aysén;  4,87326352;1,304900e-01; 18,1066873
2020-05-18;Aisén;Aysén;  4,88490202;1,194500e-01; 17,9296519
2020-05-19;Aisén;Aysén;  4,94858116;1,244131e-01; 18,2015383
2020-05-20;Aisén;Aysén;  4,99727736;1,204113e-01; 18,4138539
2020-05-21;Aisén;Aysén;  5,02639796;1,245364e-01; 18,5612436
2020-05-22;Aisén;Aysén;  4,99392595;1,237588e-01; 18,5425092
2020-05-23;Aisén;Aysén;  4,99231333;1,145963e-01; 18,6180401
2020-05-24;Aisén;Aysén;  4,96901239;1,233243e-01; 18,6095364
2020-05-25;Aisén;Aysén;  4,98886996;1,341038e-01; 18,3831903
2020-05-26;Aisén;Aysén; 10,02447460;1,275401e+00; 28,3148111
2020-05-27;Aisén;Aysén;  6,58393732;6,922362e-01; 20,0825018
2020-05-28;Aisén;Aysén;  6,50817427;1,127182e+00; 18,0871805
2020-05-29;Aisén;Aysén;  5,68391708;1,266953e+00; 14,9378260
2020-05-30;Aisén;Aysén;  3,70652816;8,269465e-01;  9,8987759
2020-05-31;Aisén;Aysén;  2,65074146;6,395544e-01;  6,6245429
2020-06-01;Aisén;Aysén;  2,10664094;5,374993e-01;  4,9241362
2020-06-02;Aisén;Aysén;  1,82812731;4,882504e-01;  4,1848062
2020-06-03;Aisén;Aysén;  1,65020993;4,507252e-01;  3,6885507
2020-06-04;Aisén;Aysén;  1,53387659;4,141797e-01;  3,4326836
2020-06-05;Aisén;Aysén;  1,45076074;3,901198e-01;  3,1791581
2020-06-06;Aisén;Aysén;  1,39954235;3,780112e-01;  3,0668220
2020-06-07;Aisén;Aysén;  1,35931816;3,749218e-01;  2,9779813
2020-06-08;Aisén;Aysén;  1,32629387;3,569996e-01;  2,9288135
2020-06-09;Aisén;Aysén;  0,98573755;2,063683e-01;  2,3937865
2020-06-10;Aisén;Aysén;  1,02376970;2,096347e-01;  2,4578808
2020-06-11;Aisén;Aysén;  0,70943278;8,514834e-02;  1,9975937
2020-06-12;Aisén;Aysén;  0,40002499;9,980561e-03;  1,4772812
2020-06-13;Aisén;Aysén;  0,97498139;1,122300e-01;  2,8413098
2020-06-14;Aisén;Aysén;  1,09831811;1,329425e-01;  3,1498863
2020-06-15;Aisén;Aysén;  1,77654992;3,545871e-01;  4,3631144
2020-06-16;Aisén;Aysén;  1,74681452;3,469081e-01;  4,2096462
2020-06-17;Aisén;Aysén;  1,66927244;3,393412e-01;  4,0161656
2020-06-18;Aisén;Aysén;  1,60836725;3,400686e-01;  3,8660792
2020-06-19;Aisén;Aysén;  2,58654507;8,251659e-01;  5,3812908
2020-06-20;Aisén;Aysén;  2,25270573;6,910943e-01;  4,7554587
2020-06-21;Aisén;Aysén;  1,91918990;5,932862e-01;  4,0545299
2020-06-22;Aisén;Aysén;  1,70826759;5,507827e-01;  3,6099473
2020-06-23;Aisén;Aysén;  1,55858652;4,928279e-01;  3,2320457
2020-06-24;Aisén;Aysén;  1,45961940;4,656912e-01;  3,0222150
2020-06-25;Aisén;Aysén;  1,38306257;4,450915e-01;  2,8801882
2020-06-26;Aisén;Aysén;  1,33547282;4,358039e-01;  2,7405926
2020-06-27;Aisén;Aysén;  1,29138534;4,173219e-01;  2,6627761
2020-06-28;Aisén;Aysén;  1,51907243;5,558209e-01;  2,9571840
2020-06-29;Aisén;Aysén;  1,70140936;6,843963e-01;  3,2086243
2020-06-30;Aisén;Aysén;  1,56188684;6,244781e-01;  2,9551623
2020-07-01;Aisén;Aysén;  1,44870895;5,721330e-01;  2,7355184
2020-07-02;Aisén;Aysén;  1,96251669;9,354406e-01;  3,3799464
2020-07-03;Aisén;Aysén;  1,40207780;5,862466e-01;  2,5885777
2020-07-04;Aisén;Aysén;  1,29132679;5,450932e-01;  2,3418680
2020-07-05;Aisén;Aysén;  1,39929283;6,378793e-01;  2,4739846
2020-07-06;Aisén;Aysén;  1,33003283;6,007640e-01;  2,3350473
2020-07-07;Aisén;Aysén;  1,26998119;5,884774e-01;  2,2094635
2020-07-08;Aisén;Aysén;  1,37126282;6,578219e-01;  2,3449365
2020-07-09;Aisén;Aysén;  1,30875483;6,250025e-01;  2,2453603
2020-07-10;Aisén;Aysén;  1,25515422;6,030279e-01;  2,1536659
2020-03-29;Algarrobo;Valparaíso;  2,57192311;8,652699e-01;  5,4927430
2020-03-30;Algarrobo;Valparaíso;  2,74719757;1,082613e+00;  5,4002146
2020-03-31;Algarrobo;Valparaíso;  2,22084341;8,795231e-01;  4,3602660
2020-04-01;Algarrobo;Valparaíso;  1,83064277;7,317203e-01;  3,5279514
2020-04-02;Algarrobo;Valparaíso;  1,80004063;7,961983e-01;  3,2629634
2020-04-03;Algarrobo;Valparaíso;  1,77757760;8,326280e-01;  3,1331482
2020-04-04;Algarrobo;Valparaíso;  1,43078023;6,358736e-01;  2,5644888
2020-04-05;Algarrobo;Valparaíso;  1,32212581;5,893760e-01;  2,3577650
2020-04-06;Algarrobo;Valparaíso;  1,26279009;5,692838e-01;  2,2346953
2020-04-07;Algarrobo;Valparaíso;  1,08428518;4,661969e-01;  1,9588109
2020-04-08;Algarrobo;Valparaíso;  1,07170102;4,666327e-01;  1,9262095
2020-04-09;Algarrobo;Valparaíso;  0,94106535;3,808637e-01;  1,7575352
2020-04-10;Algarrobo;Valparaíso;  0,96217513;3,872226e-01;  1,7998606
2020-04-11;Algarrobo;Valparaíso;  0,71133438;2,263031e-01;  1,4600518
2020-04-12;Algarrobo;Valparaíso;  0,75727710;2,455403e-01;  1,5543369
2020-04-13;Algarrobo;Valparaíso;  0,49264205;9,926303e-02;  1,2106019
2020-04-14;Algarrobo;Valparaíso;  0,56137366;1,130427e-01;  1,3768781
2020-04-15;Algarrobo;Valparaíso;  0,85914981;2,268242e-01;  1,9622236
2020-04-16;Algarrobo;Valparaíso;  0,70088852;1,415823e-01;  1,7169625
2020-04-17;Algarrobo;Valparaíso;  0,51623566;6,240834e-02;  1,4760935
2020-04-18;Algarrobo;Valparaíso;  0,59270372;7,184967e-02;  1,6883768
2020-04-19;Algarrobo;Valparaíso;  0,69483816;8,356670e-02;  1,9934737
2020-04-20;Algarrobo;Valparaíso;  0,79850045;9,319053e-02;  2,2917079
2020-04-21;Algarrobo;Valparaíso;  0,90873495;1,052671e-01;  2,5830728
2020-04-22;Algarrobo;Valparaíso;  1,00731087;1,191686e-01;  2,8139965
2020-04-23;Algarrobo;Valparaíso;  1,09743877;1,324823e-01;  3,1373451
2020-04-24;Algarrobo;Valparaíso;  1,19292504;1,431333e-01;  3,3298498
2020-04-25;Algarrobo;Valparaíso;  1,27712068;1,565108e-01;  3,6283908
2020-04-26;Algarrobo;Valparaíso;  1,35059418;1,625142e-01;  3,7814913
2020-04-27;Algarrobo;Valparaíso;  2,12549010;4,407255e-01;  5,1189787
2020-04-28;Algarrobo;Valparaíso;  2,00788772;4,113616e-01;  4,8617869
2020-04-29;Algarrobo;Valparaíso;  1,22019332;1,416293e-01;  3,4725597
2020-04-30;Algarrobo;Valparaíso;  1,23322359;1,511431e-01;  3,4521887
2020-05-01;Algarrobo;Valparaíso;  1,30411104;1,629235e-01;  3,5993177
2020-05-02;Algarrobo;Valparaíso;  1,36451321;1,608881e-01;  3,7812134
2020-05-03;Algarrobo;Valparaíso;  1,40279776;1,634613e-01;  3,9101265
2020-05-04;Algarrobo;Valparaíso;  1,45102055;1,804261e-01;  4,0499224
2020-05-05;Algarrobo;Valparaíso;  1,51090327;1,779447e-01;  4,1746878
2020-05-06;Algarrobo;Valparaíso;  1,54399075;1,817434e-01;  4,2959195
2020-05-07;Algarrobo;Valparaíso;  2,34016628;4,831835e-01;  5,6409831
2020-05-08;Algarrobo;Valparaíso;  2,87427776;7,680726e-01;  6,3597428
2020-05-09;Algarrobo;Valparaíso;  3,00426474;9,395689e-01;  6,3682691
2020-05-10;Algarrobo;Valparaíso;  2,91015969;9,847480e-01;  6,1034583
2020-05-11;Algarrobo;Valparaíso;  1,92777855;5,696838e-01;  4,2950497
2020-05-12;Algarrobo;Valparaíso;  1,97940717;6,860971e-01;  4,0478001
2020-05-13;Algarrobo;Valparaíso;  2,05322567;7,917275e-01;  3,9324455
2020-05-14;Algarrobo;Valparaíso;  2,03188677;8,482995e-01;  3,7936861
2020-05-15;Algarrobo;Valparaíso;  2,21178729;1,022832e+00;  3,9427603
2020-05-16;Algarrobo;Valparaíso;  2,07354559;9,804705e-01;  3,6662666
2020-05-17;Algarrobo;Valparaíso;  2,08723015;1,043351e+00;  3,5646659
2020-05-18;Algarrobo;Valparaíso;  1,91795657;9,824448e-01;  3,2379486
2020-05-19;Algarrobo;Valparaíso;  1,89850213;1,025080e+00;  3,1133750
2020-05-20;Algarrobo;Valparaíso;  1,85718580;1,042368e+00;  2,9588082
2020-05-21;Algarrobo;Valparaíso;  1,70904615;9,756850e-01;  2,6825944
2020-05-22;Algarrobo;Valparaíso;  1,67446733;9,925037e-01;  2,5733226
2020-05-23;Algarrobo;Valparaíso;  1,43183918;8,397482e-01;  2,2140127
2020-05-24;Algarrobo;Valparaíso;  1,31625260;7,843621e-01;  1,9898089
2020-05-25;Algarrobo;Valparaíso;  1,23891719;7,406903e-01;  1,8622755
2020-05-26;Algarrobo;Valparaíso;  1,18715751;7,199952e-01;  1,7715936
2020-05-27;Algarrobo;Valparaíso;  1,14851189;6,974161e-01;  1,6970295
2020-05-28;Algarrobo;Valparaíso;  1,12467060;6,853640e-01;  1,6745515
2020-05-29;Algarrobo;Valparaíso;  0,99422977;5,895909e-01;  1,5039731
2020-05-30;Algarrobo;Valparaíso;  1,04902235;6,345776e-01;  1,5758417
2020-05-31;Algarrobo;Valparaíso;  1,05240843;6,400619e-01;  1,5804106
2020-06-01;Algarrobo;Valparaíso;  1,10325897;6,747933e-01;  1,6352086
2020-06-02;Algarrobo;Valparaíso;  1,09468950;6,677610e-01;  1,6249719
2020-06-03;Algarrobo;Valparaíso;  1,02948311;6,162348e-01;  1,5322584
2020-06-04;Algarrobo;Valparaíso;  0,97232830;5,775884e-01;  1,4637484
2020-06-05;Algarrobo;Valparaíso;  0,93069531;5,376851e-01;  1,4238029
2020-06-06;Algarrobo;Valparaíso;  1,11892476;6,823634e-01;  1,6593227
2020-06-07;Algarrobo;Valparaíso;  1,22482513;7,694941e-01;  1,7940588
2020-06-08;Algarrobo;Valparaíso;  1,35216555;8,719911e-01;  1,9351990
2020-06-09;Algarrobo;Valparaíso;  1,33926217;8,609437e-01;  1,9220707
2020-06-10;Algarrobo;Valparaíso;  1,31823070;8,533536e-01;  1,8774742
2020-06-11;Algarrobo;Valparaíso;  1,34424779;8,905634e-01;  1,8949994
2020-06-12;Algarrobo;Valparaíso;  1,40311266;9,443208e-01;  1,9498275
2020-06-13;Algarrobo;Valparaíso;  1,31077471;8,848516e-01;  1,8309560
2020-06-14;Algarrobo;Valparaíso;  1,20149247;8,034617e-01;  1,6799268
2020-06-15;Algarrobo;Valparaíso;  1,15395888;7,755427e-01;  1,6064359
2020-06-16;Algarrobo;Valparaíso;  1,08830395;7,320211e-01;  1,5149386
2020-06-17;Algarrobo;Valparaíso;  1,24872143;8,649314e-01;  1,7001568
2020-06-18;Algarrobo;Valparaíso;  1,20686319;8,401417e-01;  1,6461396
2020-06-19;Algarrobo;Valparaíso;  1,16096726;8,033713e-01;  1,5811256
2020-06-20;Algarrobo;Valparaíso;  1,09635978;7,577127e-01;  1,4947735
2020-06-21;Algarrobo;Valparaíso;  1,04683631;7,169781e-01;  1,4341169
2020-06-22;Algarrobo;Valparaíso;  1,00548009;6,838912e-01;  1,3878657
2020-06-23;Algarrobo;Valparaíso;  0,97540005;6,681234e-01;  1,3491760
2020-06-24;Algarrobo;Valparaíso;  0,95100793;6,410628e-01;  1,3256343
2020-06-25;Algarrobo;Valparaíso;  0,92996183;6,185029e-01;  1,3049745
2020-06-26;Algarrobo;Valparaíso;  0,91346326;6,036491e-01;  1,2791887
2020-06-27;Algarrobo;Valparaíso;  0,89958285;5,883198e-01;  1,2683827
2020-06-28;Algarrobo;Valparaíso;  0,92311989;6,073012e-01;  1,3102667
2020-06-29;Algarrobo;Valparaíso;  0,91105761;5,917104e-01;  1,2973266
2020-06-30;Algarrobo;Valparaíso;  0,89524560;5,772986e-01;  1,2810129
2020-07-01;Algarrobo;Valparaíso;  0,73545808;4,478050e-01;  1,0991822
2020-07-02;Algarrobo;Valparaíso;  0,73775599;4,411020e-01;  1,1104260
2020-07-03;Algarrobo;Valparaíso;  0,74138271;4,348931e-01;  1,1375953
2020-07-04;Algarrobo;Valparaíso;  0,74316415;4,263865e-01;  1,1533768
2020-07-05;Algarrobo;Valparaíso;  0,69732478;3,862578e-01;  1,1093218
2020-07-06;Algarrobo;Valparaíso;  0,65009880;3,382371e-01;  1,0604127
2020-07-07;Algarrobo;Valparaíso;  0,64974566;3,299291e-01;  1,0867872
2020-07-08;Algarrobo;Valparaíso;  0,64985691;3,177560e-01;  1,1093994
2020-07-09;Algarrobo;Valparaíso;  0,57795216;2,603637e-01;  1,0285266
2020-07-10;Algarrobo;Valparaíso;  0,56731197;2,376906e-01;  1,0469228
2020-03-29;Alhué;Metropolitana;  4,99281217;1,262368e-01; 18,4141553
2020-03-30;Alhué;Metropolitana;  4,95756455;1,312255e-01; 18,3518902
2020-03-31;Alhué;Metropolitana;  4,96786767;1,274906e-01; 18,4135475
2020-04-01;Alhué;Metropolitana;  5,05239191;1,246598e-01; 18,6562958
2020-04-02;Alhué;Metropolitana;  5,00736632;1,228166e-01; 18,5895248
2020-04-03;Alhué;Metropolitana;  5,02301661;1,368831e-01; 18,5374179
2020-04-04;Alhué;Metropolitana;  4,94154541;1,234800e-01; 18,4616047
2020-04-05;Alhué;Metropolitana;  5,03742405;1,349948e-01; 18,4929932
2020-04-06;Alhué;Metropolitana;  4,90494583;1,205090e-01; 18,1183999
2020-04-07;Alhué;Metropolitana;  4,96613362;1,298316e-01; 18,1355495
2020-04-08;Alhué;Metropolitana;  5,00123616;1,291414e-01; 18,1460650
2020-04-09;Alhué;Metropolitana;  5,01461944;1,286651e-01; 18,5242643
2020-04-10;Alhué;Metropolitana;  5,01435214;1,279372e-01; 18,7300639
2020-04-11;Alhué;Metropolitana;  5,01707806;1,301839e-01; 18,8503071
2020-04-12;Alhué;Metropolitana;  4,99392079;1,333905e-01; 18,3106946
2020-04-13;Alhué;Metropolitana;  4,99678425;1,356141e-01; 18,3334398
2020-04-14;Alhué;Metropolitana;  5,00600237;1,251088e-01; 18,7390071
2020-04-15;Alhué;Metropolitana;  5,00661424;1,207457e-01; 18,4568010
2020-04-16;Alhué;Metropolitana;  4,92515022;1,336056e-01; 17,9791631
2020-04-17;Alhué;Metropolitana;  5,01327981;1,288727e-01; 18,5640477
2020-04-18;Alhué;Metropolitana;  5,00577629;1,279748e-01; 18,5253885
2020-04-19;Alhué;Metropolitana;  4,94772122;1,276367e-01; 18,2061485
2020-04-20;Alhué;Metropolitana;  5,00278625;1,297088e-01; 18,3922315
2020-04-21;Alhué;Metropolitana;  5,02303642;1,313159e-01; 18,4775030
2020-04-22;Alhué;Metropolitana;  5,00562864;1,300581e-01; 18,7146902
2020-04-23;Alhué;Metropolitana;  4,98546836;1,242209e-01; 18,2379032
2020-04-24;Alhué;Metropolitana;  5,04022251;1,276469e-01; 18,6030706
2020-04-25;Alhué;Metropolitana;  5,01379259;1,308794e-01; 18,7150801
2020-04-26;Alhué;Metropolitana;  5,01185197;1,278848e-01; 18,4324328
2020-04-27;Alhué;Metropolitana;  4,97367729;1,195086e-01; 18,3277038
2020-04-28;Alhué;Metropolitana;  4,96776051;1,225196e-01; 18,3690852
2020-04-29;Alhué;Metropolitana;  5,02439985;1,250077e-01; 18,7870064
2020-04-30;Alhué;Metropolitana;  4,99602685;1,278508e-01; 18,2144245
2020-05-01;Alhué;Metropolitana;  4,95984556;1,294614e-01; 18,2478478
2020-05-02;Alhué;Metropolitana;  5,00530560;1,235455e-01; 18,4359069
2020-05-03;Alhué;Metropolitana;  4,98240345;1,184783e-01; 18,2456321
2020-05-04;Alhué;Metropolitana;  5,01615219;1,252397e-01; 18,5125855
2020-05-05;Alhué;Metropolitana;  5,02130494;1,295360e-01; 18,4023801
2020-05-06;Alhué;Metropolitana;  4,97626682;1,254814e-01; 18,3979649
2020-05-07;Alhué;Metropolitana;  5,02221605;1,225728e-01; 18,4609670
2020-05-08;Alhué;Metropolitana;  4,98170741;1,303338e-01; 18,4871248
2020-05-09;Alhué;Metropolitana;  4,98377820;1,255764e-01; 18,5452000
2020-05-10;Alhué;Metropolitana;  5,04719532;1,354749e-01; 18,8074205
2020-05-11;Alhué;Metropolitana;  5,04427389;1,316902e-01; 18,6995924
2020-05-12;Alhué;Metropolitana;  4,96479625;1,268588e-01; 18,4571151
2020-05-13;Alhué;Metropolitana;  4,97989552;1,236102e-01; 18,3015078
2020-05-14;Alhué;Metropolitana;  5,02887272;1,238679e-01; 18,3668973
2020-05-15;Alhué;Metropolitana;  5,06961418;1,159689e-01; 18,8106010
2020-05-16;Alhué;Metropolitana;  4,98766967;1,254164e-01; 18,4164214
2020-05-17;Alhué;Metropolitana;  4,98418157;1,265871e-01; 18,4684600
2020-05-18;Alhué;Metropolitana;  5,02579100;1,345962e-01; 18,6592286
2020-05-19;Alhué;Metropolitana;  5,06401683;1,292776e-01; 19,1038341
2020-05-20;Alhué;Metropolitana;  9,99089279;1,218363e+00; 27,9919301
2020-05-21;Alhué;Metropolitana;  6,71645387;7,008910e-01; 20,9289980
2020-05-22;Alhué;Metropolitana;  6,65790997;1,151902e+00; 18,6951796
2020-05-23;Alhué;Metropolitana;  4,35676671;7,449410e-01; 12,4752520
2020-05-24;Alhué;Metropolitana;  3,04429919;5,512432e-01;  8,3654699
2020-05-25;Alhué;Metropolitana;  3,18784974;7,853590e-01;  7,5754264
2020-05-26;Alhué;Metropolitana;  2,56334804;6,510579e-01;  5,9990016
2020-05-27;Alhué;Metropolitana;  2,61843646;7,973132e-01;  5,7077992
2020-05-28;Alhué;Metropolitana;  2,60220738;8,874259e-01;  5,3247376
2020-05-29;Alhué;Metropolitana;  2,14208651;7,296165e-01;  4,4683656
2020-05-30;Alhué;Metropolitana;  2,11476204;8,082056e-01;  4,1714516
2020-05-31;Alhué;Metropolitana;  1,82699234;7,104740e-01;  3,5420844
2020-06-01;Alhué;Metropolitana;  1,84800578;7,689902e-01;  3,4292477
2020-06-02;Alhué;Metropolitana;  1,65084237;6,900161e-01;  3,0483357
2020-06-03;Alhué;Metropolitana;  1,30656770;5,189217e-01;  2,4954121
2020-06-04;Alhué;Metropolitana;  1,24704217;4,944642e-01;  2,3358769
2020-06-05;Alhué;Metropolitana;  1,03906737;3,817594e-01;  2,0294273
2020-06-06;Alhué;Metropolitana;  1,20678127;4,865325e-01;  2,2626796
2020-06-07;Alhué;Metropolitana;  1,37758125;6,028592e-01;  2,4823180
2020-06-08;Alhué;Metropolitana;  1,32670236;5,693162e-01;  2,3812402
2020-06-09;Alhué;Metropolitana;  1,44183131;6,565232e-01;  2,5430858
2020-06-10;Alhué;Metropolitana;  1,52268857;7,254945e-01;  2,6155660
2020-06-11;Alhué;Metropolitana;  1,42172598;6,717115e-01;  2,4613579
2020-06-12;Alhué;Metropolitana;  1,60642786;8,239617e-01;  2,6800530
2020-06-13;Alhué;Metropolitana;  1,60959140;8,384053e-01;  2,6479654
2020-06-14;Alhué;Metropolitana;  1,70087757;9,239983e-01;  2,7306895
2020-06-15;Alhué;Metropolitana;  1,64643589;9,139792e-01;  2,6293296
2020-06-16;Alhué;Metropolitana;  1,75963860;1,030060e+00;  2,7340129
2020-06-17;Alhué;Metropolitana;  3,39941882;2,319759e+00;  4,7506244
2020-06-18;Alhué;Metropolitana;  2,75861104;1,555561e+00;  4,2556318
2020-06-19;Alhué;Metropolitana;  2,26049202;1,322845e+00;  3,6181422
2020-06-20;Alhué;Metropolitana;  1,90943097;1,193432e+00;  2,9592083
2020-06-21;Alhué;Metropolitana;  1,68319998;1,103231e+00;  2,4987757
2020-06-22;Alhué;Metropolitana;  1,53989512;1,067384e+00;  2,1635557
2020-06-23;Alhué;Metropolitana;  1,41132728;1,000548e+00;  1,9338730
2020-06-24;Alhué;Metropolitana;  1,30061543;9,393303e-01;  1,7463999
2020-06-25;Alhué;Metropolitana;  1,27033075;9,365183e-01;  1,6614470
2020-06-26;Alhué;Metropolitana;  1,20573622;8,967871e-01;  1,5659332
2020-06-27;Alhué;Metropolitana;  1,17684016;8,814453e-01;  1,5223601
2020-06-28;Alhué;Metropolitana;  1,13847933;8,523195e-01;  1,4636982
2020-06-29;Alhué;Metropolitana;  1,14721198;8,659386e-01;  1,4652885
2020-06-30;Alhué;Metropolitana;  1,11719132;8,452193e-01;  1,4258437
2020-07-01;Alhué;Metropolitana;  0,71571937;5,057742e-01;  0,9632272
2020-07-02;Alhué;Metropolitana;  0,74067277;5,175323e-01;  1,0023784
2020-07-03;Alhué;Metropolitana;  0,80550390;5,612689e-01;  1,1046019
2020-07-04;Alhué;Metropolitana;  0,86321623;6,051500e-01;  1,1730568
2020-07-05;Alhué;Metropolitana;  0,91644594;6,481430e-01;  1,2306033
2020-07-06;Alhué;Metropolitana;  1,00815481;7,279334e-01;  1,3348094
2020-07-07;Alhué;Metropolitana;  1,06426879;7,793800e-01;  1,3987946
2020-07-08;Alhué;Metropolitana;  1,08098079;7,945611e-01;  1,4164238
2020-07-09;Alhué;Metropolitana;  1,14181924;8,505361e-01;  1,4836350
2020-07-10;Alhué;Metropolitana;  1,18774140;8,858788e-01;  1,5323007
2020-03-29;Alto Biobío;Biobío;  4,99060188;1,344761e-01; 18,4020102
2020-03-30;Alto Biobío;Biobío;  5,00934321;1,247759e-01; 18,4898915
2020-03-31;Alto Biobío;Biobío;  4,96219302;1,278095e-01; 18,1975148
2020-04-01;Alto Biobío;Biobío;  5,01972805;1,248895e-01; 18,3057441
2020-04-02;Alto Biobío;Biobío;  5,01300307;1,268663e-01; 18,3537496
2020-04-03;Alto Biobío;Biobío;  5,02799309;1,321826e-01; 18,3605355
2020-04-04;Alto Biobío;Biobío;  5,00707321;1,256790e-01; 18,4873223
2020-04-05;Alto Biobío;Biobío;  4,98082351;1,206722e-01; 18,4691571
2020-04-06;Alto Biobío;Biobío;  5,01262338;1,265627e-01; 18,5242317
2020-04-07;Alto Biobío;Biobío;  4,94456189;1,133722e-01; 18,3309816
2020-04-08;Alto Biobío;Biobío;  5,01550300;1,314659e-01; 18,4521833
2020-04-09;Alto Biobío;Biobío;  4,97872236;1,274477e-01; 18,3241950
2020-04-10;Alto Biobío;Biobío;  5,03087266;1,326802e-01; 18,4785917
2020-04-11;Alto Biobío;Biobío;  4,96267093;1,214034e-01; 18,2478573
2020-04-12;Alto Biobío;Biobío;  5,01462163;1,249350e-01; 18,5101321
2020-04-13;Alto Biobío;Biobío;  5,01512422;1,276209e-01; 18,3853652
2020-04-14;Alto Biobío;Biobío; 10,03212167;1,186351e+00; 28,1026633
2020-04-15;Alto Biobío;Biobío;  6,62214653;7,262725e-01; 20,3331345
2020-04-16;Alto Biobío;Biobío;  4,35778630;4,702872e-01; 13,6775238
2020-04-17;Alto Biobío;Biobío;  3,24180901;3,647796e-01;  9,6213617
2020-04-18;Alto Biobío;Biobío;  2,69376384;3,210156e-01;  7,8287696
2020-04-19;Alto Biobío;Biobío;  2,34819554;2,804764e-01;  6,7510536
2020-04-20;Alto Biobío;Biobío;  2,14586960;2,532916e-01;  6,0592739
2020-04-21;Alto Biobío;Biobío;  2,00742026;2,434431e-01;  5,6335245
2020-04-22;Alto Biobío;Biobío;  1,91339419;2,309932e-01;  5,3860704
2020-04-23;Alto Biobío;Biobío;  1,84952843;2,193595e-01;  5,1782333
